name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC1337,5UTR,NC_002505,VC1338,CDS,NC_002505,30,0,6.982595225855997e-42,3.124545308987304e-39,2,+,1420762,1420801,1422664,1422695,+,0.5628,0.749,40,32,1420711,1420832,1422067,1424374
VC0080,CDS,NC_002505,VC0079,CDS,NC_002505,30,0,5.189539114840359e-24,1.4121231245409147e-21,2,+,78804,78841,77537,77569,+,0.2092,0.4857,38,32,78523,79058,77388,77742
VC0371,CDS,NC_002505,VC0372,CDS,NC_002505,30,0,6.438316469115634e-59,4.0449341252606236e-56,2,+,387082,387124,388519,388549,+,0.6528,0.4876,43,31,386581,387769,388005,389063
VC0925,CDS,NC_002505,VC0926,CDS,NC_002505,30,0,7.59588139671638e-65,5.398562901459459e-62,2,+,988485,988553,989837,989871,+,0.4779,0.2623,69,35,987947,989002,989142,990155
VC0745,3UTR,NC_002505,Vcr211,sRNA,NC_002505,30,0,1.4791372837772828e-8,1.6066965973753657e-6,2,-,798785,798813,1861531,1861566,+,0.1863,0.0452,28,35,798784,798817,1861524,1861568
VC1985,CDS,NC_002505,VC1984,CDS,NC_002505,30,1,4.888324118950551e-40,2.1024123369992724e-37,2,-,2137932,2137984,2136393,2136437,-,0.511,0.504,52,45,2137198,2138784,2135875,2136992
VC2615,CDS,NC_002505,VC2617,CDS,NC_002505,30,0,2.6754495548420543e-23,7.092956973228765e-21,2,-,2783392,2783430,2785679,2785715,-,0.4634,0.6596,38,37,2782969,2783718,2785364,2786378
VCA0317:VCA0322,IGR,NC_002506,VCA0480:VCA0483,IGR,NC_002506,30,11,4.3209723325944096e-58,2.6922197276397723e-55,2,+,326163,326279,422166,422201,+,0.7524,0.4755,117,35,325891,327107,421850,422531
VC2448,CDS,NC_002505,VC2451,CDS,NC_002505,30,0,7.518897340280135e-27,2.2492590133738255e-24,2,-,2629089,2629125,2631467,2631500,-,0.3322,0.6944,37,33,2628035,2629619,2630811,2633025
VC2255,CDS,NC_002505,VC2253,CDS,NC_002505,29,0,9.264681058647765e-35,3.52711609620462e-32,2,-,2411412,2411451,2409598,2409634,-,0.7275,0.2166,39,37,2411212,2411925,2408599,2409945
VC1874,CDS,NC_002505,Vcr065,sRNA,NC_002505,29,1,8.748101196334956e-6,0.000569625582310536,2,+,2019037,2019076,1617206,1617239,+,0.5355,0.0692,39,33,2018574,2019856,1617184,1617249
VCA0919,5UTR,NC_002506,Vcr017,sRNA,NC_002505,29,0,4.9603641330173525e-55,2.8874268109328504e-52,2,+,871291,871324,350291,350330,-,0.1185,0.4018,33,39,871283,871341,350274,350355
VC0574,CDS,NC_002505,VC0576,CDS,NC_002505,29,2,2.1976516962867992e-13,3.625764001465894e-11,2,+,605385,605425,607228,607262,+,0.5469,0.4464,41,34,604835,605968,606902,607563
VC2417,CDS,NC_002505,VC2415:VC2417,IGR,NC_002505,29,1,1.753083311008279e-57,1.0675298701026992e-54,2,-,2591811,2591889,2589949,2589980,-,0.4227,0.272,78,31,2591094,2592524,2588697,2590511
FlaX,sRNA,NC_002505,VC2207,5UTR,NC_002505,29,5,6.627553088843732e-24,1.7962769067640185e-21,2,-,2334531,2334568,2352017,2352046,-,0.5922,0.6498,37,30,2334407,2334688,2352001,2352102
VC0417,CDS,NC_002505,VC0415,CDS,NC_002505,29,0,1.6271072604296334e-27,4.944087263216252e-25,2,+,444316,444356,442833,442866,+,0.621,0.3178,40,34,444133,444610,442172,443186
VC2221,5UTR,NC_002505,VC2193,5UTR,NC_002505,29,0,2.2982486027791667e-52,1.2700354641150908e-49,2,+,2375906,2375950,2341520,2341555,-,1.0,0.0,44,35,2375906,2375951,2341519,2341560
VCA0898,CDS,NC_002506,VCA0897,CDS,NC_002506,29,0,1.5966037847027173e-51,8.707911750546549e-49,2,+,853564,853621,852064,852099,+,0.2321,0.4741,57,36,853099,853920,851747,852450
VC0085,CDS,NC_002505,VC0084,CDS,NC_002505,29,0,6.434381999032784e-51,3.479073120317543e-48,2,+,84009,84081,82667,82699,+,0.4275,0.6054,73,33,83084,84677,82459,83079
VC0745,3UTR,NC_002505,VC2705,3UTR,NC_002505,29,0,1.937968773844472e-14,3.420783038175214e-12,2,-,798785,798814,2878828,2878863,+,0.1875,0.7619,30,35,798785,798820,2878826,2878864
VCA0317,CDS,NC_002506,VCA0350,CDS,NC_002506,29,14,3.167222504996389e-51,1.7186920364081163e-48,2,+,325469,325531,344233,344271,+,0.5256,0.4666,62,39,325221,325737,343997,344501
VC1344,CDS,NC_002505,VC1347,CDS,NC_002505,29,0,1.966918080032669e-43,9.087849769963096e-41,2,+,1432147,1432186,1435120,1435153,+,0.3841,0.3385,40,33,1431478,1432558,1434744,1435381
VC2461,CDS,NC_002505,VC2459,CDS,NC_002505,29,1,9.270893849543738e-58,5.714811310670224e-55,2,-,2643582,2643623,2642221,2642254,-,0.8641,0.2701,42,33,2643487,2643884,2641751,2642424
VC2175,CDS,NC_002505,VC2177,CDS,NC_002505,29,1,1.4976773273172573e-54,8.64443503674824e-52,2,-,2321226,2321264,2322658,2322687,-,0.5276,0.5694,39,30,2320830,2321639,2322522,2322884
VC2197,CDS,NC_002505,VC2194,CDS,NC_002505,29,0,5.5599339705608314e-11,7.693899802560144e-9,2,-,2344529,2344568,2342109,2342145,-,0.6919,0.2894,39,36,2344108,2345204,2341604,2342398
VC2529,CDS,NC_002505,VC0583,3UTR,NC_002505,29,0,0.0009062396062606722,0.024675702584839237,2,+,2712913,2712954,612528,612561,-,0.314,0.0129,42,33,2712562,2713379,612525,612565
VC0416,CDS,NC_002505,VC0418,CDS,NC_002505,29,0,2.3583213279445116e-38,9.720713795641163e-36,2,+,443707,443757,444995,445028,+,0.4918,0.2455,50,34,443262,444140,444707,445182
VC2403,CDS,NC_002505,VC2405,CDS,NC_002505,29,1,1.874929970110188e-37,7.566624217980073e-35,2,-,2573218,2573256,2575314,2575353,-,0.2571,0.4856,38,39,2572374,2573580,2574661,2576000
VC0679,CDS,NC_002505,Vcr045,sRNA,NC_002505,29,0,4.8244490834139864e-34,1.8101424351330777e-31,2,-,725606,725650,1164285,1164317,+,0.7401,0.1525,44,32,725523,725778,1164273,1164325
VC2200,CDS,NC_002505,VC2197,CDS,NC_002505,29,2,2.467602518440077e-22,6.312893859675446e-20,2,-,2346818,2346853,2344890,2344929,-,0.4643,0.3856,36,39,2346583,2347019,2344161,2345444
VC2703,CDS,NC_002505,VC2697:VC2703,IGR,NC_002505,29,1,1.5195487880880923e-50,8.134395398993195e-48,2,-,2875602,2875642,2873475,2873507,-,0.4822,0.1117,40,32,2874714,2876380,2871176,2874512
VCA0678,CDS,NC_002506,VCA0676,CDS,NC_002506,29,1,3.883136883317754e-66,2.8375363018577903e-63,2,+,613469,613508,611926,611960,+,0.6329,0.496,39,35,612959,614514,611738,612228
VC2153,CDS,NC_002505,VC2152,CDS,NC_002505,29,1,1.8121319231511097e-51,9.87625019999492e-49,2,+,2304859,2304897,2303557,2303590,+,0.2882,0.7123,39,34,2304451,2305072,2303292,2304006
VC2187,CDS,NC_002505,VC2143,CDS,NC_002505,29,3,3.770196594351415e-7,3.336850091394125e-5,2,-,2333507,2333560,2298127,2298161,-,0.5238,0.558,53,35,2333170,2334070,2297757,2298648
VCA0047,CDS,NC_002506,VCA0049,CDS,NC_002506,29,4,1.7868524097718544e-28,5.641289431530412e-26,2,-,55528,55563,57052,57084,-,0.4703,0.6831,35,33,55054,56052,56571,58114
VC0079,3UTR,NC_002505,VC0583,3UTR,NC_002505,29,0,9.87453540677589e-12,1.454141742630974e-9,2,+,77740,77784,612528,612562,-,0.7894,0.0109,44,34,77708,77813,612526,612566
VCA0052,CDS,NC_002506,VC0633,CDS,NC_002505,29,1,2.9336387225011875e-6,0.00021689762796504237,2,-,61194,61232,674907,674937,-,0.041,0.8963,38,30,61061,61275,674817,675860
VC2514,CDS,NC_002505,VC2517,CDS,NC_002505,29,1,2.0144212214124604e-54,1.1573772552688515e-51,2,-,2703094,2703141,2704576,2704609,-,0.4396,0.4059,47,34,2702458,2703626,2704225,2704865
VC2088,CDS,NC_002505,VC2091,CDS,NC_002505,29,0,4.705983914617506e-21,1.1392673924916175e-18,2,-,2249903,2249944,2252564,2252598,-,0.5001,0.4395,41,35,2249607,2250229,2252383,2252781
VC0393,CDS,NC_002505,VC0394,CDS,NC_002505,29,1,1.3785525725430186e-33,5.101152834254502e-31,2,-,417047,417102,419006,419044,-,0.3077,0.5078,56,38,415829,417614,417715,420485
VCA0885,CDS,NC_002506,VCA0886,CDS,NC_002506,29,2,1.5249281472147092e-65,1.1057271624680993e-62,2,-,838199,838253,839627,839658,-,0.7015,0.386,54,32,837890,838882,839084,840125
VC0443,CDS,NC_002505,VC0441,CDS,NC_002505,29,0,8.53266696972893e-55,4.947730707319975e-52,2,-,472026,472072,470685,470716,-,0.6418,0.6717,47,32,471704,472527,470452,471213
VC1008:VC1018,IGR,NC_002505,VC1033,CDS,NC_002505,29,0,0.0021329611867250135,0.04440685331134528,2,+,1080640,1080680,1098729,1098781,+,0.8432,0.5055,40,52,1079397,1084781,1097850,1099796
VC1402,CDS,NC_002505,VC1400,CDS,NC_002505,29,0,2.1956157520198924e-51,1.1948960042201967e-48,2,-,1492733,1492822,1490961,1490991,-,0.7263,0.3508,89,31,1492279,1493630,1490622,1491194
VC0245,CDS,NC_002505,VC0249,CDS,NC_002505,29,2,6.667930008982356e-5,0.0032282586265988777,2,+,252182,252219,255638,255669,+,0.5492,0.3522,38,32,251551,252817,254770,256098
VC1205,CDS,NC_002505,VC1204,CDS,NC_002505,29,2,8.385937477115138e-38,3.4117393361286996e-35,2,-,1281162,1281201,1279899,1279934,-,0.4965,0.6235,40,35,1280626,1281701,1279551,1280445
VC1315,CDS,NC_002505,VC1316,3UTR,NC_002505,29,3,2.4210754808278183e-37,9.728961911492054e-35,2,+,1399059,1399095,1400421,1400452,+,0.5843,0.3637,37,32,1398641,1399487,1400292,1400551
VCA0049,CDS,NC_002506,VCA0047,CDS,NC_002506,29,0,1.7868524097718746e-28,5.641289431530412e-26,2,-,57217,57255,55662,55695,-,0.599,0.3222,39,33,56703,58146,55092,56063
VC2085,5UTR,NC_002505,VC2087,CDS,NC_002505,29,1,1.5525826778357775e-10,2.0715460297579987e-8,2,-,2245265,2245297,2247770,2247825,-,0.6934,0.5818,33,55,2245224,2245328,2246638,2249338
VC1220,CDS,NC_002505,VC1219,CDS,NC_002505,29,0,3.5021924203914144e-62,2.355623446085523e-59,2,+,1298965,1299048,1297113,1297143,+,0.365,0.2845,84,31,1297476,1299767,1296531,1297442
VC0061,CDS,NC_002505,VC0060,CDS,NC_002505,29,0,7.406730500057691e-53,4.1233082429888477e-50,2,+,61013,61049,59501,59544,+,0.4705,0.5051,36,43,60488,61876,59344,59720
VC2617,CDS,NC_002505,VC2615,CDS,NC_002505,29,0,3.570430925406183e-22,9.054254340167084e-20,2,-,2785677,2785719,2783305,2783338,-,0.6968,0.5319,42,33,2785346,2786247,2782955,2783715
VC2258,CDS,NC_002505,VC2255,CDS,NC_002505,29,0,4.00785312883184e-48,2.0534586090407952e-45,2,-,2413626,2413664,2411679,2411715,-,0.824,0.368,39,37,2413478,2413977,2411201,2412033
VC2120,CDS,NC_002505,VC2126,CDS,NC_002505,29,2,1.3110747173617349e-8,1.4319938200491896e-6,2,-,2275712,2275761,2279635,2279675,-,0.4614,0.4204,49,41,2275250,2276241,2279121,2280107
VC0350,CDS,NC_002505,VC0347,CDS,NC_002505,29,1,8.549615608609438e-28,2.634020031067514e-25,2,+,373372,373409,370249,370287,+,0.5896,0.4748,38,38,372998,373863,370162,370425
VC0503,CDS,NC_002505,VC0503:VC0512,IGR,NC_002505,29,0,8.830233365883338e-43,4.0255113834033455e-40,2,+,536010,536047,537743,537799,+,0.537,0.7935,38,56,535443,536650,536932,538898
VC1884,CDS,NC_002505,VC1882,CDS,NC_002505,29,0,2.760804896899958e-51,1.5013971168180908e-48,2,-,2028837,2028874,2027213,2027255,-,0.7081,0.4389,38,42,2028466,2029544,2026756,2027821
VC2583,CDS,NC_002505,VC2579,CDS,NC_002505,29,0,6.188315149415942e-25,1.7379352010386778e-22,2,-,2758186,2758224,2756575,2756609,-,0.671,0.2564,38,34,2758054,2758378,2756220,2756757
VC0413,CDS,NC_002505,VC0409,CDS,NC_002505,29,3,9.701402843436929e-12,1.4300449191396438e-9,2,+,437946,437980,435682,435717,+,0.6711,0.4994,35,36,437826,438194,435444,436022
VC0245,CDS,NC_002505,VC0244,CDS,NC_002505,29,4,8.224552649832112e-18,1.736395701166729e-15,2,+,252329,252392,250950,250983,+,0.443,0.5212,64,33,251561,252930,250475,251446
VC1287,CDS,NC_002505,VC1288,CDS,NC_002505,29,0,1.728835473380844e-56,1.0343534683763586e-53,2,-,1363393,1363446,1365138,1365170,-,0.5345,0.6334,53,32,1362477,1364344,1364562,1365905
VC0725,CDS,NC_002505,VC0726,CDS,NC_002505,29,0,6.65507419652647e-51,3.593238787221399e-48,2,+,781887,781926,783389,783424,+,0.651,0.4368,40,36,781302,782651,782961,783789
VC1314,CDS,NC_002505,VC1316:VC1321,IGR,NC_002505,29,2,4.008392675508181e-30,1.3355187203119125e-27,2,+,1398135,1398173,1400878,1400914,+,0.2419,0.9065,39,36,1397012,1398482,1400539,1401744
VC2731,CDS,NC_002505,VC2733,CDS,NC_002505,29,0,2.3536621881640335e-29,7.64564356595857e-27,2,-,2903130,2903167,2906049,2906095,-,0.4408,0.5453,38,47,2902598,2903610,2905166,2907207
Spot42,sRNA,NC_002505,VC1336,CDS,NC_002505,28,0,5.777383002869719e-28,1.7887191295865524e-25,2,+,106115,106154,1420573,1420604,+,0.6389,0.0337,40,32,106077,106183,1420157,1420636
VC0562,CDS,NC_002505,VC0564,CDS,NC_002505,28,0,8.898063542575202e-58,5.493988528004051e-55,2,+,596845,596883,598147,598181,+,0.4877,0.2852,38,34,596576,597118,598015,598257
VC0745,3UTR,NC_002505,VC2689,3UTR,NC_002505,28,0,3.193326322838101e-14,5.564883129232949e-12,2,-,798786,798813,2856739,2856773,-,0.1862,0.0918,28,35,798783,798816,2856728,2856797
VCA0960:VCA0963,IGR,NC_002506,VCA0963,CDS,NC_002506,28,0,1.150267535080569e-48,5.9707214594211426e-46,2,-,911161,911196,912865,912898,-,0.4348,0.379,36,33,910025,912048,912401,913262
GcvB,sRNA,NC_002505,VC1362,5UTR,NC_002505,28,1,4.605298584573e-21,1.1156102369397462e-18,2,-,954833,954881,1452209,1452240,-,0.4331,0.7945,48,32,954751,954922,1452185,1452270
VC2300,CDS,NC_002505,VqmR,sRNA,NC_002506,28,0,9.945645699285117e-8,9.657644128235632e-6,2,+,2454384,2454422,1031520,1031559,+,0.794,0.1902,38,39,2454142,2455154,1031466,1031588
VC1376,CDS,NC_002505,VC1377,CDS,NC_002505,28,0,9.060746182798612e-42,4.040056823586664e-39,2,+,1469919,1469965,1471320,1471353,+,0.6696,0.3929,47,33,1469424,1470522,1471023,1471579
VC1155,CDS,NC_002505,VC1156,CDS,NC_002505,28,0,6.251385069107743e-44,2.9279005782136206e-41,2,-,1226656,1226693,1228098,1228131,-,0.5627,0.3759,37,33,1226404,1226945,1227534,1228876
VC2529,CDS,NC_002505,VC0404,CDS,NC_002505,28,1,0.0002908615174018737,0.010521886733639681,2,+,2713017,2713056,430784,430844,+,0.2432,0.4612,40,61,2712087,2713370,430256,431329
VC0924,CDS,NC_002505,VC0926,CDS,NC_002505,28,0,7.625922870414285e-55,4.4287723595923325e-52,2,+,987330,987371,989476,989508,+,0.4525,0.5719,42,33,986785,987908,988995,990155
VC0030,CDS,NC_002505,VC0028,CDS,NC_002505,28,1,4.1959811778724596e-31,1.437472104429493e-28,2,-,27688,27719,25850,25950,-,0.6634,0.3707,32,101,27592,27871,24966,26628
VC1872,5UTR,NC_002505,VC0038,CDS,NC_002505,28,0,8.419228269521619e-16,1.6083183383748207e-13,2,+,2014898,2014938,36615,36648,-,0.9485,0.2735,41,33,2014893,2014951,36529,36709
VC2731,CDS,NC_002505,VC2729,CDS,NC_002505,28,1,7.94962124232161e-29,2.5374563936130502e-26,2,-,2902955,2903001,2901701,2901734,-,0.5842,0.3391,47,34,2902524,2903639,2901364,2901946
VCA0688,CDS,NC_002506,VCA0689,3UTR,NC_002506,28,1,4.837406851224956e-7,4.190238754297064e-5,2,-,626180,626241,627693,627726,-,0.8387,0.0,61,34,625906,626648,627684,627731
VC0445,CDS,NC_002505,VC0446,CDS,NC_002505,28,2,1.7953721601352253e-40,7.797437006269925e-38,2,-,474179,474217,475886,475915,-,0.5012,0.5626,38,30,473594,474843,475104,477194
VC2723,CDS,NC_002505,VC2718:VC2723,IGR,NC_002505,28,1,6.202788244468398e-20,1.4342732983534138e-17,2,-,2897361,2897424,2896059,2896092,-,0.4,0.2718,63,34,2896956,2897659,2894955,2896533
VC0748,CDS,NC_002505,VC0751,CDS,NC_002505,28,0,6.70831040790895e-44,3.139952344567606e-41,2,+,801824,801864,803442,803474,+,0.486,0.5985,40,33,801175,802422,803244,803790
VC0328,CDS,NC_002505,VC0327,CDS,NC_002505,28,0,2.6393897745952255e-12,4.0608133908380403e-10,2,+,342321,342364,339949,339995,+,0.5162,0.3755,44,47,340864,343965,339780,340131
VC2770,CDS,NC_002505,VC2768,CDS,NC_002505,28,0,1.0677687150835744e-28,3.398145717764176e-26,2,-,2956087,2956128,2954806,2954838,-,0.1818,0.445,42,33,2955672,2956258,2954558,2955064
VC1512,CDS,NC_002505,VC1510,CDS,NC_002505,28,0,9.83382181308716e-45,4.699349305859756e-42,2,-,1624555,1624596,1623061,1623091,-,0.6658,0.472,42,31,1624346,1624928,1622871,1623287
VCA0820,CDS,NC_002506,VCA0819,CDS,NC_002506,28,0,6.3989890318505236e-46,3.137609830467398e-43,2,+,767333,767375,765957,765986,+,0.251,0.4312,42,30,767074,767759,765805,766126
VC2140,CDS,NC_002505,VC2137,CDS,NC_002505,28,3,2.753317284644893e-13,4.51677859824412e-11,2,-,2294701,2294738,2292249,2292281,-,0.5184,0.3388,38,33,2293821,2295322,2291329,2292767
Qrr2,sRNA,NC_002506,VC0884,CDS,NC_002505,28,0,1.0448327237785319e-43,4.857310523258375e-41,2,+,48463,48494,944381,944416,+,0.5531,0.9211,32,35,48448,48503,944355,944428
VC2256,CDS,NC_002505,VC2254,CDS,NC_002505,28,1,8.988826943637004e-43,4.095330231999461e-40,2,-,2412403,2412453,2410744,2410774,-,0.5325,0.2975,51,31,2412030,2412827,2409918,2411073
VC1086,CDS,NC_002505,VC1087,3UTR,NC_002505,28,0,1.2942076033882238e-30,4.375974050890223e-28,2,+,1153194,1153239,1155699,1155730,+,0.6461,0.4607,45,31,1152617,1154240,1155588,1155862
VC1774,CDS,NC_002505,VC1773,CDS,NC_002505,28,1,1.1864107140821901e-51,6.494239680054769e-49,2,-,1924731,1924768,1923383,1923416,-,0.2754,0.4335,38,33,1924140,1924993,1922895,1923797
VC2771,CDS,NC_002505,VC2769,CDS,NC_002505,28,0,1.8267012131964589e-37,7.37594314172951e-35,2,-,2956411,2956450,2955165,2955200,-,0.5696,0.6933,40,36,2956252,2956638,2955113,2955369
VC1714,CDS,NC_002505,VC1716,CDS,NC_002505,28,1,4.361001088779998e-39,1.8337035052936924e-36,2,-,1851630,1851671,1855009,1855050,-,0.4521,0.4791,41,41,1849475,1853433,1854418,1855611
VCA1097,CDS,NC_002506,VCA1094,CDS,NC_002506,28,0,1.4357054360092188e-14,2.557006329719637e-12,2,-,1053053,1053091,1049910,1049943,-,0.3628,0.6172,39,34,1052881,1053182,1049739,1050206
VC2135,CDS,NC_002505,VC2137,CDS,NC_002505,28,1,8.260630606056185e-13,1.315574466525861e-10,2,-,2289438,2289479,2291727,2291759,-,0.4933,0.695,42,32,2288697,2290153,2291307,2292633
VCA0624,CDS,NC_002506,VC0473,CDS,NC_002505,28,6,1.000933403996239e-33,3.716613375356632e-31,2,+,558689,558849,502540,502568,+,0.7191,0.5379,161,28,558219,559981,501715,503557
VC1338,CDS,NC_002505,VC1335,CDS,NC_002505,28,4,6.194680908955357e-17,1.2543603872826997e-14,2,+,1423026,1423059,1419313,1419346,+,0.6218,0.5417,34,33,1422056,1424633,1419015,1419694
Vcr203,sRNA,NC_002505,VC0351,CDS,NC_002505,28,1,3.5315942449860625e-21,8.616116909108541e-19,2,+,606823,606856,373961,373996,+,1.0,0.9827,34,35,606789,606885,373959,373997
VC0529,CDS,NC_002505,VC0530,CDS,NC_002505,28,0,3.944174327521906e-35,1.5138207692406937e-32,2,+,560863,560903,562092,562147,+,0.7814,0.1867,41,55,560744,561145,561598,562348
VC2121,CDS,NC_002505,VC2126,CDS,NC_002505,28,1,6.294213328715338e-13,1.0101004547812884e-10,2,-,2276760,2276800,2279531,2279563,-,0.3395,0.5279,41,33,2276303,2277036,2279129,2280134
VC0404,CDS,NC_002505,VC0399,CDS,NC_002505,28,1,0.0003673162144421461,0.012639436080142343,2,+,430744,430782,426063,426095,+,0.5473,0.4443,38,33,430227,431335,425318,426690
VC2111,CDS,NC_002505,VC0633,CDS,NC_002505,28,0,1.041150880567203e-21,2.5896477726811243e-19,2,-,2269733,2269782,675520,675552,-,0.7196,0.3112,49,32,2269595,2270133,674838,675889
VCA1097,CDS,NC_002506,VCA1092,CDS,NC_002506,28,0,6.893521111090446e-6,0.00046259300391117864,2,-,1053002,1053040,1048328,1048365,-,0.5304,0.4443,39,37,1052869,1053181,1047322,1049278
CsrD,sRNA,NC_002506,VC1372,CDS,NC_002505,28,0,2.0705293061189768e-26,6.082725350885943e-24,2,-,784004,784047,1462602,1462633,+,0.3577,0.623,43,32,783853,784130,1462193,1463371
VC1964:VC1968,IGR,NC_002505,VC1968:VC1971,IGR,NC_002505,28,0,5.235997310535717e-40,2.2506565138556597e-37,2,-,2119518,2119556,2121017,2121059,-,0.0899,0.5624,39,42,2118823,2119948,2120668,2121580
VC1397,CDS,NC_002505,VC1399,CDS,NC_002505,28,0,1.0574345226004431e-47,5.345086505089567e-45,2,-,1488563,1488604,1490170,1490204,-,0.3412,0.4043,42,35,1487463,1489185,1489797,1490462
VC0528,CDS,NC_002505,VC0531,CDS,NC_002505,28,3,1.19034235831905e-34,4.513436411590048e-32,2,+,560482,560536,562703,562734,+,0.4008,0.4667,54,32,560204,560782,562323,563106
Qrr4,sRNA,NC_002506,VC0884,5UTR,NC_002505,28,0,9.560472528768802e-61,6.2571630009917244e-58,2,-,908257,908292,944332,944365,+,0.4592,0.0026,35,34,908253,908307,944313,944381
VCA0884,CDS,NC_002506,VCA0883,CDS,NC_002506,28,3,1.2884144561495143e-35,5.001194339830906e-33,2,+,836248,836302,834918,834947,+,0.515,0.6629,54,30,835722,836764,834555,835561
VC0258:VC0262,IGR,NC_002505,VC0254,CDS,NC_002505,28,3,4.0741463197925325e-10,5.2372785624653264e-8,2,+,265403,265438,261434,261467,+,0.6717,0.4012,35,33,264558,267241,260820,261831
VC0348,CDS,NC_002505,VC0347,CDS,NC_002505,28,1,1.0693390259100101e-27,3.281057336103949e-25,2,+,371421,371559,370279,370309,+,0.2422,0.3901,138,30,370417,371674,370146,370426
VCA0726,CDS,NC_002506,VCA0727,CDS,NC_002506,28,0,8.093560193361777e-40,3.4651072510436338e-37,2,-,670049,670098,671526,671558,-,0.6078,0.2858,50,33,669743,670521,671012,671940
CsrD,sRNA,NC_002506,VC0305,CDS,NC_002505,28,0,4.49836929490448e-11,6.271013412958568e-9,2,-,784012,784051,317012,317058,-,0.336,0.4572,39,46,783848,784130,316525,317176
VC2432,CDS,NC_002505,VC2435,CDS,NC_002505,28,0,2.3345393406533373e-48,1.2043198817268248e-45,2,-,2607993,2608033,2610033,2610065,-,0.6822,0.4032,40,32,2607794,2608416,2609753,2610322
VC1437,CDS,NC_002505,VC1436,CDS,NC_002505,28,0,2.314907356825768e-37,9.307300195788987e-35,2,-,1534892,1534930,1533281,1533312,-,0.3694,0.4932,38,31,1534313,1535737,1533220,1533400
VC0362,CDS,NC_002505,VC0361,CDS,NC_002505,28,0,1.090586599815977e-27,3.344887763995494e-25,2,+,382303,382343,380352,380383,+,0.5407,0.5978,40,32,381784,382739,379645,381555
VC0457,CDS,NC_002505,VC0460,CDS,NC_002505,28,0,2.9664804306775057e-46,1.4640893957715266e-43,2,-,488482,488522,490008,490041,-,0.602,0.5697,40,33,488326,488747,489684,490472
VC2403,CDS,NC_002505,VC2401,CDS,NC_002505,28,0,7.940884659504748e-33,2.8542247103149692e-30,2,-,2572689,2572724,2570506,2570558,-,0.6543,0.444,36,52,2572203,2573552,2570023,2571016
VC1607,CDS,NC_002505,VC1606,CDS,NC_002505,28,3,1.1362315595971605e-42,5.17043751202298e-40,2,+,1722399,1722438,1720972,1721059,+,0.451,0.555,39,87,1721898,1722823,1720422,1721789
VC0752,CDS,NC_002505,VC0748,CDS,NC_002505,28,0,2.0105771962450587e-29,6.553793761974122e-27,2,+,804486,804530,801822,801854,+,0.6328,0.4617,45,33,803817,805490,801181,802355
VC0745,3UTR,NC_002505,VC0246,CDS,NC_002505,28,0,0.0009496143206942755,0.025490636846611858,2,-,798784,798814,253193,253226,+,0.1928,0.6114,30,34,798772,798821,252924,253485
VC1400,CDS,NC_002505,VC1402,CDS,NC_002505,28,0,3.200284755977562e-49,1.6762076012597717e-46,2,-,1491027,1491063,1492845,1492881,-,0.2969,0.6317,37,36,1490729,1491235,1492279,1493508
VC1605,CDS,NC_002505,VC1603,CDS,NC_002505,28,1,1.1916148286758953e-46,5.916061074386913e-44,2,-,1718652,1718690,1716972,1717007,-,0.6436,0.4088,38,36,1718095,1719587,1716562,1717332
VC2254,CDS,NC_002505,VC2255,CDS,NC_002505,28,1,5.5643520227139666e-39,2.3305717148891377e-36,2,-,2410286,2410323,2411683,2411715,-,0.7016,0.3674,38,33,2409918,2410927,2411197,2412035
