name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC2064,CDS,NC_002505,VcdRP,sRNA,NC_002505,160,1,2.22091862821348e-79,9.263387941375069e-77,2,-,2220013,2220051,2433393,2433430,-,40,38,2219968,2220692,2433385,2433486,0.3,0.0687,0.45,0.1,0.9711,0.8602,0.0264,1.0,0.6754,1.0
VC0244,CDS,NC_002505,Qrr3,sRNA,NC_002506,160,1,0.0010891486666569693,0.016887961540172056,2,+,251369,251397,772309,772345,+,30,36,250475,251547,772267,772366,0.2438,0.0688,0.2625,0.075,0.8544,0.4812,0.0181,0.99,0.0841,1.0
VC0674,CDS,NC_002505,TfoR,sRNA,NC_002505,160,0,3.6507339268210036e-24,5.239793384053223e-22,2,+,720947,720988,2236665,2236703,+,42,39,720729,721451,2236608,2236710,0.25,0.0812,0.375,0.15,0.3011,0.6726,0.0,0.8687,0.2308,1.0
xseA,CDS,NC_002505,TfoR,sRNA,NC_002505,160,1,1.736363036835175e-89,7.96528414675123e-87,2,-,819485,819528,2236661,2236695,+,44,35,819348,819840,2236603,2236710,0.325,0.0688,0.4375,0.1313,0.2425,0.9006,0.0,0.3448,0.1923,1.0
VC2604,CDS,NC_002505,Spot42,sRNA,NC_002505,159,5,9.166836814007963e-10,5.578842320052983e-8,2,-,2774229,2774272,106140,106176,+,43,37,2773879,2774578,106078,106184,0.3145,0.2013,0.3962,0.2327,0.4872,0.9214,0.0,1.0,0.0183,0.9908
VCA0123,CDS,NC_002506,VqmR,sRNA,NC_002506,159,0,2.5394734138555737e-134,1.6184478043919402e-131,2,+,140030,140071,1031541,1031578,+,42,38,139863,140627,1031473,1031589,0.3208,0.1447,0.4214,0.195,0.8156,0.6881,0.7475,0.9977,0.2333,1.0
VC0254,CDS,NC_002505,VadR,sRNA,NC_002506,159,0,1.0535359410701387e-24,1.543400692371862e-22,2,+,260986,261034,3244,3277,+,49,34,260572,261806,3201,3286,0.3522,0.0692,0.4843,0.0943,0.2137,0.5034,0.0,0.8988,0.0,1.0
VC0184,CDS,NC_002505,Spot42,sRNA,NC_002505,159,3,3.864702957665812e-43,9.586256615739675e-41,2,-,187449,187482,106132,106169,+,34,38,186470,188046,106080,106185,0.239,0.1761,0.3019,0.195,0.4268,0.8551,0.0729,1.0,0.0367,1.0
VC2137,CDS,NC_002505,VqmR,sRNA,NC_002506,159,0,1.31499937479234e-7,6.124590882556564e-6,2,-,2292580,2292617,1031527,1031573,+,38,48,2291335,2292883,1031451,1031589,0.283,0.1132,0.3962,0.1509,0.1349,0.9018,0.0,0.9843,0.0867,1.0
VCA0772,CDS,NC_002506,FarS,sRNA,NC_002505,159,0,2.4927472457524434e-56,7.645699476705594e-54,2,+,714965,715001,2266022,2266061,-,37,41,714762,715073,2266014,2266137,0.3145,0.0629,0.3711,0.0629,0.9524,0.9608,0.7537,1.0,0.0,1.0
VC0309,CDS,NC_002505,Vcr043,sRNA,NC_002505,159,7,1.5577297361062761e-25,2.3599019889327336e-23,2,+,322284,322317,1114669,1114718,+,34,49,320734,322576,1114606,1114749,0.5094,0.0818,0.6101,0.0818,0.8633,0.4978,0.0033,1.0,0.1006,1.0
malS,CDS,NC_002506,Spot42,sRNA,NC_002505,159,2,1.7711623761313202e-11,1.2518428475896103e-9,2,+,809317,809356,106132,106169,+,40,38,809209,811344,106076,106184,0.3145,0.1384,0.5157,0.1887,0.0419,0.5119,0.0,1.0,0.0,0.9908
VC2338,CDS,NC_002505,Spot42,sRNA,NC_002505,159,3,5.458270781780132e-9,3.041316898036891e-7,2,-,2490156,2490178,106135,106180,+,22,47,2487598,2490277,106117,106185,0.1572,0.0629,0.1572,0.0629,0.1531,0.9575,0.1146,0.9697,0.3761,1.0
rpsA,CDS,NC_002505,Vcr043,sRNA,NC_002505,158,0,1.6333405462100636e-5,0.0005021833366839215,2,-,2065324,2065361,1114666,1114706,+,38,42,2064069,2065542,1114606,1114749,0.2911,0.0696,0.3861,0.0759,0.095,0.732,0.0,0.8467,0.1006,1.0
VCA0843,CDS,NC_002506,Vcr229,sRNA,NC_002506,158,1,3.1035911927406877e-34,6.301902063976105e-32,2,+,785789,785828,897640,897680,+,40,41,785484,787282,897527,897726,0.1835,0.2025,0.2532,0.3924,0.0651,0.5664,0.0,1.0,0.0,1.0
VC2606,CDS,NC_002505,VrrA,sRNA,NC_002505,158,0,2.2595151707589338e-5,0.000667174642411321,2,-,2774926,2774968,1878773,1878809,+,43,37,2774809,2776625,1878684,1878825,0.3608,0.0633,0.5823,0.0696,0.9442,0.9005,0.0017,1.0,0.0,1.0
VCA0738,CDS,NC_002506,MicV,sRNA,NC_002505,158,2,3.3342640206184274e-110,1.84254665563023e-107,2,-,685493,685533,2812100,2812126,-,40,27,684253,685580,2812094,2812162,0.4177,0.0633,0.5633,0.0759,0.0307,0.5394,0.0,1.0,0.0,1.0
VC1765,CDS,NC_002505,Vcr043,sRNA,NC_002505,157,2,0.0017171202919225562,0.023844184924944736,2,-,1907498,1907540,1114685,1114725,+,44,41,1905983,1908752,1114606,1114750,0.3185,0.0828,0.5159,0.0828,0.4434,0.8502,0.0346,0.9371,0.1006,1.0
VCA0763,CDS,NC_002506,Vcr017,sRNA,NC_002505,157,0,1.9992232491116366e-137,1.302663035329738e-134,2,-,707885,707927,350286,350320,-,43,35,706620,708283,350274,350368,0.3885,0.0701,0.6051,0.0892,0.1851,0.51,0.0,0.9481,0.0,1.0
VC0267:VC0271,IGR,NC_002505,Spot42,sRNA,NC_002505,157,1,1.666773230982885e-8,8.731791596079279e-7,2,-,275686,275722,106134,106176,+,37,44,273708,276662,106078,106185,0.1656,0.2229,0.1911,0.2803,0.3385,0.9218,0.0283,0.9673,0.0183,1.0
rpsJ,CDS,NC_002505,TfoR,sRNA,NC_002505,157,1,2.238975732768114e-5,0.0006620801383089653,2,-,2764511,2764547,2236667,2236706,+,37,40,2764444,2764893,2236607,2236709,0.242,0.0828,0.3439,0.0828,0.869,0.9827,0.0,1.0,0.2231,1.0
djlA,5UTR,NC_002505,TfoR,sRNA,NC_002505,156,3,7.615825158875852e-7,3.131166841375709e-5,2,+,477346,477388,2236662,2236696,+,43,35,477107,478255,2236592,2236710,0.3654,0.1346,0.5833,0.2051,0.0,0.644,0.0,1.0,0.1077,1.0
VC0968,CDS,NC_002505,Vcr064,sRNA,NC_002505,156,3,3.6294527797979253e-183,2.9073026690578875e-180,2,-,1032186,1032225,1595731,1595758,-,40,28,1032003,1033184,1595728,1595772,0.3013,0.0449,0.4231,0.0449,0.9839,0.6129,0.0,1.0,0.4189,1.0
VC0911,CDS,NC_002505,VC0910,CDS,NC_002505,156,9,3.073508295735823e-33,6.03950144381211e-31,2,+,972325,972399,970794,970845,+,75,52,971255,972992,969771,971280,0.3013,0.109,0.4167,0.1154,0.6487,0.7005,0.0,1.0,0.0,1.0
VC1048,CDS,NC_002505,VrrA,sRNA,NC_002505,156,1,1.4319209682077001e-6,5.582275378023818e-5,2,+,1118716,1118755,1878780,1878815,+,40,36,1118427,1119053,1878698,1878824,0.4231,0.0769,0.6154,0.0833,0.5488,0.6908,0.0,1.0,0.1007,1.0
VC0533,CDS,NC_002505,Qrr3,sRNA,NC_002506,155,1,2.755672446429729e-89,1.2575131944258954e-86,2,+,564461,564503,772304,772339,+,43,36,564274,564615,772269,772367,0.3419,0.0968,0.4645,0.1161,0.8343,0.4265,0.5893,0.954,0.1028,1.0
QrrA,sRNA,NC_002506,Qrr2,sRNA,NC_002506,155,25,5.851601898853584e-39,1.3351489952787555e-36,2,-,776895,776931,48484,48517,+,37,34,776862,776968,48448,48555,0.3097,0.0903,0.4129,0.0968,0.503,0.7735,0.0,0.731,0.3554,1.0
VC0910,CDS,NC_002505,VC0911,CDS,NC_002505,155,8,9.760436937969816e-33,1.890990806376479e-30,2,+,970710,970747,972303,972345,+,39,43,969740,971272,971253,973034,0.3484,0.071,0.4516,0.1161,0.6679,0.5918,0.0,1.0,0.0,1.0
infC,CDS,NC_002506,MicV,sRNA,NC_002505,155,1,5.3054069444342915e-17,5.481981770431104e-15,2,+,308807,308847,2812100,2812129,-,41,31,308570,309031,2812093,2812163,0.2774,0.0645,0.4903,0.1097,0.6711,0.9285,0.0,1.0,0.0,1.0
VC0247,CDS,NC_002505,VC0249,CDS,NC_002505,155,13,1.3041599459488628e-74,5.168044534977417e-72,2,+,254085,254126,255656,255694,+,42,39,253701,254456,254932,256165,0.3226,0.0839,0.3742,0.2645,0.5825,0.638,0.0613,0.9877,0.1265,0.9979
VC2059,CDS,NC_002505,Vssrna24,sRNA,NC_002505,154,2,0.00016927951807791059,0.003721095092881308,2,-,2214569,2214611,106501,106536,+,43,36,2214164,2214676,106481,106538,0.3636,0.0649,0.5,0.0909,0.1747,0.9854,0.0,0.9485,0.0,1.0
engA,CDS,NC_002505,VqmR,sRNA,NC_002506,154,0,1.2350654524317055e-64,4.330780982779165e-62,2,+,816304,816341,1031530,1031569,+,38,40,815467,817009,1031458,1031589,0.3117,0.0779,0.3961,0.1234,0.5473,0.6145,0.0,0.9973,0.1333,1.0
VC0036,5UTR,NC_002505,Vcr001,sRNA,NC_002505,154,0,5.284761599970797e-16,5.172924511253926e-14,2,-,35750,35794,21904,21938,+,45,36,35633,35833,21897,21941,0.5195,0.0455,0.7857,0.0519,0.0,0.9334,0.0,0.0716,0.0,1.0
VC1423:VC1429,IGR,NC_002505,VqmR,sRNA,NC_002506,154,0,4.76118041746409e-156,3.32567817335811e-153,2,+,1522963,1523001,1031535,1031575,+,39,41,1522863,1523029,1031474,1031589,0.3766,0.1364,0.539,0.1623,0.2054,0.6492,0.1792,0.2107,0.24,1.0
VC1912,CDS,NC_002505,FarS,sRNA,NC_002505,154,0,4.083478326455812e-5,0.0011104797159435797,2,-,2062305,2062344,2266025,2266063,-,41,40,2061700,2062805,2266015,2266139,0.2597,0.0974,0.539,0.1169,0.4366,0.6033,0.0086,0.9538,0.0,1.0
MicV,sRNA,NC_002505,VC0078,CDS,NC_002505,154,0,2.7531690181421315e-19,3.213711377473688e-17,2,-,2812118,2812158,77073,77127,+,41,54,2812114,2812164,76794,77265,0.1883,0.0649,0.3117,0.0909,0.6597,0.6323,0.0,0.7164,0.022,0.8862
Vcr079,sRNA,NC_002505,VadR,sRNA,NC_002506,154,4,2.388013447464634e-12,1.8052210054503428e-10,2,-,2347246,2347287,3244,3278,+,42,35,2347195,2347341,3205,3285,0.3052,0.0779,0.539,0.1104,0.5497,0.9208,0.0,0.8679,0.0361,1.0
VC1248,CDS,NC_002505,Spot42,sRNA,NC_002505,152,2,6.470518253287675e-42,1.579560242042324e-39,2,-,1320671,1320708,106142,106178,+,38,38,1319301,1320941,106079,106184,0.2632,0.2632,0.3355,0.3684,0.1147,0.9387,0.0,0.9658,0.0275,0.9908
tsf,CDS,NC_002505,Spot42,sRNA,NC_002505,152,1,5.46959081994784e-8,2.689989129937434e-6,2,-,2414844,2414888,106136,106173,+,45,37,2414388,2415328,106080,106185,0.2961,0.2105,0.5132,0.2434,0.4925,0.8874,0.0,1.0,0.0367,1.0
VC0251,CDS,NC_002505,VC0249,CDS,NC_002505,152,7,3.614419679938902e-63,1.242454393312541e-60,2,+,258019,258057,255657,255696,+,39,40,257284,259734,254749,256131,0.3026,0.1118,0.5461,0.1776,0.3089,0.6389,0.0,0.9859,0.0,0.9739
VC0516,CDS,NC_002505,Spot42,sRNA,NC_002505,151,0,1.7973748990796783e-15,1.6910883223427935e-13,2,-,549816,549856,106140,106175,+,41,36,549135,550058,106085,106185,0.9404,0.2252,1.9007,0.2517,0.1649,0.9075,0.0,0.7139,0.0826,1.0
VC0247,CDS,NC_002505,Qrr3,sRNA,NC_002506,151,1,6.9589925340403155e-28,1.1457056111809667e-25,2,+,253968,254000,772314,772348,+,33,35,253874,254422,772264,772366,0.3841,0.0662,0.4106,0.0728,0.4279,0.5231,0.2736,0.946,0.0561,1.0
VC1558,CDS,NC_002505,Vcr230,sRNA,NC_002506,151,2,2.918071315428051e-101,1.5226112473093172e-98,2,-,1670502,1670540,938029,938064,+,39,36,1669251,1670679,937994,938067,0.3377,0.0464,0.5033,0.053,0.088,0.9676,0.0,0.9589,0.0,1.0
VC1535,CDS,NC_002505,Qrr1,sRNA,NC_002505,150,1,2.2696114853847072e-197,1.905433409125686e-194,2,-,1647517,1647567,1089970,1090005,-,51,36,1647143,1649089,1089963,1090043,0.3667,0.1,0.6333,0.1067,0.9289,0.5669,0.1513,1.0,0.1596,1.0
VC0037,CDS,NC_002505,VqmR,sRNA,NC_002506,150,4,3.832097715797496e-15,3.5232298328636323e-13,2,-,36386,36422,1031528,1031570,+,37,43,35987,36486,1031475,1031589,0.3467,0.1067,0.3933,0.14,0.1567,0.8778,0.0,1.0,0.2467,1.0
pcm,CDS,NC_002505,TfoR,sRNA,NC_002505,150,3,3.455716615639547e-80,1.45996781153351e-77,2,+,563521,563561,2236668,2236703,+,41,36,563151,563738,2236603,2236709,0.2733,0.06,0.5533,0.06,0.7413,0.6922,0.0863,1.0,0.1923,1.0
mnmA:VC1130,IGR,NC_002505,FarS,sRNA,NC_002505,150,2,1.457494817264495e-60,4.838679593787199e-58,2,-,1196694,1196732,2266021,2266059,-,39,39,1196559,1196927,2266016,2266117,0.2867,0.0467,0.4133,0.0533,0.9123,0.6403,0.7381,1.0,0.1453,1.0
VC2481,CDS,NC_002505,Spot42,sRNA,NC_002505,150,0,2.8557668878238993e-36,6.061839637730379e-34,2,+,2660710,2660748,106140,106178,+,39,38,2659875,2661178,106080,106185,0.3667,0.2667,0.5733,0.36,0.6087,0.5898,0.0,0.9585,0.0367,1.0
VC2699,CDS,NC_002505,TarB,sRNA,NC_002505,150,4,2.1658137452859547e-100,1.1233797128692418e-97,2,+,2867685,2867732,911234,911269,-,48,36,2866517,2867883,911231,911307,0.26,0.1267,0.4267,0.14,0.9144,0.9868,0.0,1.0,0.1494,1.0
VCA1055,CDS,NC_002506,Spot42,sRNA,NC_002505,150,6,2.1180775705972127e-70,7.959869219648812e-68,2,+,1004501,1004529,106139,106177,+,28,39,1004476,1005182,106080,106184,0.1933,0.1133,0.2533,0.1467,0.0657,0.5783,0.0087,0.7736,0.0367,0.9908
VC2178,CDS,NC_002505,VrrA,sRNA,NC_002505,150,0,2.5263906785014613e-112,1.4261965412815458e-109,2,-,2322913,2322952,1878783,1878819,+,40,36,2322890,2323418,1878720,1878824,0.7,0.0867,0.7867,0.0933,0.9914,0.9686,0.4047,1.0,0.259,1.0
VC0033:VC0039,IGR,NC_002505,Spot42,sRNA,NC_002505,149,0,1.2118365584486549e-28,2.0518735139648696e-26,2,+,35814,35855,106143,106180,+,41,37,35488,36014,106078,106184,0.3289,0.2349,0.4161,0.4094,0.7953,0.6189,0.704,0.835,0.0183,0.9908
VC1740,CDS,NC_002505,FarS,sRNA,NC_002505,149,1,8.876087886354811e-72,3.384244297944862e-69,2,-,1877685,1877724,2266025,2266063,-,39,39,1876037,1877849,2266016,2266138,0.4362,0.1275,0.6242,0.1342,0.0498,0.6085,0.0,0.7721,0.0,1.0
VCA0628,CDS,NC_002506,Vcr043,sRNA,NC_002505,149,0,2.1810132970521764e-19,2.5572429722021304e-17,2,+,565430,565469,1114687,1114724,+,39,39,563916,565962,1114607,1114749,0.396,0.1342,0.5436,0.2148,0.7708,0.6092,0.0566,0.9977,0.1069,1.0
VC2040,CDS,NC_002505,Vcr229,sRNA,NC_002506,149,12,3.1313940223743115e-98,1.5895890620904264e-95,2,+,2197104,2197129,897571,897664,+,27,94,2197095,2197352,897525,897726,0.0872,0.0671,0.1275,0.1007,0.0112,0.2219,0.0,1.0,0.0,1.0
Vcr036,sRNA,NC_002505,GcvB,sRNA,NC_002505,149,1,6.70467417928761e-87,3.0071956172946216e-84,2,-,840416,840451,954766,954805,-,36,40,840386,840479,954717,954922,0.4228,0.0604,0.5369,0.094,0.5889,0.5742,0.0,0.914,0.0,1.0
ispG,CDS,NC_002505,TfoR,sRNA,NC_002505,148,4,1.3475851285154228e-58,4.3257647770581405e-56,2,+,811713,811756,2236667,2236703,+,44,37,811527,812181,2236604,2236710,0.2905,0.0405,0.3311,0.0473,0.5907,0.6858,0.3885,0.9673,0.2,1.0
VC2471,CDS,NC_002505,TfoR,sRNA,NC_002505,147,3,9.045191440581334e-57,2.81720607654168e-54,2,-,2652362,2652402,2236663,2236699,+,41,37,2652246,2652605,2236584,2236710,0.3265,0.0952,0.4082,0.1361,0.6735,0.927,0.0,1.0,0.0462,1.0
VC0985,CDS,NC_002505,TfoR,sRNA,NC_002505,147,1,4.310993767253261e-9,2.4367906223845863e-7,2,+,1049415,1049461,2236662,2236699,+,48,37,1048552,1050174,2236589,2236710,0.3333,0.0884,0.6667,0.1429,0.6342,0.6471,0.1573,1.0,0.0846,1.0
FarS,sRNA,NC_002505,VC0044,CDS,NC_002505,147,6,3.196361077441831e-40,7.475403853052508e-38,2,-,2266098,2266131,42033,42069,-,35,36,2266017,2266136,41976,42320,0.5238,0.0476,0.5442,0.0612,0.3103,0.9457,0.0,1.0,0.7531,1.0
VC1442,CDS,NC_002505,Vcr229,sRNA,NC_002506,147,6,4.2118222823785196e-20,5.076999968611976e-18,2,-,1538808,1538849,897622,897689,+,43,68,1538183,1539612,897525,897726,0.3401,0.1156,0.4014,0.2041,0.525,0.8136,0.0,0.9609,0.0,1.0
VC0826,CDS,NC_002505,VadR,sRNA,NC_002506,147,5,1.224063498448784e-16,1.2417797079518944e-14,2,+,889340,889381,3247,3280,+,42,34,888844,889525,3202,3289,0.3401,0.102,0.4558,0.1701,0.8051,0.5405,0.0,1.0,0.0,1.0
VCA0544,CDS,NC_002506,Spot42,sRNA,NC_002505,146,0,0.0003824203067392102,0.007345459256900235,2,-,480952,480987,106142,106178,+,36,37,480399,481770,106100,106185,0.2534,0.1712,0.3082,0.2397,0.4784,0.9384,0.0,0.8107,0.2202,1.0
rpsF,5UTR,NC_002505,TfoR,sRNA,NC_002505,146,0,1.0001377967143929e-22,1.35807721129071e-20,2,+,384135,384166,2236647,2236692,+,32,45,384086,384481,2236592,2236710,0.3425,0.1918,0.3425,0.2877,0.0,0.5345,0.0,0.7826,0.1077,1.0
VC0556,CDS,NC_002505,Spot42,sRNA,NC_002505,146,0,4.644501140833888e-9,2.6129009779351504e-7,2,+,590969,591007,106141,106180,+,39,39,590569,591626,106109,106185,0.6438,0.1986,0.8014,0.2466,0.5861,0.5992,0.3081,0.9797,0.3028,1.0
nhaR,CDS,NC_002505,Spot42,sRNA,NC_002505,145,0,1.7988922145774054e-48,4.862708256034694e-46,2,+,724894,724927,106140,106179,+,34,39,724029,725065,106092,106185,0.4276,0.1793,0.5379,0.2345,0.9793,0.589,0.0,1.0,0.1468,1.0
VC1099,CDS,NC_002505,VcdRP,sRNA,NC_002505,145,0,4.16302116315356e-180,3.235754523480576e-177,2,+,1169274,1169314,2433394,2433430,-,42,37,1169167,1169772,2433386,2433477,0.2759,0.1034,0.3448,0.1655,0.053,0.9774,0.0,1.0,0.7049,1.0
VC0204:VC0208,IGR,NC_002505,Vcr227,sRNA,NC_002506,145,11,4.1287160794618263e-122,2.4467500083845982e-119,2,-,215773,215807,479980,480015,+,35,36,215408,215876,479951,480024,0.331,0.0552,0.669,0.0552,0.0515,0.8763,0.0076,0.2064,0.0,1.0
VC2220,CDS,NC_002505,TfoR,sRNA,NC_002505,144,4,6.52261872948059e-82,2.814687285245399e-79,2,+,2374589,2374627,2236662,2236703,+,39,42,2374550,2375497,2236588,2236710,0.3542,0.0764,0.3958,0.1042,0.0826,0.6443,0.0,1.0,0.0769,1.0
VC1998:VC2006,IGR,NC_002505,Qrr4,sRNA,NC_002506,144,1,1.2164761382562133e-91,5.730937234288089e-89,2,-,2153348,2153391,908235,908269,-,43,35,2153286,2153409,908201,908301,0.4097,0.0972,0.5764,0.1042,0.7896,0.3538,0.7797,0.7998,0.0476,1.0
VCA0547,CDS,NC_002506,Vcr043,sRNA,NC_002505,144,0,2.676886366178445e-90,1.238826120313928e-87,2,+,485599,485636,1114662,1114707,+,38,46,485506,485703,1114591,1114749,0.3264,0.0833,0.4306,0.0972,0.5102,0.4513,0.0,0.867,0.0063,1.0
VC2761,CDS,NC_002505,TfoR,sRNA,NC_002505,143,1,1.529191642316352e-26,2.4100593935825413e-24,2,+,2947188,2947221,2236657,2236705,+,34,49,2946929,2948034,2236604,2236710,0.1958,0.0559,0.2937,0.0629,0.3395,0.6096,0.0965,1.0,0.2,1.0
Vcr229,sRNA,NC_002506,Vcr224,sRNA,NC_002506,143,4,8.099419430420762e-26,1.2406652791497796e-23,2,+,897564,897609,14726,14762,+,46,36,897526,897699,14695,14766,0.3706,0.1329,0.4615,0.1538,0.4112,0.4559,0.0,0.8643,0.0,1.0
VC0534,CDS,NC_002505,TfoR,sRNA,NC_002505,143,4,3.8035699477864926e-64,1.324861305070945e-61,2,+,564941,564980,2236661,2236698,+,40,38,564680,565689,2236604,2236709,0.2378,0.0559,0.3007,0.0629,0.2463,0.6394,0.0,0.9503,0.2,1.0
VC0247,CDS,NC_002505,Vcr017,sRNA,NC_002505,143,1,5.083441657681473e-16,4.977725074721915e-14,2,+,254261,254299,350285,350321,-,39,38,253834,254465,350274,350367,0.4056,0.0559,0.6154,0.0559,0.7953,0.896,0.2245,0.9988,0.0,1.0
ileS,CDS,NC_002505,Vcr227,sRNA,NC_002506,143,26,3.2080862661764025e-48,8.636346272388986e-46,2,+,730311,730341,479969,480015,+,30,48,728765,731524,479951,480024,0.3427,0.0769,0.4406,0.0839,0.5804,0.1671,0.0274,0.9958,0.0,1.0
VC0604,CDS,NC_002505,VrrA,sRNA,NC_002505,142,0,8.728250599044115e-49,2.3716304742342513e-46,2,+,634048,634088,1878779,1878814,+,42,36,633828,636340,1878711,1878824,0.3592,0.0915,0.5775,0.0915,0.0764,0.686,0.0,0.9434,0.1942,1.0
VC0241,CDS,NC_002505,GcvB,sRNA,NC_002505,142,5,1.2009807456954092e-26,1.897354002323392e-24,2,+,247271,247317,954733,954772,-,48,40,246415,247917,954717,954853,0.3099,0.0563,0.4225,0.0563,0.5267,0.928,0.0,0.993,0.3382,1.0
VC0985,CDS,NC_002505,VadR,sRNA,NC_002506,142,0,5.679752576732886e-23,7.785124807387137e-21,2,+,1049866,1049914,3240,3276,+,49,36,1048219,1050174,3201,3286,0.3662,0.0845,0.5634,0.2324,0.8718,0.4611,0.0,1.0,0.0,1.0
fliH,CDS,NC_002505,TfoR,sRNA,NC_002505,142,3,7.246510392986124e-34,1.448953582295883e-31,2,-,2285304,2285342,2236655,2236696,+,39,42,2284863,2285500,2236602,2236710,0.3239,0.0845,0.3662,0.1338,0.1725,0.9063,0.0,0.7155,0.1846,1.0
hisG,CDS,NC_002505,TfoR,sRNA,NC_002505,142,1,2.5624414180355154e-58,8.155506898128417e-56,2,+,1201825,1201860,2236663,2236698,+,36,36,1201058,1202140,2236592,2236710,0.3169,0.1338,0.3803,0.2254,0.6567,0.652,0.0,0.9628,0.1077,1.0
VC2454,CDS,NC_002505,TfoR,sRNA,NC_002505,142,2,2.8661000691223362e-67,1.039802844606229e-64,2,-,2638559,2638598,2236670,2236705,+,40,36,2637484,2638674,2236606,2236710,0.3944,0.0775,0.4718,0.0845,0.0783,0.9765,0.0,0.9102,0.2154,1.0
VC0516:tRNA-Met-8,IGR,NC_002505,VadR,sRNA,NC_002506,142,1,8.357903709759269e-131,5.237426373261276e-128,2,-,550140,550174,3241,3280,+,34,40,550076,550186,3199,3285,0.2958,0.0915,0.3521,0.1268,0.36,0.9354,0.0,0.8661,0.0,1.0
Vcr067,sRNA,NC_002505,Vcr214,sRNA,NC_002505,141,0,2.4592273742699472e-80,1.0423343701199792e-77,2,+,1802033,1802073,2376098,2376134,+,41,37,1801887,1802116,2376040,2376143,0.4468,0.0567,0.7376,0.0567,0.7934,0.6122,0.0,0.9786,0.1053,1.0
GcvB,sRNA,NC_002505,purU,CDS,NC_002505,140,1,5.939788143769933e-32,1.1233576079528267e-29,2,-,954840,954884,2143911,2143943,+,45,33,954717,954922,2143836,2144762,0.2571,0.1071,0.4071,0.2,0.3998,0.0146,0.0,1.0,0.0,0.9976
VC0406,CDS,NC_002505,Vcr227,sRNA,NC_002506,140,18,1.4157550559464381e-27,2.3076455014899946e-25,2,+,433218,433257,479976,480015,+,40,40,433093,434162,479953,480023,0.2357,0.1214,0.2929,0.1214,0.1206,0.2826,0.0,0.8602,0.0,1.0
VC2359,5UTR,NC_002505,TfoR,sRNA,NC_002505,139,0,9.155146007772727e-94,4.457381932784321e-91,2,-,2515570,2515606,2236662,2236700,+,37,38,2515039,2515760,2236597,2236710,0.295,0.1871,0.8633,0.2158,0.0,0.9367,0.0,0.7735,0.1462,1.0
VC0434,CDS,NC_002505,Vcr227,sRNA,NC_002506,138,1,3.000756699467598e-19,3.496482240162119e-17,2,-,465973,466015,479980,480015,+,43,36,465186,466181,479956,480023,0.3696,0.0942,0.5145,0.1014,0.2113,0.8693,0.0,1.0,0.0,1.0
VCA0194,CDS,NC_002506,Spot42,sRNA,NC_002505,138,0,5.662519708634465e-28,9.351976197481626e-26,2,-,211155,211197,106142,106177,+,43,36,210937,211895,106084,106185,0.2899,0.1957,0.4348,0.2029,0.9266,0.9285,0.0475,1.0,0.0734,1.0
VC2007,CDS,NC_002505,TfoR,sRNA,NC_002505,138,0,6.573498434754907e-51,1.875645380723743e-48,2,-,2159824,2159869,2236665,2236702,+,46,38,2159538,2160567,2236606,2236710,0.3913,0.0652,0.7826,0.1087,0.5915,0.9532,0.0,0.8266,0.2154,1.0
rfaD:VC0259,IGR,NC_002505,Spot42,sRNA,NC_002505,138,2,0.003523250770634243,0.039424541395158545,2,-,253136,253173,106138,106176,+,38,39,246507,264112,106079,106184,0.3768,0.1667,0.6014,0.1812,0.6149,0.9206,0.0004,0.986,0.0275,0.9908
VC0761,CDS,NC_002505,VC0762,CDS,NC_002505,137,4,4.556351899704439e-237,4.469951863493939e-234,2,+,813729,813773,815128,815167,+,45,40,813520,814181,814583,815393,0.292,0.1022,0.5036,0.1679,0.3654,0.8209,0.0,1.0,0.3509,1.0
VC2033,CDS,NC_002505,VrrA,sRNA,NC_002505,137,2,3.827489091973862e-7,1.663449494415725e-5,2,-,2187998,2188044,1878765,1878800,+,47,35,2187472,2190326,1878683,1878823,0.365,0.0657,0.5693,0.0949,0.8584,0.8327,0.0,1.0,0.0,1.0
VC2059,CDS,NC_002505,VcdRP,sRNA,NC_002505,137,0,3.275438500495352e-76,1.3240100841114987e-73,2,-,2214504,2214550,2433401,2433434,-,48,34,2214177,2214686,2433386,2433566,0.3942,0.0657,0.5401,0.073,0.3003,0.8458,0.0,0.9237,0.4131,1.0
VC2147:VC2150,IGR,NC_002505,Spot42,sRNA,NC_002505,136,2,3.195427862412927e-56,9.766636966124328e-54,2,+,2302744,2302770,106132,106179,+,28,48,2302526,2302800,106108,106184,0.2353,0.0809,0.2353,0.0809,0.912,0.5138,0.3069,0.9851,0.2936,0.9908
VC0078,CDS,NC_002505,GcvB,sRNA,NC_002505,136,0,2.2188889825301687e-5,0.0006574878843038657,2,+,76982,77036,954727,954762,-,55,36,76778,77386,954718,954877,0.3603,0.0956,0.4779,0.1029,0.4657,0.9535,0.0,1.0,0.2206,1.0
