name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC1923,5UTR,NC_002505,TfoR,sRNA,NC_002505,129,4.36853098935827E-23,6.01935771572613E-21,2,-,2075287,2075329,2236668,2236704,+,42,37,2074095,2075466,2236598,2236710,0.4186,0.062,0.6434,0.0698,0,0.9689,0,0.8816,0.1538,1
VC0758,CDS,NC_002505,VadR,sRNA,NC_002506,128,8.18998702891018E-09,4.45814761511149E-07,2,+,810422,810464,3249,3282,+,44,34,809840,811094,3208,3285,0.2812,0.0391,0.4766,0.0547,0.4282,0.5678,0,1,0.0723,1
VC0399,CDS,NC_002505,MicV,sRNA,NC_002505,128,3.55355062771858E-51,1.01838773607519E-48,2,+,425680,425724,2812102,2812134,-,45,33,425277,426322,2812094,2812164,0.3203,0.0469,0.4062,0.0703,0.2974,0.8926,0,0.713,0,1
VC1872,CDS,NC_002505,FarS,sRNA,NC_002505,128,3.58629430691759E-53,1.0495901361688E-50,2,+,2015949,2015984,2266026,2266066,-,36,41,2015179,2016579,2266016,2266139,0.2031,0.0859,0.2891,0.1328,0.5319,0.9213,0.1158,0.8397,0,1
VC0249,CDS,NC_002505,VC0250,CDS,NC_002505,128,8.67328673892493E-60,2.84693572497967E-57,2,+,255461,255532,256837,256871,+,72,35,254738,256182,256162,257312,0.2266,0.0312,0.2969,0.0312,0.5507,0.5869,0,1,0,1
VC0035,3UTR,NC_002505,Vcr043,sRNA,NC_002505,128,2.81921683605502E-41,6.75624154058321E-39,2,-,33266,33305,1114679,1114714,+,41,36,33240,33896,1114608,1114749,0.3594,0.0781,0.5,0.1016,1,0.7807,0.3722,1,0.1132,1
VC0761,CDS,NC_002505,GcvB,sRNA,NC_002505,128,8.91068082781232E-42,2.16917937174226E-39,2,+,813590,813630,954744,954780,-,42,37,813510,814138,954718,954865,0.3437,0.0313,0.5234,0.0547,0.1321,0.8742,0,0.9593,0.2794,1
VC1825,CDS,NC_002505,VadR,sRNA,NC_002506,128,1.21356916713089E-20,1.50582030758296E-18,2,-,1966769,1966809,3247,3281,+,41,35,1965896,1967083,3213,3285,0.2969,0.0937,0.4688,0.1953,0.3084,0.9521,0,1,0.1325,1
VCA0213,CDS,NC_002506,VadR,sRNA,NC_002506,127,7.5451157683539E-27,1.1999665992807E-24,2,-,231973,232020,3235,3273,+,48,39,230600,232267,3199,3286,0.3228,0.0709,0.5669,0.1102,0.051,0.8512,0,0.915,0,1
VCA0542,CDS,NC_002506,VCA0543,3UTR,NC_002506,127,5.74361264390694E-149,3.94872615513662E-146,2,+,478411,478447,479888,479918,+,37,31,478227,479066,479403,479985,0.2756,0.0394,0.3701,0.0394,0.1919,1,0,0.8762,0.123,1
VC2056,CDS,NC_002505,TfoR,sRNA,NC_002505,127,2.25737978887271E-59,7.34523341314224E-57,2,-,2212481,2212519,2236663,2236701,+,38,39,2212048,2212594,2236596,2236709,0.2362,0.063,0.2598,0.0787,0.2734,0.9445,0.1048,0.9222,0.1385,1
VCA0112,CDS,NC_002506,Spot42,sRNA,NC_002505,127,2.00785351762144E-49,5.53611712468639E-47,2,+,123198,123240,106146,106181,+,43,36,122149,123483,106128,106185,0.3701,0.189,0.5118,0.2835,0.7875,0.6424,0.0538,0.9509,0.4771,1
VCA1042,CDS,NC_002506,Vcr043,sRNA,NC_002505,126,0.00268282804406293,0.0326958511784168,2,-,993298,993336,1114684,1114721,+,38,38,992952,993437,1114605,1114749,0.2857,0.1429,0.3571,0.1429,0.3633,0.8222,0.0175,1,0.0943,1
VC0258:VC0262,IGR,NC_002505,VadR,sRNA,NC_002506,126,0.00129825978010297,0.0193153965937871,2,+,266171,266239,3247,3281,+,69,35,264490,267123,3217,3285,0.3571,0.0397,0.4921,0.0397,0.6223,0.5396,0.007,0.9332,0.1807,1
VC0037,CDS,NC_002505,Vcr214,sRNA,NC_002505,126,4.30395128290124E-94,2.10329120744273E-91,2,-,36379,36418,2376096,2376131,+,40,36,36174,36449,2376021,2376143,0.3571,0.0635,0.4921,0.0714,0.1833,0.9051,0,0.9209,0,1
VC0485,CDS,NC_002505,GcvB,sRNA,NC_002505,126,3.22208843597249E-38,7.21971068138003E-36,2,-,515753,515799,954732,954767,-,48,36,514764,516222,954717,954897,0.3333,0.0476,0.4921,0.0714,0.2772,0.7608,0,0.9773,0.1225,1
VCA0521,CDS,NC_002506,VCA0522,CDS,NC_002506,126,1.02550754883392E-239,1.01749382885951E-236,2,+,453282,453354,455439,455473,+,73,35,451640,454648,454700,456839,0.373,0.0794,0.619,0.0873,0.5781,0.3421,0.0145,1,0,1
VCA0053,CDS,NC_002506,TfoR,sRNA,NC_002505,126,1.35249722636948E-14,1.20091208807981E-12,2,-,61860,61898,2236664,2236703,+,39,40,61328,62099,2236604,2236709,0.3175,0.0556,0.4444,0.0635,0.2397,0.9592,0,0.9887,0.2,1
VC0405,CDS,NC_002505,VC0406,CDS,NC_002505,125,1.12901439343639E-201,9.6960866614278E-199,2,+,432178,432223,433801,433833,+,47,33,431383,433066,433094,434299,0.248,0.096,0.408,0.224,0.4918,0.565,0.0052,0.9797,0,0.9722
VC2763,3UTR,NC_002505,Vcr017,sRNA,NC_002505,125,2.15261849492419E-114,1.23111447752174E-111,2,-,2949594,2949632,350278,350313,-,39,36,2949577,2949789,350274,350361,0.36,0.04,0.464,0.04,1,0.585,0.7536,1,0.0652,1
VC0518,CDS,NC_002505,GcvB,sRNA,NC_002505,125,1.12171046731318E-56,3.47712987782972E-54,2,-,552795,552845,954728,954763,-,51,36,552325,553491,954717,954850,0.368,0.048,0.544,0.048,0.7662,0.7787,0.3712,1,0.3529,1
VC0330,CDS,NC_002505,TfoR,sRNA,NC_002505,125,9.290781613359E-56,2.81992985337012E-53,2,-,348887,348928,2236663,2236696,+,42,34,348738,349439,2236590,2236709,0.304,0.056,0.472,0.064,0.8638,0.906,0,1,0.0923,1
VCA0007:VCA0009,IGR,NC_002506,FarS,sRNA,NC_002505,125,2.63048668538039E-15,2.45116254325323E-13,2,+,7288,7329,2266023,2266065,-,42,44,6709,8028,2266016,2266137,0.256,0.04,0.296,0.04,0.5052,0.953,0.0713,0.9937,0,1
VC0137,CDS,NC_002505,Spot42,sRNA,NC_002505,124,8.76930571899172E-07,3.56401184191704E-05,2,+,131979,132024,106141,106177,+,45,38,131374,132609,106079,106185,0.3387,0.2097,0.3871,0.2339,0.5208,0.5918,0,0.9984,0.0275,1
VC0162,CDS,NC_002505,GcvB,sRNA,NC_002505,124,2.79551086252502E-36,5.94356922725013E-34,2,+,158683,158728,954751,954786,-,46,37,157350,159036,954717,954881,0.4355,0.0806,1.2419,0.0968,0.8671,0.8401,0,1,0.201,1
MicV,sRNA,NC_002505,VCr011:VCr012,IGR,NC_002505,124,1.4293078563321E-36,3.06123149602666E-34,2,-,2812118,2812147,406710,406737,+,30,28,2812117,2812165,406699,406784,0.2097,0.0887,0.2258,0.0968,0.6545,0.4066,0,0.6716,0.1032,0.7778
VC0492,CDS,NC_002505,GcvB,sRNA,NC_002505,124,2.71859527535273E-11,1.900551668075E-09,2,-,526266,526307,954740,954775,-,42,36,525814,526819,954717,954881,0.2823,0.0806,0.371,0.0806,0.4485,0.7225,0,0.8362,0.201,1
VC1480,CDS,NC_002505,VadR,sRNA,NC_002506,124,4.0706007064412E-22,5.40690130447814E-20,2,-,1585815,1585848,3243,3278,+,34,36,1585698,1586039,3203,3286,0.3065,0.0806,0.4677,0.1935,0.8373,0.9124,0.1627,1,0.012,1
VCA0441,CDS,NC_002506,VqmR,sRNA,NC_002506,124,8.07409155459495E-66,2.88527055871206E-63,2,+,397821,397860,1031529,1031569,+,39,41,397068,397930,1031469,1031589,0.4597,0.0968,0.5806,0.1129,0.9596,0.6081,0.1076,1,0.2067,1
VCA1115,CDS,NC_002506,Spot42,sRNA,NC_002505,124,2.09197317432419E-10,1.35266644621811E-08,2,-,1071926,1071966,106138,106174,+,42,37,1071081,1072260,106086,106185,0.3387,0.1935,0.5968,0.2258,0.2407,0.9019,0,0.9313,0.0917,1
VC0237,CDS,NC_002505,TarB,sRNA,NC_002505,124,2.7255867155599E-115,1.56908133519476E-112,2,-,242096,242134,911236,911274,-,39,39,241432,242430,911232,911311,0.3226,0.0565,0.5645,0.0726,0.4502,0.5304,0.1718,1,0.1034,1
VC2536,CDS,NC_002505,VrrA,sRNA,NC_002505,124,5.23168987841844E-53,1.52433053579899E-50,2,+,2718400,2718431,1878761,1878808,+,32,48,2718327,2718918,1878683,1878824,0.3548,0.0484,0.379,0.0968,0.1743,0.5567,0,1,0,1
VCr016:VCr017,IGR,NC_002505,VCr020:VCt088,IGR,NC_002505,124,2.73338075007955E-173,2.05739526877468E-170,2,-,2676428,2676464,2931126,2931159,-,37,34,2676399,2676478,2931120,2931268,0.3548,0.1371,0.4597,0.1452,0.4495,0.5575,0.0556,0.6825,0.1748,0.6923
VC0167,CDS,NC_002505,Vcr043,sRNA,NC_002505,124,3.20971002700327E-12,2.39937732689257E-10,2,+,165471,165511,1114684,1114719,+,41,36,164383,166506,1114607,1114750,0.4274,0.0484,0.4597,0.0726,0.5475,0.5913,0,1,0.1069,1
VC0671,CDS,NC_002505,Vcr017,sRNA,NC_002505,123,6.01876072933248E-122,3.55877230058501E-119,2,+,717456,717492,350280,350318,-,36,39,717124,717651,350273,350370,0.4472,0.0488,0.5041,0.0569,0.7085,0.9464,0.0757,0.9828,0,1
VC2145,CDS,NC_002505,Vcr043,sRNA,NC_002505,123,1.20726133686714E-10,7.96740772977998E-09,2,-,2300576,2300613,1114684,1114728,+,38,45,2300321,2301217,1114606,1114750,0.2927,0.0894,0.3252,0.0894,0.7443,0.8699,0.0385,1,0.1006,1
VC0251,CDS,NC_002505,VC0250,CDS,NC_002505,123,8.09218805210368E-99,4.15616365059585E-96,2,+,258520,258573,256733,256770,+,54,38,257284,259776,256170,257307,0.2927,0.0732,0.374,0.0813,0.5172,0.495,0,1,0,1
VC1508,3UTR,NC_002505,TfoR,sRNA,NC_002505,123,3.58706720723566E-98,1.81738031539978E-95,2,+,1621904,1621927,2236615,2236703,+,24,89,1621398,1621937,2236592,2236710,0.6748,0.0325,0.6748,0.0325,1,0.2833,0.0477,1,0.1077,1
VC2378,CDS,NC_002505,TfoR,sRNA,NC_002505,123,1.46777208881165E-74,5.81639663581026E-72,2,+,2543803,2543841,2236663,2236700,+,39,38,2543640,2544150,2236592,2236710,0.1951,0.0976,0.3008,0.1301,0.242,0.6561,0,0.9539,0.1077,1
VCA0893,CDS,NC_002506,Vcr043,sRNA,NC_002505,123,2.35313957854113E-40,5.52802082317783E-38,2,-,845915,845952,1114679,1114718,+,38,41,845700,845968,1114607,1114750,0.5447,0.0813,0.8943,0.0813,0.0672,0.8063,0,0.6292,0.1069,1
VC2043,CDS,NC_002505,Vcr001,sRNA,NC_002505,122,1.35359466373243E-178,1.04281331010024E-175,2,-,2202279,2202319,21904,21938,+,41,35,2202007,2202494,21898,21940,0.4836,0.123,0.582,0.1311,0.1243,0.9371,0.0139,0.2645,0,0.975
VC2402,CDS,NC_002505,Vcr017,sRNA,NC_002505,122,7.16609538709419E-69,2.65497245743888E-66,2,-,2572160,2572199,350281,350315,-,40,35,2571072,2572230,350274,350364,0.3361,0.082,0.4344,0.082,0.0425,0.5682,0,0.9523,0.0326,1
VC1049,CDS,NC_002505,FarS,sRNA,NC_002505,122,2.81601043853487E-19,3.28560056230961E-17,2,-,1119562,1119603,2266021,2266057,-,41,37,1119060,1119990,2266014,2266112,0.3607,0.1311,0.6967,0.1557,0.4647,0.6575,0,1,0.188,1
VC2064,CDS,NC_002505,VC2063,CDS,NC_002505,122,2.96389304391937E-124,1.78062672533281E-121,2,-,2220324,2220365,2218794,2218830,-,42,38,2219985,2220749,2217650,2219638,0.2951,0.082,0.3852,0.1148,0.5389,0.4887,0,1,0.1459,0.9894
VC1122,CDS,NC_002505,FarS,sRNA,NC_002505,122,1.20760953398754E-75,4.83666083339593E-73,2,+,1190489,1190524,2266022,2266059,-,36,38,1190450,1190978,2266014,2266103,0.1803,0.0492,0.1885,0.0492,0.0853,0.9546,0.0285,0.4353,0.265,1
VC0200,CDS,NC_002505,TfoR,sRNA,NC_002505,122,3.63030541961979E-33,7.11227607104675E-31,2,+,206560,206594,2236654,2236699,+,35,46,206418,208127,2236603,2236710,0.2295,0.082,0.3279,0.0984,0.0745,0.5839,0,0.7857,0.1923,1
VC1767,CDS,NC_002505,VqmR,sRNA,NC_002506,121,1.92210142461263E-82,8.3080772418937E-80,2,-,1911168,1911210,1031540,1031575,+,42,36,1910904,1911755,1031475,1031589,0.2066,0.1488,0.3471,0.1983,0.7888,0.9122,0.3732,0.9759,0.2467,1
VC0055,CDS,NC_002505,Vcr043,sRNA,NC_002505,121,6.92333028916316E-39,1.57556591307779E-36,2,+,50727,50764,1114673,1114719,+,38,47,50658,51475,1114606,1114750,0.3554,0.0331,0.562,0.0331,0.0814,0.5212,0,0.8571,0.1006,1
VC0650,CDS,NC_002505,TfoR,sRNA,NC_002505,121,1.03894562111007E-73,4.03766022487698E-71,2,+,694381,694419,2236651,2236694,+,39,44,693949,695496,2236592,2236710,0.4298,0.1157,1.2975,0.124,0.3479,0.5612,0,1,0.1077,1
VC0648,CDS,NC_002505,Vcr227,sRNA,NC_002506,121,2.92675312335981E-28,4.90169394420396E-26,2,+,692537,692559,479960,480017,+,23,58,692444,693040,479956,480023,0.5372,0.0331,0.5372,0.0331,0.0752,0.0341,0,0.6037,0,1
VadR,sRNA,NC_002506,VC0985,CDS,NC_002505,121,1.3001758382362E-14,1.15602226252572E-12,2,+,3216,3258,1050098,1050131,+,43,35,3202,3275,1048778,1050202,0.4463,0.3306,0.5785,0.4298,0.674,0.9679,0,0.8795,0.2758,1
VCA1043:MtlS,IGR,NC_002506,Spot42,sRNA,NC_002505,120,2.29512419410362E-20,2.80269438709053E-18,2,-,994496,994529,106141,106176,+,34,36,994482,994736,106078,106185,0.3833,0.3667,0.4,0.4667,0.8676,0.9145,0.0635,0.913,0.0183,1
VC2300,CDS,NC_002505,TfoR,sRNA,NC_002505,120,1.92187554023815E-54,5.7140784720018E-52,2,+,2454248,2454279,2236657,2236702,+,32,47,2454119,2455469,2236591,2236710,0.2833,0.0583,0.3417,0.0583,0.1295,0.6054,0.0144,0.987,0.1,1
Vcr079,sRNA,NC_002505,TarB,sRNA,NC_002505,120,3.39396894622916E-85,1.5093481220177E-82,2,-,2347256,2347295,911236,911272,-,41,37,2347207,2347338,911231,911298,0.2917,0.0333,0.5667,0.0333,0.485,0.5503,0,0.7925,0.2529,1
VC2431,CDS,NC_002505,TfoR,sRNA,NC_002505,120,0.000374344123634789,0.00722476987271778,2,-,2606768,2606811,2236663,2236704,+,44,42,2605622,2607652,2236597,2236710,0.325,0.05,0.5917,0.05,0.3778,0.9672,0,0.9872,0.1462,1
VC0207,CDS,NC_002505,GcvB,sRNA,NC_002505,120,4.51848342080623E-54,1.33735366304601E-51,2,+,214449,214490,954736,954770,-,42,35,214417,215609,954718,954810,0.3333,0.05,0.5,0.05,0.0285,0.9103,0,0.8011,0.549,1
VCA1063,CDS,NC_002506,VqmR,sRNA,NC_002506,120,6.76972122818832E-09,3.72138608467568E-07,2,-,1013398,1013441,1031541,1031576,+,44,36,1013136,1015605,1031463,1031589,0.4417,0.0917,0.5333,0.15,0.9019,0.9196,0,1,0.1667,1
VC0633,CDS,NC_002505,Vcr228,sRNA,NC_002506,120,5.95532440823189E-71,2.2574816346151E-68,2,-,675650,675687,787382,787417,+,38,35,674909,675848,787331,787432,0.3583,0.05,0.4,0.05,0.2184,0.9129,0.0304,0.923,0.3939,1
VC1507,CDS,NC_002505,FarS,sRNA,NC_002505,119,5.54248546798586E-50,1.55104916242288E-47,2,+,1620792,1620834,2266024,2266063,-,43,40,1620377,1621308,2266015,2266134,0.2437,0.0756,0.3277,0.0756,0.5017,0.9384,0.0707,0.9482,0,1
VCr019:VCr020,IGR,NC_002505,VCt004:VCr005,IGR,NC_002505,119,6.22640983818261E-158,4.37245875009125E-155,2,-,2928076,2928113,152833,152864,+,37,32,2928051,2928129,152791,152956,0.2857,0.1513,0.3613,0.2101,0.5201,0.4371,0.1032,0.7222,0.1818,0.7587
VC0159,3UTR,NC_002505,FarS,sRNA,NC_002505,119,5.31907047571857E-18,5.81252133165747E-16,2,-,149906,149939,2266020,2266068,-,34,49,149786,150551,2266015,2266117,0.3109,0.0504,0.5546,0.0504,1,0.5629,0,1,0.1453,1
VC1619,CDS,NC_002505,Vcr043,sRNA,NC_002505,119,6.61457726756438E-66,2.37342811744385E-63,2,+,1732249,1732282,1114669,1114711,+,34,43,1732201,1732864,1114598,1114749,0.2857,0.0672,0.2857,0.084,0.0797,0.4959,0,1,0.0503,1
VC2349,CDS,NC_002505,VC2348,CDS,NC_002505,119,4.0940521146442E-106,2.21110047165682E-103,2,-,2506350,2506388,2504920,2504954,-,39,35,2505620,2507023,2504355,2505635,0.2437,0.0756,0.3529,0.0756,0.4706,0.5449,0,1,0,1
VC0024,CDS,NC_002505,TfoR,sRNA,NC_002505,119,2.01934634072537E-58,6.45050637134855E-56,2,-,21373,21402,2236638,2236704,+,30,67,21347,21767,2236591,2236710,0.1933,0.0756,0.2269,0.0924,0.6526,0.9663,0,0.7581,0.1,1
VC2089,CDS,NC_002505,Vcr043,sRNA,NC_002505,119,0.00125579972545876,0.0188198569462844,2,-,2251234,2251275,1114683,1114724,+,42,41,2250324,2252062,1114605,1114749,0.3613,0.084,0.4622,0.0924,0.4565,0.8399,0,0.9717,0.0943,1
VCA0059:VCA0068,IGR,NC_002506,VadR,sRNA,NC_002506,118,3.46812408255204E-105,1.85393881186007E-102,2,-,68843,68886,3247,3280,+,44,34,68619,68941,3210,3285,0.4153,0.1102,0.7797,0.1864,0.8071,0.942,0.7977,0.8287,0.0964,1
VCA0008,CDS,NC_002506,VadR,sRNA,NC_002506,118,5.31132447594999E-111,2.95378428716967E-108,2,-,8263,8305,3246,3280,+,43,36,7373,8497,3223,3285,0.3983,0.0508,0.5424,0.178,0.0134,0.943,0,0.5491,0.253,1
VCA0678,CDS,NC_002506,VqmR,sRNA,NC_002506,118,1.37966941385816E-11,9.8309702736062E-10,2,+,614224,614266,1031537,1031574,+,43,38,612833,614738,1031452,1031588,0.3983,0.1102,0.5169,0.1441,0.6872,0.6597,0.1113,0.8767,0.0933,1
VC0493,CDS,NC_002505,Vcr043,sRNA,NC_002505,117,4.97768284078437E-05,0.00131541496193153,2,-,527898,527926,1114675,1114729,+,28,55,527373,527956,1114608,1114749,0.2051,0.0513,0.2308,0.0513,0.0246,0.8743,0,0.6251,0.1132,1
VC2610,CDS,NC_002505,TfoR,sRNA,NC_002505,117,1.26236890551497E-41,3.0585043073115E-39,2,+,2779816,2779852,2236661,2236702,+,37,42,2779713,2780570,2236607,2236710,0.2479,0.0598,0.2735,0.0598,0.1317,0.6393,0,0.8574,0.2231,1
VC2143,CDS,NC_002505,Vcr043,sRNA,NC_002505,117,1.08284221434303E-05,0.000348233813503218,2,-,2298242,2298288,1114673,1114717,+,47,45,2297868,2298867,1114605,1114749,0.4188,0.0598,0.5299,0.1026,0.487,0.7966,0,0.8173,0.0943,1
VC0270,CDS,NC_002505,GcvB,sRNA,NC_002505,117,5.9588010211336E-51,1.70396338763392E-48,2,+,276300,276332,954733,954781,-,33,50,275762,276671,954717,954850,0.2821,0.0684,0.359,0.1111,0.671,0.9279,0.0898,1,0.3529,1
MicV,sRNA,NC_002505,VCr008:VCr009,IGR,NC_002505,117,4.43664947230712E-32,8.43952543810973E-30,2,-,2812118,2812148,329103,329128,+,31,26,2812117,2812163,329094,329178,0.2393,0.0598,0.2906,0.0684,0.6531,0.3807,0,0.6716,0.1111,0.7778
VC0583:VC0586,IGR,NC_002505,Spot42,sRNA,NC_002505,116,1.61231347214971E-61,5.42136782996765E-59,2,-,613839,613879,106144,106179,+,41,36,613505,613895,106105,106183,0.5,0.1983,0.5862,0.25,0.2076,0.9462,0.1316,0.6608,0.2661,0.9817
VC0639,CDS,NC_002505,TfoR,sRNA,NC_002505,116,1.54136052347055E-20,1.8990562155988E-18,2,+,681241,681280,2236661,2236698,+,40,38,680974,682361,2236602,2236710,0.2586,0.0776,0.3103,0.1379,0.2179,0.6377,0,1,0.1846,1
VC2627,CDS,NC_002505,TfoR,sRNA,NC_002505,116,1.75867224627585E-12,1.34225329887167E-10,2,-,2798544,2798580,2236662,2236702,+,38,41,2797816,2799326,2236604,2236709,0.2672,0.0345,0.3448,0.0345,0.506,0.9565,0,0.9993,0.2,1
VC0247,CDS,NC_002505,Qrr4,sRNA,NC_002506,115,2.12218771812561E-26,3.32463806413079E-24,2,+,253967,253997,908217,908253,-,30,37,253860,254296,908201,908301,0.2522,0.0522,0.2609,0.0522,0.4243,0.846,0.2564,0.7914,0.0476,1
VC2063,CDS,NC_002505,VC2064,CDS,NC_002505,115,2.79788224456577E-114,1.59319322064092E-111,2,-,2218885,2218935,2220419,2220454,-,52,36,2217642,2219663,2219972,2220754,0.313,0.0696,0.4435,0.0696,0.4655,0.3572,0.1353,0.9928,0,1
VC2385,CDS,NC_002505,VadR,sRNA,NC_002506,115,7.34641980068112E-22,9.62630897114063E-20,2,+,2550423,2550465,3245,3280,+,43,36,2549836,2550632,3213,3285,0.3565,0.0696,0.5043,0.113,0.8476,0.5192,0.1998,1,0.1325,1
VCr008:VCr009,IGR,NC_002505,VCr023:VCt092,IGR,NC_002505,115,1.09909044242058E-147,7.49719930250831E-145,2,+,329107,329144,2936939,2936970,-,38,32,329080,329182,2936845,2937013,0.3565,0.1043,0.487,0.113,0.5093,0.5302,0,0.8095,0.3138,0.8065
VCA0092:VCA0097,IGR,NC_002506,Spot42,sRNA,NC_002505,115,8.98983995969346E-64,3.12303940254937E-61,2,-,103605,103636,106145,106181,+,32,37,103547,103941,106085,106184,0.1652,0.1739,0.1826,0.2087,0.2004,0.9615,0.0761,0.2217,0.0826,0.9908
VC0724,CDS,NC_002505,Vcr227,sRNA,NC_002506,115,1.93328982267727E-58,6.18315184716258E-56,2,+,779921,779946,479968,480017,+,26,50,779374,781190,479951,480024,0.4087,0.0609,0.4609,0.0609,0.3819,0.1581,0.1212,0.9485,0,1
VC2626,CDS,NC_002505,Spot42,sRNA,NC_002505,114,9.52065922495921E-08,4.5300870397968E-06,2,-,2797040,2797081,106143,106178,+,42,36,2796836,2797757,106085,106185,0.4474,0.2544,0.7105,0.2895,0.8465,0.938,0,1,0.0826,1
VC0685,CDS,NC_002505,Spot42,sRNA,NC_002505,114,5.34503256286222E-29,9.16270807865472E-27,2,+,732773,732815,106144,106180,+,42,37,732681,733669,106092,106184,0.2807,0.2281,0.4298,0.386,0.109,0.6211,0,1,0.1468,0.9908
MicV,sRNA,NC_002505,VCr014:VCr015,IGR,NC_002505,114,1.96714139765993E-31,3.64146371928514E-29,2,-,2812118,2812148,767656,767683,+,31,28,2812117,2812163,767641,767726,0.2719,0.0789,0.3158,0.0789,0.6531,0.4388,0,0.6716,0.1032,0.7778
VC2659,CDS,NC_002505,TfoR,sRNA,NC_002505,113,6.15545838521058E-32,1.16246741387664E-29,2,+,2829972,2830011,2236659,2236699,+,39,41,2829741,2830138,2236589,2236710,0.2212,0.0885,0.3097,0.0973,0.8308,0.624,0.1429,1,0.0846,1
VC0153,CDS,NC_002505,Vssrna24,sRNA,NC_002505,113,2.74489062878309E-56,8.40922124715271E-54,2,+,143440,143476,106500,106536,+,37,37,143419,143691,106479,106538,0.4248,0.0531,0.4867,0.0708,0.0557,0.3379,0,0.6361,0,1
Vcr229:VCA0946,IGR,NC_002506,VCA0946,CDS,NC_002506,113,4.97471059313055E-68,1.82501508211882E-65,2,+,897750,897790,898945,898990,+,41,46,897705,897825,897845,899064,0.292,0.1327,0.3805,0.1858,0.6462,0.9662,0,1,0,1
VC0994,CDS,NC_002505,Spot42,sRNA,NC_002505,113,0.000414498474939916,0.00783149740000945,2,-,1060747,1060782,106139,106174,+,36,37,1059708,1061074,106078,106185,0.4956,0.1416,0.5664,0.1416,0.0952,0.9031,0,1,0.0183,1
VC0655,CDS,NC_002505,Vcr017,sRNA,NC_002505,113,9.78480753859411E-51,2.78587296982253E-48,2,+,700364,700406,350281,350318,-,42,38,700200,700703,350273,350364,0.1681,0.1062,0.2124,0.1327,0.5455,0.9338,0.1724,1,0.0326,1
VC0718,CDS,NC_002505,Spot42,sRNA,NC_002505,113,4.10042704793574E-11,2.81903821431797E-09,2,-,771673,771715,106141,106177,+,43,37,771065,772043,106089,106184,0.2566,0.1416,0.3805,0.1858,0.3907,0.9288,0,1,0.1193,0.9908
VC0637,CDS,NC_002505,VcdRP,sRNA,NC_002505,113,4.28972530977136E-59,1.3854966442239E-56,2,+,679783,679821,2433395,2433431,-,39,37,678130,680058,2433386,2433480,0.2301,0.0796,0.3363,0.0796,0.8784,0.9732,0.0133,0.9995,0.6951,1
VC0767,CDS,NC_002505,FarS,sRNA,NC_002505,112,0.00125183989186412,0.0187739494989187,2,+,820307,820354,2266022,2266059,-,48,38,819958,821529,2266016,2266134,0.2679,0.1071,0.6339,0.1071,0.2329,0.9585,0,1,0,1
VC0186,CDS,NC_002505,VrrA,sRNA,NC_002505,112,4.98860416742643E-06,0.000173394374973882,2,-,190726,190765,1878776,1878812,+,40,37,189638,190876,1878710,1878824,0.375,0.0179,0.4732,0.0179,0.0696,0.9234,0,0.8673,0.1871,1
VC1099,CDS,NC_002505,Vcr043,sRNA,NC_002505,112,1.16446804814654E-13,9.65244516225823E-12,2,+,1169293,1169337,1114692,1114729,+,45,38,1169215,1169793,1114608,1114749,0.4018,0.0982,0.6429,0.1161,0.1023,0.6393,0,1,0.1132,1
VC1837,CDS,NC_002505,VqmR,sRNA,NC_002506,112,0.000132655442141923,0.00302598350155263,2,-,1979018,1979064,1031541,1031577,+,47,37,1978505,1979518,1031474,1031589,0.3661,0.2411,0.4732,0.2946,0.5041,0.9239,0.0364,0.9832,0.24,1
VC0030,CDS,NC_002505,GcvB,sRNA,NC_002505,112,6.96088471045453E-76,2.80509732061897E-73,2,-,27632,27674,954766,954800,-,43,35,27577,27804,954717,954917,0.3839,0.1071,0.4821,0.125,0.8631,0.5966,0.257,1,0.0245,1
VC1890,CDS,NC_002505,Spot42,sRNA,NC_002505,112,4.00346181090637E-16,3.94231118933603E-14,2,-,2039479,2039523,106138,106175,+,45,38,2038678,2039688,106086,106184,0.2857,0.3214,0.5714,0.4375,0.0142,0.9061,0,0.6288,0.0917,0.9908
VC0222,3UTR,NC_002505,FarS,sRNA,NC_002505,112,1.21668437469361E-35,2.54751922505291E-33,2,-,228222,228258,2266021,2266057,-,37,37,227996,228757,2266015,2266137,0.2589,0.1071,0.3839,0.1071,1,0.6587,0.0162,1,0,1
VC0168,CDS,NC_002505,TfoR,sRNA,NC_002505,111,0.00135788354220017,0.0200051343416475,2,-,166656,166699,2236666,2236701,+,43,36,166569,166970,2236592,2236710,0.3784,0.0541,0.5225,0.1081,0.5913,0.9479,0,0.8059,0.1077,1
VC0998,CDS,NC_002505,VadR,sRNA,NC_002506,111,8.29577641598666E-06,0.000274053573852226,2,+,1068032,1068077,3248,3281,+,46,33,1064967,1069886,3208,3286,0.3964,0.1081,0.5495,0.1982,0.6369,0.5575,0,1,0.0723,1
