name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VCA0465:VCA0468,IGR,NC_002506,Vcr017,sRNA,NC_002505,113,1.64705578277571E-43,3.32312655986426E-41,2,+,414124,414161,350281,350316,-,38,35,413994,414591,350274,350364,0.3186,0.0531,0.4071,0.0708,0.228,0.9304,0,0.846,0.0326,1
VCA0451:VCA0455,IGR,NC_002506,Vcr017,sRNA,NC_002505,113,1.03556645350321E-20,1.06009624294755E-18,2,+,406034,406073,350280,350315,-,40,36,404065,406134,350275,350364,0.2035,0.0708,0.2301,0.1062,0.9723,0.9493,0.0663,1,0.0326,1
VCA0025,CDS,NC_002506,Vcr001,sRNA,NC_002505,113,7.39205841109146E-38,1.30658711225861E-35,2,+,30588,30620,21904,21939,+,34,36,30426,31872,21898,21941,0.2124,0.0531,0.2566,0.0531,0.0982,0.0799,0,1,0,1
VC1781,CDS,NC_002505,Vcr001,sRNA,NC_002505,113,3.58194612256176E-46,7.61046589538332E-44,2,+,1930642,1930684,21905,21939,+,43,35,1930408,1930817,21897,21940,0.2832,0.0708,0.5487,0.0796,0.7072,0.09,0.3255,0.892,0,0.975
VC0144,CDS,NC_002505,Vcr001,sRNA,NC_002505,113,9.33349926834439E-18,8.2277838723799E-16,2,+,135645,135703,21904,21939,+,59,36,135163,135906,21899,21940,0.3451,0.1062,0.4425,0.115,0.7845,0.0772,0,1,0,0.975
VCA1088,CDS,NC_002506,VqmR,sRNA,NC_002506,112,5.16149170409401E-45,1.08120269581795E-42,2,-,1044454,1044492,1031536,1031573,+,39,38,1043524,1044711,1031473,1031588,0.2857,0.0446,0.3571,0.0714,0.1873,0.9001,0,0.9931,0.2333,1
VC2292,CDS,NC_002505,VadR,sRNA,NC_002506,111,1.08535256687266E-82,4.02117332329343E-80,2,-,2446810,2446851,3234,3269,+,42,35,2446772,2447420,3204,3286,0.3423,0.0901,0.4144,0.2252,0.964,0.8027,0,1,0.0241,1
VC1336,CDS,NC_002505,Spot42,sRNA,NC_002505,111,7.71879310137442E-101,3.49389491735213E-98,2,+,1420553,1420591,106138,106176,+,39,39,1419748,1420741,106080,106185,0.3153,0.0901,0.4054,0.1081,0.9516,0.5718,0.041,1,0.0367,1
VC1248,CDS,NC_002505,Qrr3,sRNA,NC_002506,110,1.07775459476918E-83,4.00728403952945E-81,2,-,1320838,1320879,772302,772337,+,42,36,1320694,1320942,772269,772366,0.3273,0.0545,0.3818,0.0818,0.0112,0.7408,0,0.1006,0.1028,1
VC2059,CDS,NC_002505,Vcr043,sRNA,NC_002505,110,3.65646964311809E-17,3.08735927068436E-15,2,-,2214570,2214614,1114673,1114711,+,46,39,2214154,2214679,1114606,1114749,0.3364,0.0818,0.5364,0.1182,0.1745,0.7614,0,0.9676,0.1006,1
VC1442,CDS,NC_002505,VC0025,3UTR,NC_002505,110,2.52710907842933E-38,4.55181313228719E-36,2,-,1539497,1539529,21869,21896,+,33,28,1538163,1539654,21662,21925,0.2364,0.0364,0.2545,0.0364,0.0439,1,0,0.9749,0.03,1
VC1730,CDS,NC_002505,Vcr017,sRNA,NC_002505,110,3.83243240684815E-33,6.0729178910891E-31,2,-,1867717,1867756,350278,350312,-,40,35,1867400,1869791,350274,350343,0.3636,0.0455,0.8364,0.0545,0.8106,0.5934,0.0221,0.9312,0.2609,1
VCA0691,CDS,NC_002506,VC0025,3UTR,NC_002505,110,6.56310511033348E-75,2.21125666644566E-72,2,-,630030,630062,21835,21863,+,34,29,629418,630247,21640,21924,0.2545,0.0909,0.4455,0.0909,0.0439,1,0,0.8703,0,1
VC2377,CDS,NC_002505,VadR,sRNA,NC_002506,110,1.56222433548759E-28,2.15991518384167E-26,2,+,2542144,2542179,3248,3281,+,36,34,2542105,2543483,3228,3286,0.4,0.1,0.4455,0.1273,0.0319,0.5503,0,0.9534,0.3133,1
FarS,sRNA,NC_002505,VC2404,CDS,NC_002505,109,3.83300216170016E-09,1.67879689546673E-07,2,-,2266083,2266130,2574597,2574622,-,48,26,2266016,2266135,2574546,2574660,0.5688,0.0459,0.6789,0.0459,0.438,0.0317,0,1,0,0.1017
VC0245,CDS,NC_002505,TarB,sRNA,NC_002505,109,1.83127075840329E-95,7.91086171728663E-93,2,+,252488,252523,911240,911276,-,36,37,251620,252932,911231,911299,0.3853,0.0367,0.4495,0.0459,0.6959,0.9203,0.0467,0.9899,0.2414,1
VC0395,CDS,NC_002505,Qrr1,sRNA,NC_002505,109,1.32064094941606E-197,1.00358108469166E-194,2,-,421465,421488,1089969,1090041,-,24,72,421458,421489,1089963,1090059,0.5505,0.0092,0.5688,0.0092,0.0493,0.1859,0.0217,0.0571,0,1
Vcr220,sRNA,NC_002505,VC1091,5UTR,NC_002505,109,2.39204387905751E-28,3.27675389743155E-26,2,+,2653937,2653971,1158560,1158595,+,35,36,2653871,2654007,1158525,1158725,0.2844,0.0826,0.3394,0.0826,0.7364,0,0,1,0,0.0349
VCA0970,CDS,NC_002506,GcvB,sRNA,NC_002505,108,1.21306666322997E-149,7.25811248518444E-147,2,-,917343,917385,954732,954766,-,42,35,917109,917442,954717,954881,0.3241,0.037,0.4259,0.037,0.0849,0.7657,0,0.8312,0.201,1
VC2188,CDS,NC_002505,Spot42,sRNA,NC_002505,108,4.97130428547285E-88,1.96044514339505E-85,2,-,2335773,2335813,106142,106177,+,41,36,2335021,2335930,106087,106185,0.3889,0.1481,0.4352,0.1852,0.0195,0.9292,0,0.6795,0.1009,1
VCA0446,CDS,NC_002506,VqmR,sRNA,NC_002506,107,2.42166681692577E-16,1.95137237340035E-14,2,+,400150,400188,1031526,1031570,+,39,45,400087,400259,1031459,1031588,0.3832,0.0561,0.4579,0.0561,0.5161,0.5837,0,0.8901,0.14,1
VCA1094,CDS,NC_002506,Vcr017,sRNA,NC_002505,107,1.1389058277959E-21,1.20866816336394E-19,2,-,1049905,1049944,350289,350323,-,40,35,1049770,1050244,350275,350364,0.2991,0.0374,0.3925,0.0467,0.6907,0.475,0.0474,0.9469,0.0326,1
VC0706,CDS,NC_002505,TarB,sRNA,NC_002505,107,1.76618291920599E-65,5.29900684540681E-63,2,-,756374,756408,911237,911274,-,35,38,756205,756467,911232,911299,0.2243,0.0654,0.2991,0.0654,0.5983,0.5252,0.3129,1,0.2414,1
VC2086,CDS,NC_002505,VC2087,CDS,NC_002505,107,1.66954073645842E-19,1.60939089381434E-17,2,-,2245922,2245979,2247621,2247657,-,58,37,2245308,2246652,2246622,2249503,0.3832,0.0748,0.514,0.0748,0.5756,0.6417,0,1,0,1
VC2402,CDS,NC_002505,Vcr017,sRNA,NC_002505,107,1.61953848600425E-27,2.16442275018506E-25,2,-,2572158,2572197,350280,350313,-,40,35,2571031,2572229,350274,350349,0.3178,0.0654,0.4673,0.0841,0.0443,0.5832,0,0.9866,0.1957,1
VC0186,CDS,NC_002505,Vcr043,sRNA,NC_002505,106,2.27103480151731E-112,1.09969842861007E-109,2,-,190757,190793,1114672,1114727,+,37,56,189557,190864,1114607,1114749,0.3396,0.0283,0.5377,0.0283,0.0468,0.8637,0,0.9267,0.1069,1
Vcr017,sRNA,NC_002505,VCA0442,3UTR,NC_002506,106,9.32991473954919E-20,9.11189581256779E-18,2,-,350319,350359,398474,398510,+,41,36,350275,350369,398143,398594,0.2736,0.1321,0.4434,0.1321,0.525,1,0,1,0.2332,1
VC1198,CDS,NC_002505,Vcr214,sRNA,NC_002505,105,1.08999479464888E-130,5.81939836287693E-128,2,+,1271822,1271844,2376062,2376139,+,22,78,1270602,1271892,2376039,2376143,0.181,0.0286,0.181,0.0286,0.504,0.2952,0.0989,0.5197,0.0965,1
VC0171,CDS,NC_002505,Vcr220,sRNA,NC_002505,105,1.3196015976238E-139,7.5072351216949E-137,2,+,171180,171221,2653966,2654002,+,42,37,170373,171968,2653942,2654007,0.3429,0.1238,0.4571,0.1238,0.567,0.6976,0.0219,1,0.5185,1
VC2770,CDS,NC_002505,Vcr092,sRNA,NC_002506,105,6.46409599027764E-189,4.67340673230427E-186,2,-,2956216,2956247,100641,100676,+,32,35,2956213,2956260,100626,100683,0.1714,0.1429,0.1714,0.419,0.023,0.9419,0,0.0271,0.544,1
VC2201,CDS,NC_002505,TarB,sRNA,NC_002505,105,5.13870161299468E-117,2.5116670714895E-114,2,-,2347487,2347526,911237,911272,-,40,36,2347112,2348033,911231,911296,0.2571,0.0476,0.4381,0.0762,0.6791,0.5504,0.0193,1,0.2759,1
VC0248,CDS,NC_002505,Vcr001,sRNA,NC_002505,105,2.45693037006535E-05,0.000484264604121798,2,+,254628,254668,21904,21939,+,41,36,254536,254758,21897,21941,0.3429,0.1238,0.5143,0.1238,0.673,0.0755,0.1281,1,0,1
VCA0408,CDS,NC_002506,Vcr017,sRNA,NC_002505,104,1.45869251862352E-46,3.1119471192905E-44,2,+,379367,379405,350280,350315,-,40,35,379172,379711,350275,350349,0.3654,0.0769,0.4808,0.1058,0.4134,0.9408,0,1,0.1957,1
Vcr008,sRNA,NC_002505,GcvB,sRNA,NC_002505,103,1.54061347600934E-127,8.05988584793248E-125,2,+,158944,158979,954788,954832,-,36,46,158934,159011,954717,954902,0.4369,0.0874,0.5534,0.1068,0.5612,0.6589,0,1,0.098,1
VC2704,CDS,NC_002505,VC0736,3UTR,NC_002505,102,3.31781383121537E-217,2.85466347234711E-214,2,+,2876940,2876977,792080,792114,+,38,36,2876807,2877017,792077,792116,0.3137,0.2353,0.4216,0.2451,0.5788,1,0,0.7293,1,1
VC0043,CDS,NC_002505,FarS,sRNA,NC_002505,102,9.76654922453146E-17,8.088987058208E-15,2,-,41645,41684,2266026,2266063,-,40,38,41100,41974,2266014,2266134,0.2451,0.0784,0.2451,0.0784,0.2113,0.6045,0,0.6076,0,1
VCA0338,CDS,NC_002506,Vcr017,sRNA,NC_002505,102,2.23866926296178E-29,3.17528090323826E-27,2,+,337457,337497,350279,350314,-,41,35,337143,337643,350274,350349,0.3431,0.049,0.549,0.0588,0.8614,0.9542,0,1,0.1957,1
VC0168,CDS,NC_002505,Vcr001,sRNA,NC_002505,102,4.54000013393727E-07,1.41217470553951E-05,2,-,166799,166836,21904,21939,+,38,36,166510,167012,21897,21941,0.3529,0.0784,0.5196,0.0784,0.2407,0.9446,0,0.9509,0,1
VC0876,CDS,NC_002505,Vcr001,sRNA,NC_002505,102,1.83170250643726E-47,3.98947105110202E-45,2,-,940404,940441,21904,21938,+,38,36,939925,940660,21900,21940,0.2843,0.049,0.4412,0.049,0.1242,0.9348,0,0.8129,0,0.975
VC1919,CDS,NC_002505,VrrA,sRNA,NC_002505,102,4.15218620198776E-50,9.67069246762289E-48,2,-,2069181,2069221,1878766,1878802,+,42,37,2068971,2069250,1878721,1878824,0.4804,0.0882,0.7157,0.098,0.005,0.8513,0,0.7757,0.2662,1
VCA0181,CDS,NC_002506,Vcr043,sRNA,NC_002505,101,5.38542567406451E-58,1.41227023048157E-55,2,+,199458,199504,1114681,1114720,+,47,40,199412,200235,1114607,1114749,0.2772,0.0792,0.396,0.0792,0.0437,0.5718,0,0.8789,0.1069,1
Qrr3,sRNA,NC_002506,Vcr103,sRNA,NC_002506,101,0.00144251490546426,0.0134232020283321,2,+,772274,772316,776889,776922,-,43,34,772257,772348,776861,776963,0.3762,0.198,0.7228,0.2376,0.5404,0.5433,0,0.8411,0.0345,0.7379
VCA0337,CDS,NC_002506,Vcr017,sRNA,NC_002505,101,1.7305716772512E-23,2.00186763052162E-21,2,+,336126,336166,350280,350314,-,41,36,335905,337025,350274,350346,0.3762,0.0495,0.703,0.0495,0.1346,0.9509,0,0.99,0.2283,1
VCA0946,CDS,NC_002506,Vcr017,sRNA,NC_002505,101,4.11859364259922E-09,1.79406973028185E-07,2,+,897983,898032,350282,350317,-,50,35,897814,898921,350275,350360,0.396,0.0198,0.5842,0.0198,0.1518,0.9186,0,0.9447,0.0761,1
VCA1042,CDS,NC_002506,Vcr017,sRNA,NC_002505,101,4.0601602039894E-06,0.000100499100969361,2,-,993239,993281,350282,350317,-,43,36,993000,993439,350274,350354,0.4059,0.0297,0.5545,0.0297,0.5111,0.5455,0.0125,1,0.1413,1
VCA0848,CDS,NC_002506,FarS,sRNA,NC_002505,100,3.14109616864181E-36,5.34340491864592E-34,2,-,790774,790804,2266023,2266075,-,31,54,790381,790871,2266016,2266111,0.28,0.04,0.32,0.04,0.1261,0.5013,0.0276,0.5276,0.1966,1
VC2059,CDS,NC_002505,Vcr096,sRNA,NC_002506,100,2.98759944343315E-34,4.85993735088096E-32,2,-,2214591,2214633,243937,243973,-,42,36,2214320,2214685,243936,243991,0.35,0.06,0.48,0.06,0.1329,0.2624,0,0.6508,0,1
VCA0489,CDS,NC_002506,Vcr017,sRNA,NC_002505,100,4.52262082668822E-47,9.7282134637538E-45,2,+,426053,426086,350277,350313,-,35,36,425887,426312,350274,350320,0.24,0.12,0.29,0.17,0.7091,0.9734,0.0497,1,0.5109,1
Vcr017,sRNA,NC_002505,VCA0155,CDS,NC_002506,100,0.000389117189762252,0.00491932015895061,2,-,350321,350358,172478,172512,-,38,35,350291,350369,171230,172628,0.34,0.22,0.48,0.37,0.4991,0.0671,0,0.8261,0,0.9238
VC1768,CDS,NC_002505,Vcr001,sRNA,NC_002505,100,1.19396077285052E-06,3.35951519191066E-05,2,-,1913201,1913238,21904,21939,+,38,36,1912596,1913644,21898,21941,0.31,0.07,0.38,0.07,0.3389,0.955,0.0195,0.7745,0,1
VCA1089,CDS,NC_002506,FarS,sRNA,NC_002505,99,0.00146634413694587,0.0135757778348864,2,-,1045137,1045174,2266023,2266062,-,37,39,1044699,1045676,2266015,2266134,0.2424,0.0404,0.3232,0.0404,0.5917,0.6179,0.0731,1,0,1
VC0866,3UTR,NC_002505,VqmR,sRNA,NC_002506,99,5.63104111931636E-84,2.11639732812602E-81,2,-,929778,929816,1031534,1031572,+,39,39,929747,930454,1031479,1031589,0.4141,0.0707,0.6061,0.1717,1,0.89,0.6815,1,0.2733,1
VC0694:VC0697,IGR,NC_002505,Vcr214,sRNA,NC_002505,99,1.21092321619811E-166,8.23973889641627E-164,2,-,745533,745554,2376059,2376140,+,21,81,745138,745560,2376035,2376143,0.1919,0.0303,0.1919,0.0303,0.0884,0.9797,0.0775,0.2513,0.0614,1
VCA0385,CDS,NC_002506,Vcr001,sRNA,NC_002505,99,5.01755058830707E-27,6.61230600250709E-25,2,-,365597,365631,21904,21939,+,35,36,365076,365704,21899,21941,0.3939,0.1515,0.5556,0.1919,0.2649,0.9467,0,1,0,1
VC0142,CDS,NC_002505,Vcr001,sRNA,NC_002505,99,5.60943879032523E-31,8.42702832643535E-29,2,+,134229,134270,21904,21938,+,42,35,133935,134390,21897,21941,0.3232,0.0707,0.3434,0.0707,0.8297,0.0753,0,1,0,1
VC0246,CDS,NC_002505,VadR,sRNA,NC_002506,98,1.21962117727583E-40,2.32127131892156E-38,2,+,253351,253387,3241,3278,+,37,39,253011,253426,3201,3285,0.3673,0.102,0.4694,0.1837,0.5909,0.4658,0.1171,0.6398,0,1
VC0148,CDS,NC_002505,Vssrna24,sRNA,NC_002505,98,1.94651674909297E-06,5.20587598945733E-05,2,+,138214,138259,106500,106537,+,46,38,138119,138828,106480,106538,0.3163,0.0306,0.4184,0.0306,0.1541,0.3417,0,0.9658,0,1
VC0347,CDS,NC_002505,VrrA,sRNA,NC_002505,98,2.95986685457274E-36,5.04335152803131E-34,2,+,370178,370215,1878777,1878813,+,39,37,370057,370444,1878710,1878825,0.2551,0.1224,0.5,0.1224,0.2516,0.6719,0,1,0.1871,1
VCA0699,CDS,NC_002506,Vcr001,sRNA,NC_002505,98,2.1220524795063E-23,2.4384631521956E-21,2,+,638117,638147,21904,21939,+,31,36,637289,638717,21897,21941,0.4286,0.051,0.5408,0.051,0.6608,0.0724,0,1,0,1
VC0655,CDS,NC_002505,Vcr064,sRNA,NC_002505,97,3.52637616129269E-86,1.36478622965063E-83,2,+,700217,700260,1595731,1595758,-,44,28,700199,700640,1595728,1595787,0.2062,0.0309,0.4742,0.0309,0.2813,0.9728,0.1706,0.971,0.2162,1
VC0533,CDS,NC_002505,Qrr2,sRNA,NC_002506,97,8.54353173423744E-60,2.30429674953297E-57,2,+,564466,564503,48489,48522,+,38,34,564236,564618,48455,48555,0.3196,0.0412,0.5361,0.0928,0.8346,0.6032,0.5487,0.9572,0.3976,1
VC2072,CDS,NC_002505,VqmR,sRNA,NC_002506,97,4.67688481263607E-79,1.66748561972167E-76,2,+,2227380,2227422,1031540,1031576,+,43,37,2227347,2229160,1031476,1031589,0.4433,0.0515,0.5979,0.1134,0.0175,0.679,0,0.6339,0.2533,1
VC0404,CDS,NC_002505,VqmR,sRNA,NC_002506,97,1.86778723742623E-25,2.34281278917117E-23,2,+,430717,430751,1031528,1031567,+,35,40,430290,431104,1031474,1031589,0.299,0.0825,0.4948,0.0928,0.4589,0.6,0.0642,0.7605,0.24,1
VC0561,CDS,NC_002505,OppZ,sRNA,NC_002505,96,3.92800640552847E-37,6.8499299643746E-35,2,+,596293,596322,1164284,1164324,+,30,41,596195,596383,1164271,1164327,0.1875,0.125,0.2813,0.125,0.1447,0.2129,0,0.3911,0,1
VC0216,CDS,NC_002505,Vcr017,sRNA,NC_002505,96,7.64629683943574E-19,7.16515137404875E-17,2,+,224192,224229,350278,350314,-,38,37,224026,225207,350274,350366,0.2396,0.0521,0.4167,0.0521,0.4575,0.9659,0.3377,1,0.0109,1
VC0178,CDS,NC_002505,Vcr001,sRNA,NC_002505,96,4.677954667134E-05,0.000845075798092406,2,+,180009,180047,21904,21939,+,39,36,179144,180308,21897,21941,0.5104,0.0729,0.6667,0.0833,0.6649,0.075,0,0.9091,0,1
VC0998,CDS,NC_002505,VqmR,sRNA,NC_002506,96,1.12953063514209E-07,3.93686993284257E-06,2,+,1068884,1068947,1031534,1031568,+,63,36,1065095,1069833,1031475,1031589,0.2396,0.0937,0.4792,0.1979,0.8158,0.638,0.024,0.9979,0.2467,1
VCA1046,CDS,NC_002506,Vssrna24,sRNA,NC_002505,96,6.62702710635141E-10,3.18528700376334E-08,2,+,996909,996949,106502,106536,+,41,36,996860,998047,106495,106538,0.1875,0.0208,0.2604,0.0208,0.0155,0.3676,0,0.9671,0.25,1
VCA0121,CDS,NC_002506,Vcr214,sRNA,NC_002505,96,2.85968540809837E-88,1.13201136179359E-85,2,+,136129,136168,2376088,2376127,+,40,40,136035,137050,2376034,2376143,0.375,0.0521,0.5104,0.0625,0.0827,0.5238,0,0.7802,0.0526,1
VC1892,CDS,NC_002505,Vcr001,sRNA,NC_002505,96,1.39233090930548E-32,2.16997273408509E-30,2,-,2040166,2040200,21904,21939,+,35,36,2039846,2040401,21897,21941,0.3646,0.0938,0.4792,0.1042,0.3965,0.9479,0,0.9907,0,1
VCA0428,3UTR,NC_002506,Vcr017,sRNA,NC_002505,96,7.29974239234431E-14,4.91253316564042E-12,2,+,390621,390659,350283,350317,-,39,35,389989,390860,350275,350353,0.3021,0.0521,0.4479,0.0625,1,0.917,0,1,0.1522,1
VC0722,CDS,NC_002505,Vcr079,sRNA,NC_002505,96,2.55844640120068E-232,2.31615040332697E-229,2,-,775915,775958,2347176,2347211,-,44,35,775907,775998,2347174,2347216,0.2188,0.0417,0.3125,0.0417,0.6219,0.7691,0.5691,0.627,0.7358,1
VCA0441,CDS,NC_002506,VqmR,sRNA,NC_002506,96,3.08340376915903E-48,6.81550070070866E-46,2,+,397758,397794,1031521,1031565,+,37,46,396957,397906,1031472,1031589,0.3542,0.0729,0.4375,0.0833,0.8895,0.5506,0,1,0.2267,1
VC1595,CDS,NC_002505,Vcr001,sRNA,NC_002505,96,5.76131129240353E-21,5.98010326361753E-19,2,-,1708114,1708147,21904,21939,+,35,36,1707283,1708209,21898,21941,0.3333,0.1146,0.5312,0.125,0.0727,0.949,0,0.7551,0,1
VC0942,CDS,NC_002505,Vcr214,sRNA,NC_002505,95,1.08533404373135E-160,7.06206512242669E-158,2,-,1008356,1008393,2376092,2376139,+,38,48,1008344,1008541,2376050,2376143,0.4,0.0737,0.6,0.0737,0.824,0.9732,0.3003,0.8584,0.193,1
VC2063,CDS,NC_002505,Vcr214,sRNA,NC_002505,95,3.63842160922732E-36,6.17932194641187E-34,2,-,2218651,2218685,2376083,2376132,+,34,51,2217611,2219882,2376023,2376143,0.2526,0.0211,0.2526,0.0211,0.5645,0.9143,0.0424,1,0,1
Vcr102,sRNA,NC_002506,Vcr220,sRNA,NC_002505,94,6.80129068571292E-122,3.43726005824702E-119,2,+,677810,677851,2653965,2654001,+,41,37,677801,677870,2653938,2654008,0.2234,0.2872,0.266,0.3511,0.7516,0.6922,0,1,0.4889,1
VC0493,CDS,NC_002505,Vcr001,sRNA,NC_002505,94,4.3574275009953E-23,4.88844202264138E-21,2,-,527305,527346,21905,21938,+,41,35,526898,527598,21900,21940,0.2766,0.0851,0.4255,0.0851,0.7023,0.9372,0.368,1,0,0.975
VC2132,CDS,NC_002505,VqmR,sRNA,NC_002506,94,1.59838501811233E-20,1.61559481408405E-18,2,-,2285956,2285994,1031541,1031576,+,39,36,2285537,2286567,1031481,1031589,0.2234,0.1064,0.3191,0.2234,0.5881,0.9202,0.0038,0.9885,0.2867,1
VC0082,CDS,NC_002505,Vcr001,sRNA,NC_002505,94,3.1377736382622E-31,4.74122606249405E-29,2,+,80488,80533,21904,21938,+,46,36,80224,80650,21899,21941,0.1383,0.0638,0.1809,0.0638,0.2957,0.0686,0.0954,0.3718,0,1
VC2213,CDS,NC_002505,VrrA,sRNA,NC_002505,94,5.26906697765509E-59,1.4065571640428E-56,2,-,2365971,2366023,1878759,1878795,+,53,38,2365292,2366360,1878684,1878823,0.2872,0.1064,0.3404,0.117,0.2973,0.7996,0,1,0,1
VC2545,5UTR,NC_002505,Vcr001,sRNA,NC_002505,94,4.74412211082984E-24,5.61256600950436E-22,2,+,2726021,2726061,21905,21939,+,41,35,2725989,2726383,21897,21941,0.4149,0.1277,0.4787,0.1277,0,0.0875,0,0.5698,0,1
VC1837,CDS,NC_002505,VrrA,sRNA,NC_002505,94,3.74176131002949E-39,6.88252700045689E-37,2,-,1979022,1979067,1878761,1878795,+,45,35,1978676,1979505,1878687,1878823,0.2979,0.1489,0.4362,0.1489,0.4996,0.7975,0.0486,0.8234,0.0216,1
VC1249,CDS,NC_002505,Vcr001,sRNA,NC_002505,94,6.63134459508409E-26,8.41930066401963E-24,2,-,1321550,1321580,21904,21939,+,31,36,1321331,1321624,21897,21941,0.3617,0.0745,0.9043,0.0957,0.0961,0.9487,0,0.5234,0,1
VC0331,CDS,NC_002505,Vcr001,sRNA,NC_002505,94,1.38763501612371E-39,2.57055683084739E-37,2,+,350184,350224,21905,21939,+,41,36,349467,350273,21900,21941,0.3085,0.1489,0.4468,0.1702,0.9456,0.088,0.0099,1,0,1
Vcr079,sRNA,NC_002505,TarB,sRNA,NC_002505,93,2.99533368270724E-65,8.96095386129219E-63,2,-,2347257,2347293,911238,911278,-,37,41,2347234,2347340,911231,911316,0.3441,0.0645,0.4946,0.0753,0.476,0.4849,0,0.6226,0.046,1
VC2202,CDS,NC_002505,Vcr017,sRNA,NC_002505,93,0.0035353491779962,0.0252928578595387,2,-,2348808,2348853,350285,350322,-,46,38,2348120,2349121,350275,350377,0.2366,0.0538,0.4409,0.0968,0.1927,0.4911,0,0.9352,0,1
VCA0591,CDS,NC_002506,VqmR,sRNA,NC_002506,93,5.92237777103138E-69,1.84051590258002E-66,2,-,530302,530339,1031530,1031570,+,38,41,529342,530501,1031475,1031588,0.2258,0.086,0.3441,0.086,0.0532,0.8806,0,0.5766,0.2467,1
CsrD,sRNA,NC_002506,GcvB,sRNA,NC_002505,92,8.60853269745053E-23,9.53431628296678E-21,2,-,783921,783960,954746,954781,-,41,36,783822,784130,954718,954864,0.4348,0.1413,0.5543,0.163,0.6002,0.6909,0,0.8847,0.2843,1
VC0159,3UTR,NC_002505,FarS,sRNA,NC_002505,92,0.00331755243493145,0.0242278163082087,2,-,149907,149942,2266022,2266064,-,37,43,149786,150448,2266015,2266113,0.2826,0.087,0.4239,0.087,1,0.5946,0.1114,1,0.1795,1
VCA0311,CDS,NC_002506,Vcr001,sRNA,NC_002505,92,4.46940665564943E-18,4.01471490520282E-16,2,-,322926,322961,21904,21938,+,35,35,322430,323039,21897,21940,0.25,0.0761,0.2826,0.0761,0.2826,0.9255,0,1,0,0.975
Vcr017,sRNA,NC_002505,VC0241,CDS,NC_002505,92,0.00320635772464823,0.0236610927385457,2,-,350322,350364,247033,247066,+,42,34,350275,350368,246503,247942,0.337,0.0435,0.4565,0.0435,0.4864,0.3316,0,1,0,1
Vcr017,sRNA,NC_002505,VCA0382a:VCA0387,IGR,NC_002506,92,4.14671293479575E-11,2.23684008771321E-09,2,-,350320,350360,365227,365261,+,41,34,350275,350368,364530,365876,0.2935,0.0543,0.3478,0.0652,0.5092,0.5268,0,1,0.0092,0.9625
Vcr043,sRNA,NC_002505,VC2085,CDS,NC_002505,92,2.22017240293774E-32,3.44470832634046E-30,2,+,1114629,1114674,2245239,2245267,-,46,30,1114588,1114748,2244221,2245320,0.2065,0.0978,0.2826,0.1087,0.5272,0.0001,0,0.9937,0,0.8731
VC0210,3UTR,NC_002505,Vcr001,sRNA,NC_002505,92,3.02757752074027E-44,6.18035427660292E-42,2,+,218299,218339,21904,21939,+,41,35,217837,218471,21900,21941,0.3696,0.1304,0.5109,0.1413,1,0.0802,0.3478,1,0,1
VC1903,CDS,NC_002505,VqmR,sRNA,NC_002506,91,9.84469837494281E-24,1.15030494176983E-21,2,-,2054091,2054125,1031529,1031572,+,36,44,2052658,2054710,1031477,1031589,0.3077,0.033,0.3956,0.033,0.2122,0.8944,0,0.7092,0.26,1
Vssrna24,sRNA,NC_002505,VCA0763:VCA0768,IGR,NC_002506,91,1.0905118437433E-23,1.27278136255909E-21,2,+,106485,106524,710805,710842,-,40,39,106481,106541,710792,710902,0.2527,0.2418,0.3516,0.3736,0.7684,0.1802,0,1,0.1475,0.1844
VCA0433,CDS,NC_002506,Vcr017,sRNA,NC_002505,91,2.31168482713938E-34,3.76630979137173E-32,2,+,392591,392623,350278,350315,-,33,38,392454,393466,350274,350356,0.3187,0.0549,0.3516,0.0769,0.1259,0.9701,0,1,0.1196,1
VCA0329b:VCA0330,IGR,NC_002506,Vcr017,sRNA,NC_002505,91,2.01282978399428E-19,1.93627072531073E-17,2,+,332177,332214,350280,350315,-,37,35,331930,332300,350274,350355,0.2637,0.0659,0.2857,0.0659,0.742,0.9403,0,0.9756,0.1304,1
VC2490,CDS,NC_002505,GcvB,sRNA,NC_002505,91,1.85053737963671E-110,8.83750440626597E-108,2,+,2670210,2670250,954756,954798,-,40,43,2670104,2671654,954718,954863,0.2747,0.044,0.3956,0.0549,0.0475,0.8156,0,0.9535,0.2892,1
VC0408,CDS,NC_002505,Vcr017,sRNA,NC_002505,91,8.88583341787338E-10,4.20880451001538E-08,2,+,434935,434975,350282,350316,-,40,36,434800,435447,350275,350355,0.3956,0.0659,0.4945,0.0879,0.2404,0.9289,0,1,0.1304,1
VC1081,CDS,NC_002505,Vcr017,sRNA,NC_002505,90,8.31075298514555E-11,4.36100898452882E-09,2,+,1148046,1148087,350277,350313,-,42,36,1147854,1149032,350274,350346,0.4,0.0333,0.4778,0.0444,0.202,0.9731,0,1,0.2283,1
