name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VCA0731:VCA0736,IGR,NC_002506,VadR,sRNA,NC_002506,76,1,2.995810032262357e-23,4.16514592579992e-21,2,-,679726,679764,3243,3279,+,39,37,678693,680197,3209,3286,0.2632,0.1316,0.3026,0.25,0.2797,0.9264,0.0136,0.8633,0.0843,1.0
VC1482,CDS,NC_002505,FarS,sRNA,NC_002505,75,1,1.3899096846234241e-18,1.5699386505442253e-16,2,+,1587934,1587959,2266024,2266097,-,26,74,1586688,1588211,2266014,2266139,0.2133,0.08,0.2933,0.08,0.777,0.9397,0.069,0.917,0.0,1.0
deoA,CDS,NC_002505,RyhB,sRNA,NC_002505,75,1,1.282708055146121e-63,4.438424040169214e-61,2,-,2505686,2505730,102612,102646,+,44,35,2505608,2506151,102524,102673,0.32,0.08,0.5733,0.08,0.9635,0.8737,0.6181,1.0,0.3134,1.0
VC1048,CDS,NC_002505,Vcr064,sRNA,NC_002505,75,0,1.1225451314215335e-14,1.0021680439303416e-12,2,+,1118583,1118626,1595735,1595769,-,44,35,1118422,1118713,1595728,1595794,0.3333,0.08,0.5333,0.2267,0.313,0.9236,0.0,0.4726,0.1216,1.0
23Sd:5Sd,IGR,NC_002505,23Sg:tRNA-Ala-2,IGR,NC_002505,75,9,1.0300585671441207e-87,4.6599387029711494e-85,2,+,406709,406743,2931127,2931159,-,35,33,406698,406773,2931120,2931211,0.4267,0.16,0.5467,0.1867,0.4552,0.6694,0.0952,0.6905,0.3741,0.6923
rnpA,CDS,NC_002505,Vcr229,sRNA,NC_002506,75,4,0.001006701815868963,0.015910006850685925,2,-,4278,4318,897642,897674,+,41,33,4127,4473,897524,897725,0.36,0.1467,0.6267,0.3067,0.5639,0.739,0.0169,0.9888,0.0,0.995
VCA1035,CDS,NC_002506,GcvB,sRNA,NC_002505,75,0,1.6099333920195543e-26,2.5357854654565604e-24,2,+,986294,986332,954730,954768,-,39,39,986160,986439,954717,954843,0.2133,0.04,0.24,0.04,0.5947,0.9417,0.0,1.0,0.3873,1.0
VC0492,CDS,NC_002505,VC0490,CDS,NC_002505,75,10,1.1233203014263584e-47,3.0147453872409435e-45,2,-,526356,526415,524320,524356,-,60,38,525690,526819,523465,525104,0.2533,0.0533,0.3467,0.16,0.371,0.3879,0.0,0.9425,0.0066,0.8424
VCA0021,CDS,NC_002506,GcvB,sRNA,NC_002505,97,0,1.3198576175464472e-24,1.9260141769763997e-22,2,+,27089,27131,954722,954758,-,43,36,26704,27390,954717,954859,0.32,0.0667,0.4667,0.08,0.6565,0.9785,0.0701,1.0,0.3088,1.0
VC1740,CDS,NC_002505,VadR,sRNA,NC_002506,75,5,1.7090051709216983e-23,2.396422309720112e-21,2,-,1877650,1877697,3244,3279,+,48,36,1875767,1877846,3223,3286,0.28,0.04,0.4667,0.08,0.0654,0.9306,0.0,0.8904,0.253,1.0
rimM,CDS,NC_002505,GcvB,sRNA,NC_002505,75,1,2.962396352652705e-40,6.934416563224233e-38,2,+,596711,596752,954758,954792,-,41,36,596562,597051,954717,954887,0.48,0.04,0.9067,0.1333,0.3426,0.8062,0.0,0.8827,0.1716,1.0
VC0247,CDS,NC_002505,Vcr001,sRNA,NC_002505,75,10,1.7519416737170086e-12,1.3375061095552669e-10,2,+,254284,254321,21904,21939,+,39,36,253938,254464,21898,21940,0.2933,0.04,0.3867,0.04,0.8226,0.069,0.3521,0.9975,0.0,0.975
Vcr229,sRNA,NC_002506,VC2751,CDS,NC_002505,75,1,6.089441636024442e-11,4.1340471646634375e-9,2,+,897563,897605,2926722,2926754,+,44,33,897526,897723,2926534,2927600,0.5333,0.0533,0.68,0.0667,0.3944,0.1722,0.0,0.9849,0.0,1.0
VC1431,CDS,NC_002505,GcvB,sRNA,NC_002505,75,0,5.853241607620627e-64,2.0333959508956555e-61,2,+,1529150,1529194,954739,954781,-,46,43,1528830,1529587,954718,954874,0.4133,0.08,0.4933,0.08,0.5299,0.8954,0.0,1.0,0.2353,1.0
VC2076,CDS,NC_002505,TfoR,sRNA,NC_002505,75,3,2.898777260423506e-47,7.708599180340629e-45,2,-,2233535,2233575,2236663,2236698,+,42,36,2233413,2233710,2236597,2236710,0.2933,0.08,0.3867,0.12,0.9101,0.9265,0.1478,1.0,0.1462,1.0
VC0425:VC0432,IGR,NC_002505,Vcr017,sRNA,NC_002505,374,0,3.823213283961372e-79,1.5895889173983964e-76,2,+,461346,461386,350276,350311,-,40,36,461336,461390,350273,350320,0.3919,0.0946,0.5135,0.1351,0.8839,0.9882,0.8752,0.8847,0.5109,1.0
VC2202,CDS,NC_002505,VC2201,CDS,NC_002505,74,4,4.804020183214625e-112,2.694540973727386e-109,2,-,2348828,2348894,2347496,2347534,-,68,39,2348099,2349094,2347137,2347919,0.2027,0.1081,0.2568,0.1081,0.1712,0.6225,0.0,0.9579,0.1572,1.0
tRNA-Ala-5:23Sa,IGR,NC_002505,23Sg:tRNA-Ala-2,IGR,NC_002505,74,13,9.237662889463007e-66,3.2920893935745197e-63,2,+,55617,55655,2931175,2931205,-,39,31,55500,55771,2931016,2931314,0.3108,0.1081,0.4054,0.1081,0.553,0.4995,0.0105,0.958,0.014,1.0
VC0087,CDS,NC_002505,Spot42,sRNA,NC_002505,74,2,1.485246162033225e-5,0.00046111286469657087,2,+,85169,85212,106141,106175,+,45,35,84997,85484,106084,106184,0.3108,0.2027,0.3784,0.2162,0.4795,0.5994,0.0,1.0,0.0734,0.9908
VC0088,CDS,NC_002505,TfoR,sRNA,NC_002505,74,0,0.0008041225769086654,0.0133033053148481,2,+,85977,86015,2236661,2236697,+,39,37,85771,86293,2236592,2236710,0.3378,0.0676,0.3919,0.1216,0.672,0.6372,0.3471,1.0,0.1077,1.0
nagA:VC1005,IGR,NC_002505,Spot42,sRNA,NC_002505,74,1,0.0001270352882363172,0.0029176012533762576,2,-,1064554,1064581,106129,106180,+,28,53,1061072,1064926,106109,106185,0.2432,0.0541,0.2838,0.0676,0.7637,0.9557,0.7386,0.9992,0.3028,1.0
VC0698,CDS,NC_002505,Vcr064,sRNA,NC_002505,74,0,2.572425671352068e-74,1.0147793118628714e-71,2,-,747918,747965,1595731,1595762,-,48,33,747172,748059,1595728,1595779,0.2838,0.0676,0.3378,0.0946,0.0628,0.5497,0.0,0.5105,0.3243,1.0
maf,CDS,NC_002505,Qrr2,sRNA,NC_002506,74,0,5.154458912887816e-10,3.2199940478537945e-8,2,+,444858,444900,48511,48545,+,44,35,444713,445170,48471,48556,0.3649,0.0811,0.5811,0.0811,0.5464,0.7349,0.2431,0.9838,0.494,1.0
VC0438,CDS,NC_002505,GcvB,sRNA,NC_002505,74,1,1.4187942441749869e-30,2.570087883378033e-28,2,+,468616,468662,954724,954758,-,46,35,468523,469288,954717,954797,0.2703,0.0811,0.2973,0.0811,0.2439,0.9691,0.084,0.9643,0.6127,1.0
VCA0795,3UTR,NC_002506,VadR,sRNA,NC_002506,73,0,2.240307989129397e-24,3.2351799834776273e-22,2,+,739112,739159,3241,3276,+,48,36,739050,739246,3211,3285,0.2877,0.0959,0.3151,0.2329,1.0,0.4709,1.0,1.0,0.1084,1.0
VC2661,5UTR,NC_002505,Vcr229,sRNA,NC_002506,73,6,9.810047574118912e-37,2.1114333865423053e-34,2,+,2830755,2830782,897611,897694,+,28,85,2830733,2830783,897527,897725,0.1918,0.0822,0.2192,0.137,0.0,0.4197,0.0,0.0,0.0,0.995
VC1767,CDS,NC_002505,VadR,sRNA,NC_002506,73,0,6.052789310248297e-25,8.952283871024891e-23,2,-,1912098,1912139,3242,3277,+,42,36,1910876,1912284,3206,3285,0.3014,0.0411,0.4795,0.0411,0.1305,0.9089,0.0,0.9958,0.0482,1.0
VC2405,CDS,NC_002505,Vcr227,sRNA,NC_002506,73,5,8.227887380601906e-37,1.7738173965536802e-34,2,-,2574909,2574946,479981,480017,+,38,37,2574666,2575955,479951,480023,0.3151,0.0959,0.4247,0.1096,0.8116,0.9146,0.0434,0.9904,0.0,1.0
VC0258,CDS,NC_002505,VrrA,sRNA,NC_002505,110,0,1.5455462167092864e-11,1.0968185840319164e-9,2,+,263686,263726,1878783,1878818,+,40,37,263558,264125,1878716,1878825,0.3014,0.0822,0.4521,0.0822,0.3827,0.7116,0.1727,0.8824,0.2302,1.0
VC0706,CDS,NC_002505,ushA,5UTR,NC_002505,73,0,6.849834113789478e-5,0.0017242216012528105,2,-,756363,756403,2320288,2320322,-,41,35,756203,756534,2319890,2320364,0.2329,0.0959,0.3699,0.1096,0.6319,0.0,0.1074,1.0,0.0,0.236
VC1462,3UTR,NC_002505,MicV,sRNA,NC_002505,73,0,1.273214050659186e-43,3.191405442942729e-41,2,-,1571325,1571359,2812096,2812119,-,36,24,1571302,1571381,2812093,2812163,0.3014,0.0548,0.3425,0.0685,1.0,0.6391,0.9896,1.0,0.0,1.0
VCA0802,CDS,NC_002506,TfoR,sRNA,NC_002505,73,0,4.751698639923139e-32,9.019171642359038e-30,2,-,744876,744911,2236664,2236705,+,37,43,743332,745278,2236605,2236710,0.3425,0.1096,0.6164,0.137,0.2013,0.979,0.0,0.9838,0.2077,1.0
VC2471,CDS,NC_002505,Vcr214,sRNA,NC_002505,73,1,1.7367202790997926e-90,8.065803186995787e-88,2,-,2652479,2652521,2376093,2376136,+,43,44,2652261,2652566,2376035,2376143,0.1918,0.0959,0.2055,0.1096,0.2231,0.9454,0.0,1.0,0.0614,1.0
VC0695,CDS,NC_002505,tyrA,CDS,NC_002505,73,3,1.4140280632826988e-107,7.716380600251673e-105,2,+,743816,743867,745330,745378,+,52,50,743477,744536,744607,745797,0.2055,0.1096,0.5205,0.2466,0.3106,0.6296,0.0,0.9338,0.0,1.0
VCA0278,5UTR,NC_002506,Vcr017,sRNA,NC_002505,270,0,5.0712077054685525e-26,7.813746663219507e-24,2,-,297765,297808,350288,350322,-,43,35,297645,297827,350274,350365,0.3151,0.0548,0.3699,0.0685,0.0,0.4851,0.0,0.0,0.0217,1.0
VC1063,CDS,NC_002505,TfoR,sRNA,NC_002505,73,0,2.5798109376197597e-30,4.647509886982854e-28,2,-,1131349,1131389,2236667,2236704,+,41,38,1131279,1131418,2236608,2236710,0.2603,0.0548,0.3151,0.0548,0.0778,0.9703,0.0,0.1593,0.2308,1.0
VCA0522,CDS,NC_002506,VCA0521,CDS,NC_002506,73,0,2.036121427793337e-120,1.1904811125712127e-117,2,+,455471,455514,453384,453487,+,44,105,454696,456793,451619,454626,0.3151,0.0959,0.3151,0.1233,0.3786,0.5879,0.0,0.9995,0.0076,0.9964
VC0068:VC0071,IGR,NC_002505,Spot42,sRNA,NC_002505,73,0,1.927080872307561e-20,2.363173138809109e-18,2,-,70649,70679,106136,106176,+,31,41,69747,70798,106123,106183,0.3973,0.1233,0.5616,0.1233,0.1897,0.9196,0.0862,0.8171,0.4312,0.9817
VCA1037,CDS,NC_002506,Vcr043,sRNA,NC_002505,73,1,4.866069392944288e-10,3.047104036767029e-8,2,+,987955,987994,1114686,1114724,+,40,39,987859,988378,1114607,1114749,0.1781,0.0137,0.1781,0.0137,0.1541,0.6028,0.0,0.6885,0.1069,1.0
tRNA-Tyr-5:VC0929,IGR,NC_002505,VrrA,sRNA,NC_002505,73,0,1.0673385204348884e-55,3.232086127481542e-53,2,-,978358,978397,1878785,1878820,+,40,36,978263,982068,1878747,1878825,0.1644,0.1096,0.1781,0.1233,0.7465,0.9819,0.5418,0.7518,0.4532,1.0
VC0629,CDS,NC_002505,TfoR,sRNA,NC_002505,73,0,1.5085118564230495e-32,2.9096838743437726e-30,2,+,670178,670220,2236663,2236700,+,43,38,667813,670515,2236607,2236709,0.274,0.0685,0.3836,0.0959,0.9049,0.6519,0.1334,0.9997,0.2231,1.0
cysE,CDS,NC_002505,VrrA,sRNA,NC_002505,73,0,0.0003074579879082622,0.006147681143414236,2,-,2822724,2822765,1878758,1878796,+,42,38,2821994,2823033,1878686,1878824,0.274,0.0685,0.3836,0.0959,0.3085,0.8033,0.0,1.0,0.0144,1.0
VCA0052,CDS,NC_002506,ompU,CDS,NC_002505,72,0,6.58542234441283e-50,1.8389827000303446e-47,2,-,61167,61212,674850,674881,-,46,32,61082,61275,674774,675863,0.2917,0.1111,0.375,0.1667,0.06,0.9495,0.0,0.1178,0.0162,1.0
VC2555:VC2557,IGR,NC_002505,Qrr2,sRNA,NC_002506,72,0,1.7946547314775925e-75,7.165952384131801e-73,2,+,2738089,2738127,48509,48545,+,39,37,2738076,2738156,48444,48555,0.3472,0.0556,0.4028,0.0556,0.8511,0.7226,0.6019,0.9903,0.3313,1.0
ruvA,CDS,NC_002505,VC1844,CDS,NC_002505,72,2,3.478534556202784e-92,1.662695084029359e-89,2,-,1986162,1986205,1984001,1984034,-,44,34,1985920,1986612,1982903,1984557,0.2778,0.1111,0.4028,0.1111,0.6639,0.2722,0.0,1.0,0.0,0.968
VC1975,CDS,NC_002505,Vcr227,sRNA,NC_002506,72,0,1.3976390570074286e-32,2.699803699670758e-30,2,-,2126424,2126461,479979,480019,+,37,41,2126356,2127060,479957,480023,0.4028,0.0556,0.7222,0.0556,0.7631,0.9333,0.3919,0.8032,0.0,1.0
VC2165,CDS,NC_002505,Vcr043,sRNA,NC_002505,72,0,6.856300078699431e-24,9.749829933302348e-22,2,+,2313742,2313777,1114684,1114727,+,36,44,2313724,2314024,1114607,1114749,0.4722,0.0417,0.5139,0.0417,0.0569,0.5907,0.0,0.7629,0.1069,1.0
VC1350:VC1354,IGR,NC_002505,Vcr001,sRNA,NC_002505,635,0,1.0110495262588595e-125,6.102103220268823e-123,2,-,1441651,1441698,21905,21940,+,48,36,1441612,1441706,21902,21941,0.6806,0.2083,4.8056,0.2083,0.8799,0.9653,0.8633,0.8917,0.025,1.0
VC1343,CDS,NC_002505,VadR,sRNA,NC_002506,72,1,1.4963107804799645e-10,9.823036513949385e-9,2,-,1430669,1430710,3244,3278,+,42,34,1429949,1431065,3205,3286,0.2639,0.0833,0.3889,0.1528,0.3358,0.9106,0.0,0.9864,0.0361,1.0
ansA,CDS,NC_002505,Spot42,sRNA,NC_002505,72,0,8.359913361834387e-8,4.01056891256193e-6,2,+,2149291,2149329,106135,106176,+,38,41,2149004,2150079,106078,106185,0.2639,0.1806,0.3194,0.1806,0.2898,0.5432,0.0,1.0,0.0183,1.0
VC0173,CDS,NC_002505,FarS,sRNA,NC_002505,195,0,1.4882154104200308e-24,2.1632557156447924e-22,2,+,173463,173501,2266020,2266058,-,39,39,173268,173961,2266016,2266110,0.2917,0.0556,0.3889,0.0556,0.5016,0.9744,0.2537,0.9925,0.2051,1.0
VC1040,CDS,NC_002505,Spot42,sRNA,NC_002505,72,0,1.7291725306449903e-12,1.320893161736824e-10,2,-,1108847,1108882,106134,106177,+,35,44,1108700,1109357,106113,106185,0.3472,0.1111,0.5417,0.125,0.8308,0.9267,0.0,1.0,0.3394,1.0
VC2147,CDS,NC_002505,GcvB,sRNA,NC_002505,72,0,6.81067457449538e-58,2.14935863375855e-55,2,+,2302066,2302108,954729,954763,-,43,35,2302031,2302272,954718,954825,0.2222,0.125,0.4167,0.125,0.5109,0.9483,0.2949,0.9719,0.4755,1.0
VCA0804,CDS,NC_002506,MicV,sRNA,NC_002505,72,0,6.2654287206304754e-9,3.461303053174507e-7,2,-,746674,746755,2812100,2812127,-,81,28,746463,748553,2812095,2812163,0.3333,0.0694,0.625,0.0694,0.908,0.5199,0.0,1.0,0.0,1.0
VCA0520,CDS,NC_002506,VCA0521,CDS,NC_002506,71,1,1.311946397984828e-113,7.43825332573489e-111,2,+,450989,451028,453134,453178,+,39,44,450415,451554,451701,454662,0.3662,0.0845,0.4366,0.0986,0.5027,0.5059,0.0,0.9649,0.0345,1.0
VCA0919,CDS,NC_002506,TarB,sRNA,NC_002505,147,1,4.859192780587391e-44,1.2285737252593817e-41,2,+,871574,871618,911235,911270,-,45,36,871331,871638,911231,911277,0.2535,0.0845,0.3099,0.0986,0.9807,0.9786,0.0298,1.0,0.4943,1.0
GcvB,sRNA,NC_002505,VCA0036,CDS,NC_002506,71,0,1.3332182867612438e-18,1.5072041362942595e-16,2,-,954826,954869,45260,45290,-,44,31,954759,954924,44702,45348,0.4225,0.1408,0.6761,0.1549,0.4706,0.0058,0.0,0.799,0.0,0.4889
clpX,CDS,NC_002505,GcvB,sRNA,NC_002505,104,0,6.317116650284791e-29,1.0772699114750307e-26,2,-,2072999,2073039,954730,954767,-,41,38,2071838,2073158,954718,954861,0.3944,0.0845,0.8873,0.0845,0.1013,0.7606,0.0,1.0,0.299,1.0
VC0866,3UTR,NC_002505,Vcr043,sRNA,NC_002505,71,1,3.5682862624544986e-7,1.5567391717663957e-5,2,-,929779,929815,1114685,1114727,+,37,43,929658,930740,1114607,1114749,0.3099,0.0845,0.4225,0.1268,1.0,0.8642,0.5019,1.0,0.1069,1.0
VC2524,CDS,NC_002505,Qrr2,sRNA,NC_002506,71,0,6.361651495011199e-67,2.304774422750689e-64,2,+,2709860,2709901,48509,48545,+,42,37,2709652,2710091,48405,48555,0.2817,0.1127,0.3662,0.1127,0.6595,0.7211,0.2118,1.0,0.0964,1.0
VC2061,CDS,NC_002505,VadR,sRNA,NC_002506,114,0,2.2608847666814065e-9,1.322486317843295e-7,2,-,2215799,2215841,3246,3282,+,44,37,2215706,2216463,3229,3285,0.2958,0.0563,0.3803,0.0563,0.8459,0.9596,0.0,0.9652,0.3253,1.0
VCA0917,CDS,NC_002506,VqmR,sRNA,NC_002506,212,1,5.245008902470626e-40,1.2212105750101763e-37,2,-,870788,870828,1031534,1031570,+,41,37,870360,870885,1031480,1031589,0.3239,0.1549,0.4085,0.169,0.0729,0.8789,0.0,0.9546,0.28,1.0
VC0377,CDS,NC_002505,VadR,sRNA,NC_002506,71,1,3.956718297447802e-13,3.170421904798363e-11,2,-,393107,393148,3239,3276,+,42,37,392933,393472,3196,3286,0.3099,0.1127,0.5211,0.2113,0.846,0.8894,0.0542,1.0,0.0,1.0
VCA0658,CDS,NC_002506,Vcr043,sRNA,NC_002505,71,1,6.312386510050616e-9,3.4846102956441057e-7,2,-,595976,596010,1114665,1114707,+,35,44,594531,596181,1114606,1114749,0.2817,0.0563,0.2817,0.0704,0.1366,0.7382,0.0093,1.0,0.1006,1.0
VC0248,CDS,NC_002505,GcvB,sRNA,NC_002505,71,1,3.797763316603927e-8,1.902782574332982e-6,2,+,254579,254612,954742,954787,-,34,46,254505,254750,954718,954876,0.2535,0.0141,0.2817,0.0141,0.4401,0.8833,0.0,1.0,0.2255,1.0
VC0653,CDS,NC_002505,Qrr3,sRNA,NC_002506,70,2,1.1231963583914901e-8,6.015266500265626e-7,2,-,699058,699095,772303,772337,+,39,35,697854,699540,772269,772366,0.4429,0.0429,0.5429,0.0571,0.1711,0.7355,0.0,0.7571,0.1028,1.0
VCA0891,5UTR,NC_002506,FarS,sRNA,NC_002505,70,1,1.7004573435257729e-10,1.1099244834067042e-8,2,-,844969,845009,2266020,2266059,-,40,40,844955,845020,2266016,2266110,0.3571,0.0143,0.6143,0.0286,0.0,0.64,0.0,0.0,0.2051,1.0
bioD,CDS,NC_002505,Vcr227,sRNA,NC_002506,70,2,4.105169768347455e-40,9.575207957360885e-38,2,+,1184958,1184993,479980,480016,+,36,37,1184916,1185554,479951,480023,0.3429,0.0571,0.4286,0.1,0.0975,0.3451,0.0,0.8813,0.0,1.0
VC0251,CDS,NC_002505,Vcr064,sRNA,NC_002505,95,1,4.4868489503726545e-11,3.077433237794611e-9,2,+,259416,259458,1595735,1595769,-,43,36,258278,259792,1595728,1595806,0.4143,0.0286,0.7714,0.0286,0.8745,0.9228,0.3981,1.0,0.0,1.0
VC1762,CDS,NC_002505,VrrA,sRNA,NC_002505,102,1,1.0232681771702457e-42,2.5214656305121603e-40,2,-,1901582,1901617,1878784,1878820,+,36,37,1901442,1902777,1878737,1878825,0.3,0.0714,0.3571,0.0714,0.909,0.9801,0.0855,1.0,0.3813,1.0
VC2213,CDS,NC_002505,Qrr3,sRNA,NC_002506,70,0,2.856181158841474e-5,0.0008160335124383281,2,-,2365531,2365571,772308,772343,+,41,36,2365311,2366285,772269,772367,0.3286,0.0429,0.4286,0.0571,0.753,0.7907,0.0,0.9813,0.1028,1.0
23Sb:5Sb,IGR,NC_002505,VC1896,CDS,NC_002505,70,0,3.8316759039027936e-93,1.8517669580084614e-90,2,+,155929,155972,2043786,2043822,-,44,37,155927,155990,2043784,2043827,0.6571,0.6429,0.8286,0.6857,0.4652,0.0789,0.1102,0.6063,0.0501,0.0804
VC0968,3UTR,NC_002505,GcvB,sRNA,NC_002505,70,2,2.4301500431228505e-17,2.557437572701768e-15,2,-,1032019,1032062,954747,954780,-,43,34,1032002,1032381,954718,954907,0.4571,0.1143,0.6,0.1143,1.0,0.6962,0.782,1.0,0.0735,1.0
VC0082,CDS,NC_002505,VadR,sRNA,NC_002506,70,1,9.242738454086886e-14,7.707784726036792e-12,2,+,80578,80628,3247,3280,+,51,34,80326,81413,3211,3285,0.3,0.0714,0.4,0.0714,0.3575,0.5403,0.1616,0.867,0.1084,1.0
VC1442,CDS,NC_002505,VrrA,sRNA,NC_002505,253,0,1.6029162489253698e-10,1.0488710304640635e-8,2,-,1539533,1539573,1878775,1878811,+,41,37,1539366,1539695,1878682,1878824,0.2143,0.0857,0.3,0.0857,0.0191,0.9115,0.0,0.1354,0.0,1.0
5Sf:23Sf,IGR,NC_002505,tRNA-Ala-4:23Sd,IGR,NC_002505,70,17,4.90010133388983e-80,2.0668564301048317e-77,2,-,2676428,2676462,403669,403702,+,36,34,2676397,2676471,403576,403710,0.3286,0.1143,0.4,0.1286,0.4558,0.6635,0.1111,0.6984,0.2238,0.6923
VCA0895,3UTR,NC_002506,Vcr017,sRNA,NC_002505,70,2,5.267779325143264e-46,1.3812075206106618e-43,2,+,849978,850005,350284,350324,-,28,41,847093,850065,350275,350364,0.2714,0.0857,0.2714,0.0857,1.0,0.9003,0.0547,1.0,0.0326,1.0
VC0490,CDS,NC_002505,VC0492,CDS,NC_002505,70,3,1.087976754300334e-42,2.6758813811377147e-40,2,-,524101,524139,526151,526182,-,39,31,523393,525103,525630,526773,0.3429,0.0857,0.4143,0.1,0.5181,0.5207,0.0071,0.8791,0.0137,0.994
VC1857,CDS,NC_002505,Spot42,sRNA,NC_002505,70,0,0.0009913854368475967,0.015719160240408533,2,+,1997528,1997568,106140,106176,+,41,38,1997184,1997696,106078,106183,0.5143,0.1857,0.6571,0.2143,0.7457,0.5831,0.0639,0.9734,0.0183,0.9817
VC1656,CDS,NC_002505,TfoR,sRNA,NC_002505,70,0,1.6045526431842844e-35,3.348937894006071e-33,2,-,1788987,1789024,2236667,2236705,+,38,39,1788383,1789279,2236603,2236710,0.4143,0.0571,0.4571,0.0857,0.3297,0.9766,0.0,1.0,0.1923,1.0
VC1649,CDS,NC_002505,Vcr017,sRNA,NC_002505,70,0,1.2408594219675206e-6,4.8949848556010006e-5,2,-,1776160,1776206,350286,350321,-,47,36,1775562,1776460,350274,350365,0.3,0.1,0.3571,0.1,0.2006,0.5043,0.0182,0.5638,0.0217,1.0
5Sh:23Sh,IGR,NC_002505,23Sg:tRNA-Ala-2,IGR,NC_002505,70,14,1.5203387250545746e-79,6.351402944571294e-77,2,-,2933834,2933869,2931125,2931159,-,35,35,2933806,2933876,2931121,2931254,0.3286,0.0714,0.4857,0.0857,0.4414,0.555,0.1111,0.6667,0.2238,0.6888
VC1651,CDS,NC_002505,Vcr043,sRNA,NC_002505,96,0,7.0773454545806334e-15,6.403518605652805e-13,2,-,1779659,1779684,1114659,1114736,+,26,78,1779053,1779886,1114623,1114749,0.1429,0.0429,0.2,0.0429,0.7887,0.9197,0.652,1.0,0.2075,1.0
VCA0623,CDS,NC_002506,VrrA,sRNA,NC_002505,69,11,1.9995536375404986e-5,0.0005992643949158416,2,+,557139,557180,1878792,1878821,+,41,29,556856,557954,1878746,1878825,0.3043,0.0725,0.4783,0.087,0.0661,0.7795,0.0,0.8811,0.446,1.0
VC2732,CDS,NC_002505,VC2733,CDS,NC_002505,69,4,2.603013606840622e-130,1.6233942265119333e-127,2,-,2904407,2904446,2906247,2906303,-,40,57,2903666,2905146,2905182,2907154,0.2609,0.0725,0.4493,0.0725,0.5106,0.4428,0.0218,1.0,0.0222,0.997
uvrA,CDS,NC_002505,Vcr229,sRNA,NC_002506,69,0,6.474419757778784e-11,4.381012885800314e-9,2,-,420316,420355,897623,897677,+,40,55,419015,420503,897525,897726,0.3188,0.0725,0.3478,0.2029,0.0571,0.7532,0.0,0.5181,0.0,1.0
VC2463,CDS,NC_002505,Qrr2,sRNA,NC_002506,69,0,3.18807432357967e-33,6.255240629928749e-31,2,-,2645981,2646018,48515,48550,+,38,36,2645843,2646971,48459,48555,0.1594,0.0435,0.2464,0.058,0.5573,0.968,0.005,0.6341,0.4217,1.0
VC0329,CDS,NC_002505,MicV,sRNA,NC_002505,69,0,5.1945430780505585e-5,0.0013643267123586978,2,+,347051,347091,2812099,2812127,-,41,29,344753,348725,2812095,2812163,0.3333,0.0145,0.8841,0.0145,0.6152,0.944,0.0592,1.0,0.0,1.0
VC0244,CDS,NC_002505,VC0245,CDS,NC_002505,69,1,1.9893073396474644e-25,3.003303726946616e-23,2,+,250806,250851,252204,252243,+,47,40,250434,251564,251624,252910,0.3768,0.1014,0.4493,0.1014,0.3592,0.4666,0.0,1.0,0.0496,0.9741
VC0839,3UTR,NC_002505,VadR,sRNA,NC_002506,69,1,5.2242928834801504e-36,1.1018000040419809e-33,2,+,901461,901495,3246,3281,+,35,36,901355,901512,3214,3286,0.2609,0.1304,0.4203,0.1304,1.0,0.5294,0.8265,1.0,0.1446,1.0
VCA0751:tRNA-Cys-2,IGR,NC_002506,Vcr214,sRNA,NC_002505,69,0,8.176940778263691e-43,2.016801635250524e-40,2,-,697448,697479,2376080,2376136,+,32,57,697270,699456,2376024,2376143,0.4928,0.0,0.6957,0.0,0.7524,0.9433,0.0377,0.8157,0.0,1.0
VCA0624,CDS,NC_002506,VC0473,CDS,NC_002505,69,0,6.851637844674319e-138,4.475554768380192e-135,2,+,558920,558963,502500,502533,+,44,35,558127,559791,501734,503552,0.3333,0.1014,0.4203,0.1014,0.4149,0.4294,0.0054,0.8203,0.0619,0.9343
VC0627,CDS,NC_002505,FarS,sRNA,NC_002505,112,0,2.486072155768148e-38,5.5848566232027564e-36,2,+,666091,666127,2266025,2266062,-,36,38,665793,666229,2266016,2266117,0.4348,0.0725,0.4928,0.1014,0.8208,0.9305,0.0,1.0,0.1453,1.0
VC1256,CDS,NC_002505,TfoR,sRNA,NC_002505,69,0,2.2052780893758928e-10,1.4241714173985533e-8,2,-,1328321,1328362,2236662,2236696,+,42,35,1326457,1328807,2236598,2236710,0.3478,0.058,0.4928,0.1014,0.1524,0.9047,0.0,0.9681,0.1538,1.0
VC1711:VC1713,IGR,NC_002505,Spot42,sRNA,NC_002505,69,0,6.917031147769541e-51,1.9715194643670404e-48,2,+,1848325,1848362,106144,106178,+,38,35,1848204,1848449,106109,106184,0.3478,0.1739,0.3768,0.2609,0.4314,0.6231,0.0855,0.6228,0.3028,0.9908
VCA1063:VCA1066,IGR,NC_002506,Vcr001,sRNA,NC_002505,369,2,1.691176335657941e-91,7.952992025731312e-89,2,-,1015627,1015668,21903,21938,+,42,35,1015578,1015715,21897,21940,0.3043,0.087,0.4638,0.087,0.8898,0.9141,0.5397,1.0,0.0,0.975
