name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2,relpos1,relpos2
VCA1086,CDS,NC_002506,VCA1085,CDS,NC_002506,42,3,2.4056731887131894e-58,1.144990043646734e-55,2,-,1041492,1043146,1039532,1041217,-,0.9912,0.0006
VCA0155,CDS,NC_002506,VCA0157,CDS,NC_002506,42,3,7.431652555073475e-62,3.7447706085407076e-59,2,-,171168,172628,172956,174721,-,0.9652,0.3424
VC1252,CDS,NC_002505,VC1252:VC1258,IGR,NC_002505,42,0,8.513109623266202e-97,7.063724332873053e-94,2,+,1322949,1324093,1324356,1325957,+,0.9342,0.0
VCA0496,CDS,NC_002506,VCA0495,CDS,NC_002506,42,6,9.730889252742146e-93,7.641173111512889e-90,2,+,430168,430868,429216,429853,+,1.0,0.0
VC0400,CDS,NC_002505,VC0399,CDS,NC_002505,42,10,3.481748115751717e-57,1.624029983695299e-54,2,+,426720,427380,425281,426741,+,0.9969,0.0
VC2188,CDS,NC_002505,flgL,CDS,NC_002505,42,0,2.4595980313470022e-46,9.39999458068098e-44,2,-,2334711,2335813,2336276,2337371,-,0.9517,0.021
cls,CDS,NC_002505,VC1671,CDS,NC_002505,42,2,7.134624572379999e-57,3.3113349043911476e-54,2,+,1802334,1803756,1803874,1805068,+,0.9828,0.0101
VCA0815,CDS,NC_002506,VCA0814,CDS,NC_002506,42,5,4.601801526628309e-87,3.3559536422297613e-84,2,-,761590,763311,760416,761335,-,0.8806,0.0183
VC1307,CDS,NC_002505,VC1308,CDS,NC_002505,42,1,4.736976176232952e-56,2.163572582922223e-53,2,+,1388837,1389867,1390210,1391496,+,1.0,0.1525
dcuC,CDS,NC_002506,Vcr078,sRNA,NC_002505,42,2,6.855710292095579e-13,8.813311217505251e-11,2,+,601219,602105,2332938,2333003,-,1.0,0.5407
Vcr089,sRNA,NC_002505,GcvB,sRNA,NC_002505,42,8,3.619909180485023e-15,5.335004575743361e-13,2,-,2812094,2812163,954780,954922,-,1.0,0.0
VCA1106,CDS,NC_002506,VCA1104,CDS,NC_002506,42,1,1.1191460019025791e-80,7.495487875630428e-78,2,-,1062156,1062774,1060099,1061512,-,1.0,0.0057
ihfA:VC1226,IGR,NC_002505,VC1226,CDS,NC_002505,42,1,3.7142511340290504e-97,3.099104746213567e-94,2,+,1300654,1301140,1301940,1302606,+,0.4011,0.0
VC2432,CDS,NC_002505,VC2434,CDS,NC_002505,42,6,1.3393933412308562e-100,1.1590051497307635e-97,2,-,2607800,2608374,2609260,2609622,-,1.0,0.1413
VC2290,CDS,NC_002505,VC2295,CDS,NC_002505,42,0,5.357091888494622e-29,1.3574910837308977e-26,2,-,2444969,2446137,2449457,2450824,-,0.9625,0.0
VC1515,CDS,NC_002505,VC1513,CDS,NC_002505,42,1,3.805185827851443e-74,2.310248968322177e-71,2,-,1628100,1628788,1625082,1627674,-,1.0,0.0533
VCA0803,CDS,NC_002506,VCA0802,CDS,NC_002506,42,4,1.548557350212611e-82,1.0668074442186088e-79,2,-,745400,746358,743545,745238,-,0.9546,0.0177
VC1868,CDS,NC_002505,VC1864:VC1868,IGR,NC_002505,42,1,3.854099473897957e-89,2.886793954184278e-86,2,-,2010828,2012284,2008861,2010256,-,0.7787,0.0009
VC0538,CDS,NC_002505,VC0540,CDS,NC_002505,42,2,1.1616845830999578e-77,7.446467978461131e-75,2,+,570081,570961,571887,572773,+,1.0,0.0
VC1120,CDS,NC_002505,VC1118,CDS,NC_002505,42,3,4.1492725197174247e-69,2.3385362551656007e-66,2,+,1188425,1189510,1187221,1187672,+,0.8742,0.0
VC2703,CDS,NC_002505,VC2697:VC2703,IGR,NC_002505,42,3,1.2593115662939497e-92,9.878346817063712e-90,2,-,2874684,2876323,2871176,2874540,-,1.0,0.0008
VC1884,CDS,NC_002505,VC1882,CDS,NC_002505,42,6,5.511118163803534e-93,4.3504743482239885e-90,2,-,2028489,2029690,2026579,2027800,-,0.9934,0.0008
VC0914,3UTR,NC_002505,VC0745,3UTR,NC_002505,42,0,1.3506635983848401e-45,5.094130084308303e-43,2,+,978257,978309,798771,798820,-,0.6107,0.0067
VC1252:VC1258,IGR,NC_002505,VC1252,CDS,NC_002505,42,2,8.513109623266117e-97,7.063724332873053e-94,2,+,1324352,1325654,1322954,1324104,+,0.2253,0.0209
VC1314,CDS,NC_002505,VC1316,CDS,NC_002505,42,2,1.3399447337257678e-70,7.768891371846733e-68,2,+,1397049,1398498,1399835,1400232,+,1.0,0.0378
VC1651,CDS,NC_002505,VC1652,CDS,NC_002505,42,0,1.0540500699583116e-80,7.065844513850165e-78,2,-,1779431,1780983,1781187,1782580,-,0.9259,0.0884
rnhB,CDS,NC_002505,dnaE,CDS,NC_002505,42,1,6.958227780322344e-74,4.210866836277859e-71,2,-,2401257,2401893,2398080,2401201,-,0.9887,0.0072
VCA0691,5UTR,NC_002506,VCA0690,CDS,NC_002506,42,2,1.2130601784812708e-56,5.612635536584979e-54,2,-,630046,630184,628093,629088,-,1.0,0.1834
VC0455,CDS,NC_002505,VC0459,CDS,NC_002505,41,4,1.2414470628636283e-76,7.85659242397286e-74,2,-,486491,487647,489062,489536,-,0.9821,0.1777
VC1513,CDS,NC_002505,VC1516,CDS,NC_002505,41,0,1.1560467776793138e-63,5.9620398084332635e-61,2,-,1625122,1627752,1628846,1630469,-,0.9474,0.0
VC2057,CDS,NC_002505,VC2055,CDS,NC_002505,41,2,2.6170337469188413e-70,1.512637403447428e-67,2,-,2212648,2213199,2211155,2211907,-,1.0,0.0
flhF,CDS,NC_002505,VC2063,CDS,NC_002505,41,3,8.508661463307629e-10,8.486750551993007e-8,2,-,2222823,2224218,2217642,2219988,-,0.9906,0.0
Vcr214,sRNA,NC_002505,VC1492,CDS,NC_002505,41,0,3.760776948162244e-9,3.4996173496984614e-7,2,+,2375999,2376142,1597581,1602440,-,1.0,0.0
VC0407,CDS,NC_002505,VC0411,CDS,NC_002505,41,1,6.6149668414166144e-24,1.4318469617676429e-21,2,+,434376,434801,436535,437023,+,1.0,0.126
VC0254,CDS,NC_002505,VC0250,CDS,NC_002505,41,5,8.669538162518234e-13,1.1061281996753915e-10,2,+,260793,261839,256178,257314,+,0.9281,0.0009
VC0254,CDS,NC_002505,VCA0202,CDS,NC_002506,41,25,2.1960607472251252e-65,1.1713976259477152e-62,2,+,260780,261940,220197,220256,-,1.0,0.0137
Vcr045,sRNA,NC_002505,flgC,CDS,NC_002505,41,1,8.778549660642068e-32,2.4021894786284343e-29,2,+,1164273,1164327,2346320,2346625,-,1.0,0.0
VC1629,CDS,NC_002505,VC1630,CDS,NC_002505,41,4,3.8112171859330406e-86,2.7578587988116167e-83,2,-,1752564,1754939,1755039,1755697,-,0.9992,0.0
VC0130,CDS,NC_002505,xerC,CDS,NC_002505,41,2,3.584770130508248e-52,1.5175770747731888e-49,2,+,123869,126110,121999,122919,+,0.9393,0.0
VC0539,CDS,NC_002505,VC0538,CDS,NC_002505,41,4,2.184637804141843e-81,1.4844643696766265e-78,2,+,571274,571910,569940,570972,+,1.0,0.0
VC0243,CDS,NC_002505,VC0241,CDS,NC_002505,41,3,1.0101101575851134e-43,3.6742424870927925e-41,2,+,249354,250467,246653,247937,+,1.0,0.0101
dnaE,CDS,NC_002505,rnhB,CDS,NC_002505,41,3,1.040553155315317e-71,6.142734868783635e-69,2,-,2398172,2400884,2401274,2401894,-,0.8741,0.0
fliR,CDS,NC_002505,VC2128,CDS,NC_002505,41,4,4.655813046631609e-17,7.54029672621813e-15,2,-,2276225,2277029,2280702,2282534,-,1.0,0.0756
VC2063,CDS,NC_002505,flhF,CDS,NC_002505,41,1,8.508661463307582e-10,8.486750551993007e-8,2,-,2217603,2219977,2222829,2224311,-,1.0,0.0
VC2727,CDS,NC_002505,VC2726,CDS,NC_002505,41,16,2.1790708039530417e-44,8.031930219198522e-42,2,-,2900350,2901021,2899366,2900352,-,1.0,0.0119
VC1308,CDS,NC_002505,VC1310,CDS,NC_002505,41,7,1.2875570715233393e-72,7.661446768252009e-70,2,+,1390167,1391483,1392231,1392602,+,0.9786,0.0951
VC1308,CDS,NC_002505,VC1306,CDS,NC_002505,41,2,2.669505296708035e-50,1.1013877400183718e-47,2,+,1390006,1391526,1387538,1388853,+,1.0,0.0473
VC1349:VC1353,IGR,NC_002505,VC1353,CDS,NC_002505,41,1,5.3907891439884006e-70,3.0943046815023106e-67,2,+,1440755,1441674,1442151,1444064,+,0.9847,0.1061
malF,CDS,NC_002506,malE,CDS,NC_002506,41,2,9.604137324861876e-91,7.340942516235162e-88,2,-,894350,895714,896129,897211,-,1.0,0.0139
fliF,CDS,NC_002505,VC2128,CDS,NC_002505,41,4,8.415792830827511e-8,6.4837289217607775e-6,2,-,2286619,2288278,2280756,2282399,-,0.9684,0.1423
VqmR,sRNA,NC_002506,VC0264,CDS,NC_002505,41,4,6.638047301979629e-5,0.002275468377229255,2,+,1031476,1031588,269057,270212,+,1.0,0.0
VCA0898,CDS,NC_002506,VCA0896,CDS,NC_002506,41,1,2.4842438490608783e-77,1.5842559757906834e-74,2,+,852430,853907,850291,851633,+,1.0,0.0465
VC2254,CDS,NC_002505,VC2253,CDS,NC_002505,41,3,6.96848557655599e-73,4.159768114289265e-70,2,-,2409914,2411059,2408577,2409891,-,1.0,0.028
VC0079,CDS,NC_002505,VC0080,CDS,NC_002505,41,5,5.940043121965499e-49,2.3990578054496593e-46,2,+,77388,77742,77895,79058,+,1.0,0.0301
rplL,CDS,NC_002505,rplA,CDS,NC_002505,41,3,5.480844219643857e-68,3.034055596435791e-65,2,+,339843,340131,338221,338924,+,0.9945,0.0
VC0309,CDS,NC_002505,VC0308,CDS,NC_002505,41,4,2.3833801972213018e-88,1.767469311459132e-85,2,+,321000,322278,319773,320633,+,0.8419,0.12
rplR,CDS,NC_002505,rplO,CDS,NC_002505,41,3,2.301053589538178e-43,8.305279802641876e-41,2,-,2756757,2757118,2755611,2756034,-,0.9887,0.0276
VC2143,CDS,NC_002505,VC2187,5UTR,NC_002505,41,16,0.0007162634315307231,0.014023529843507451,2,-,2297916,2298789,2334117,2334190,-,0.7749,0.4094
VC2176,CDS,NC_002505,VC2178,CDS,NC_002505,41,3,2.0355823044035796e-78,1.3218398857600608e-75,2,-,2321764,2322520,2322973,2323752,-,0.915,0.0163
Vcr228,sRNA,NC_002506,VCA0325:VCA0328,IGR,NC_002506,41,22,3.482577868852586e-75,2.1600428905969958e-72,2,+,787378,787431,329432,329568,+,1.0,0.1429
VC0421,CDS,NC_002505,VC0420,CDS,NC_002505,41,4,3.158818630421803e-60,1.5458173697754592e-57,2,+,450602,451403,446803,450367,+,1.0,0.0297
VC0125,CDS,NC_002505,VC0127,CDS,NC_002505,41,1,1.0085142815346651e-76,6.3878730029703565e-74,2,+,119252,120482,121408,122039,+,1.0,0.1003
VC2476,CDS,NC_002505,VC2474,CDS,NC_002505,41,2,3.236838220044494e-76,2.0329521877704518e-73,2,-,2657063,2657663,2654619,2655828,-,1.0,0.0024
Vcr052,sRNA,NC_002505,VC1258,CDS,NC_002505,41,4,8.383572530903e-58,3.9524098649289744e-55,2,+,1332757,1332981,1330300,1332777,+,1.0,0.0346
motB,CDS,NC_002505,VC0892,CDS,NC_002505,41,4,1.0148907574044907e-74,6.24293246036628e-72,2,+,951685,952619,950896,951686,+,0.9801,0.0
VC1625,CDS,NC_002505,VC1624,CDS,NC_002505,41,1,1.4193928744206022e-94,1.1409718574992702e-91,2,-,1746577,1749230,1745278,1746530,-,0.9851,0.0
VC2675,CDS,NC_002505,hslU,CDS,NC_002505,41,1,3.181045180643337e-78,2.0567233520687328e-75,2,-,2842657,2843190,2841235,2841893,-,0.9354,0.4974
VC1122,CDS,NC_002505,VC1124,CDS,NC_002505,41,2,2.476206023270299e-83,1.7217516987054075e-80,2,+,1190454,1191664,1192250,1192767,+,0.9638,0.1131
VC1438,CDS,NC_002505,VC1437,CDS,NC_002505,41,3,4.8285191886706846e-70,2.7736945627399885e-67,2,-,1535768,1536187,1533443,1535734,-,1.0,0.0148
VC0758,CDS,NC_002505,hisS,CDS,NC_002505,41,3,3.7554381643488515e-70,2.160597895891464e-67,2,+,810018,811100,812242,813525,+,1.0,0.0
xerD,CDS,NC_002505,VC2417,CDS,NC_002505,41,0,8.349636573189286e-90,6.317401016244894e-87,2,-,2593367,2594161,2590939,2592515,-,1.0,0.0184
VC2226,CDS,NC_002505,purN,CDS,NC_002505,41,4,6.436826114382616e-104,5.784406150529164e-101,2,+,2380570,2381503,2381672,2382231,+,0.924,0.1364
VC0408,CDS,NC_002505,VC0404,CDS,NC_002505,40,2,8.636652251187064e-10,8.609947273401338e-8,2,+,434828,435382,430299,431223,+,0.9305,0.0719
Vcr078,sRNA,NC_002505,VC1635:VC1641,IGR,NC_002505,40,0,9.807948073049198e-9,8.672943751814203e-7,2,-,2332924,2333084,1763655,1766188,-,1.0,0.1119
VC0456,CDS,NC_002505,VC0455,CDS,NC_002505,40,10,1.1579525701795149e-69,6.590903633674518e-67,2,-,487664,488252,486477,487617,-,0.9585,0.0238
VC2128,CDS,NC_002505,fliF,CDS,NC_002505,40,7,2.229684194948425e-7,1.596572754463539e-5,2,-,2280689,2282671,2286644,2288137,-,0.9872,0.097
VC2319,CDS,NC_002505,VC2314:VC2319,IGR,NC_002505,40,5,4.6610158499810385e-64,2.4238970252938998e-61,2,-,2466597,2468652,2465261,2466362,-,0.9618,0.0017
VC2142,CDS,NC_002505,VC2143,CDS,NC_002505,40,2,6.824998336205135e-25,1.5236824088264818e-22,2,-,2296297,2297416,2297789,2298806,-,0.9982,0.0
Vcr045,sRNA,NC_002505,VCA0276,CDS,NC_002506,40,1,7.382863940109359e-9,6.628175126572909e-7,2,+,1164270,1164326,293026,295669,-,1.0,0.0265
VC2256,CDS,NC_002505,VC2254,CDS,NC_002505,40,2,7.184685562452032e-79,4.710554878703625e-76,2,-,2412029,2412827,2410271,2411096,-,1.0,0.0315
VC0633,CDS,NC_002505,VC0575,CDS,NC_002505,40,1,4.2515392509229455e-6,0.00022341840938092932,2,-,674826,675831,606120,606809,+,1.0,0.0624
ispD,CDS,NC_002505,surE,CDS,NC_002505,40,5,3.604435383860734e-66,1.9490886462537637e-63,2,+,560144,560736,562321,563106,+,0.9628,0.0101
VC1769,CDS,NC_002505,VC1767,CDS,NC_002505,40,4,1.37053398274761e-53,5.943533120583032e-51,2,-,1913655,1915922,1910868,1912259,-,0.9887,0.0163
VC2124,CDS,NC_002505,fliM,CDS,NC_002505,40,4,4.960302065752598e-46,1.887017164669485e-43,2,-,2278244,2278595,2279328,2280119,-,0.8715,0.0
VC1349,CDS,NC_002505,VC1349:VC1353,IGR,NC_002505,40,0,2.5015156043508846e-73,1.4992470392394212e-70,2,+,1437092,1440142,1440720,1441573,+,0.8829,0.0102
VC2137,CDS,NC_002505,VC2136,CDS,NC_002505,40,2,2.1127315045879993e-35,6.343903221327661e-33,2,-,2291329,2292671,2290160,2291195,-,0.9884,0.0047
VqmR,sRNA,NC_002506,VC0407,CDS,NC_002505,40,4,0.0004088094377497548,0.009318624017803482,2,+,1031476,1031588,434376,434795,+,1.0,0.0885
tyrA:VC0700,IGR,NC_002505,tyrA,CDS,NC_002505,40,3,3.710649881123897e-87,2.7087091231932112e-84,2,+,745866,747774,744600,745721,+,0.7701,0.0
VC0430,CDS,NC_002505,VC0429,CDS,NC_002505,40,0,6.222014315952188e-55,2.7640845179965778e-52,2,-,460181,461147,457460,459741,-,0.9716,0.094
VC2206,CDS,NC_002505,VC2207,CDS,NC_002505,40,22,2.635494879482304e-32,7.313689268453212e-30,2,-,2350889,2351314,2351346,2352037,-,1.0,0.0
VC1775,CDS,NC_002505,VC1777,CDS,NC_002505,40,0,1.444150481579829e-55,6.512386131825677e-53,2,-,1925223,1926047,1927099,1928431,-,1.0,0.0
VrrA,sRNA,NC_002505,VCA0059,5UTR,NC_002506,40,2,1.5959914774805128e-72,9.481636814805708e-70,2,+,1878720,1878824,66760,66844,-,1.0,0.5369
rplB,CDS,NC_002505,rpsC,CDS,NC_002505,40,4,1.3552052541415154e-56,6.258684836399305e-54,2,-,2762131,2762874,2760692,2761431,-,0.9223,0.0
VC1189:VC1198,IGR,NC_002505,VC1189,CDS,NC_002505,40,2,3.4479866437966343e-74,2.0967914348219054e-71,2,+,1264402,1267250,1263830,1264195,+,0.4882,0.0427
VC1439,3UTR,NC_002505,VC1442,CDS,NC_002505,40,1,7.525842389503385e-59,3.6118819877212225e-56,2,-,1536292,1536343,1538214,1539455,-,0.9474,0.0733
VC0061,CDS,NC_002505,thiE,CDS,NC_002505,40,5,1.5374784210508433e-89,1.1585729923763677e-86,2,+,59994,61832,61981,63229,+,0.952,0.0393
ftsA,CDS,NC_002505,VC2397,CDS,NC_002505,40,4,5.957371041321901e-56,2.7126816385792917e-53,2,-,2566288,2567420,2565048,2566135,-,0.9889,0.0903
VC1135,CDS,NC_002505,VC1137,CDS,NC_002505,40,2,4.211580648404281e-71,2.457101956226689e-68,2,+,1204561,1205606,1206270,1207040,+,0.9655,0.0
VC1604,CDS,NC_002505,VC1605,CDS,NC_002505,40,0,2.7717052905143554e-81,1.8816653665527148e-78,2,-,1717407,1718036,1718669,1719711,-,0.9767,0.0
VC1091,5UTR,NC_002505,GcvB,sRNA,NC_002505,40,4,6.089513624633517e-34,1.7551054683499886e-31,2,+,1158526,1158673,954782,954925,-,1.0,0.0
VC0171,3UTR,NC_002505,Vcr078,sRNA,NC_002505,40,2,2.6038030045010472e-14,3.657726067112972e-12,2,+,171900,171984,2332938,2333095,-,0.9888,0.0058
hfq,CDS,NC_002505,VC0349,CDS,NC_002505,40,0,1.389687721836045e-49,5.664737333029186e-47,2,+,370144,370427,371778,372919,+,1.0,0.0
VC1765,CDS,NC_002505,VC1766,CDS,NC_002505,40,3,4.566426706916039e-60,2.2288101992007216e-57,2,-,1906281,1908879,1908865,1910833,-,0.84,0.0221
VCA0623,CDS,NC_002506,VCA0624,CDS,NC_002506,40,2,6.680172784456566e-80,4.438225970279537e-77,2,+,557153,558070,558635,560095,+,1.0,0.2542
sucA,CDS,NC_002505,VC2081:VC2084,IGR,NC_002505,39,1,7.268006835926636e-13,9.320872404050501e-11,2,-,2246643,2249456,2241662,2243036,-,1.0,0.0097
Vcr078,sRNA,NC_002505,VC0173,CDS,NC_002505,39,2,0.00016155888905642184,0.004617915283565883,2,-,2332936,2333108,173329,173991,+,0.9302,0.3188
Vcr078,sRNA,NC_002505,VC0655,CDS,NC_002505,39,2,0.00017435184389647887,0.004894961283140769,2,-,2332924,2333122,700226,700644,+,1.0,0.2196
TarB,sRNA,NC_002505,VC0534,CDS,NC_002505,39,1,2.4107934285525766e-18,4.166426823020284e-16,2,-,911233,911303,564753,565690,+,1.0,0.0209
VC0411,CDS,NC_002505,VC0410,CDS,NC_002505,39,39,9.694539361938678e-20,1.7897677499119087e-17,2,+,436481,436955,436081,436500,+,0.8134,0.1209
Vcr214,sRNA,NC_002505,VC1964,5UTR,NC_002505,39,0,9.08117631991749e-74,5.482270172010852e-71,2,+,2376006,2376142,2115080,2115132,-,1.0,0.651
VC0409,CDS,NC_002505,VC0407,CDS,NC_002505,39,6,3.098296133529092e-17,5.057313224541633e-15,2,+,435511,436023,434332,434823,+,1.0,0.0
VC1964:VC1968,IGR,NC_002505,VC1968:VC1971,IGR,NC_002505,39,0,9.55607177146455e-74,5.764302769725465e-71,2,-,2118669,2119877,2120728,2121539,-,0.2603,0.1687
VC2207,CDS,NC_002505,VC2202:VC2206,IGR,NC_002505,39,0,1.5857500289538467e-61,7.926330124644726e-59,2,-,2351335,2352000,2349705,2350646,-,1.0,0.0656
VC0407,CDS,NC_002505,VC0409,CDS,NC_002505,39,5,3.098296133529105e-17,5.057313224541633e-15,2,+,434330,434802,435421,436005,+,1.0,0.0
VC1284,CDS,NC_002505,VC1286,CDS,NC_002505,39,3,1.6949620499123707e-89,1.2759578628398799e-86,2,+,1359097,1360343,1361244,1362219,+,1.0,0.0254
VC2545,3UTR,NC_002505,VC2142,5UTR,NC_002505,39,3,1.8943499882768233e-34,5.547637370374354e-32,2,+,2726606,2726659,2297436,2297500,-,1.0,0.3675
rplF,CDS,NC_002505,secY,CDS,NC_002505,39,0,7.45098961229264e-33,2.0949512103731172e-30,2,-,2757101,2757658,2754346,2755612,-,1.0,0.0
rpsH,CDS,NC_002505,rplO,CDS,NC_002505,39,1,1.1437369008048498e-38,3.71191087739174e-36,2,-,2757666,2758063,2755614,2756071,-,0.9949,0.0
VCA0737,CDS,NC_002506,VCA0738,CDS,NC_002506,39,1,1.3914546887785568e-73,8.366339781389215e-71,2,-,683057,684062,684355,685511,-,1.0,0.0155
VCA0729,CDS,NC_002506,VCA0730,CDS,NC_002506,39,4,1.8006604671133365e-62,9.153729192288364e-60,2,-,674742,675364,675566,677136,-,0.9984,0.0328
VqmR,sRNA,NC_002506,VC1767,CDS,NC_002505,39,5,2.8640662670570924e-13,3.770147178534741e-11,2,+,1031480,1031588,1910996,1912163,-,1.0,0.0843
VC1267,CDS,NC_002505,VC1265,CDS,NC_002505,39,2,9.399304413931772e-78,6.035371759071932e-75,2,+,1341711,1342792,1339311,1340700,+,1.0,0.0
VC1267,CDS,NC_002505,VC1266,CDS,NC_002505,39,8,2.789657893582093e-85,1.991623713676947e-82,2,+,1341725,1342684,1340695,1341723,+,0.9039,0.0
VC0468,CDS,NC_002505,VC0467,CDS,NC_002505,39,12,1.2470553783949297e-83,8.711562572822623e-81,2,-,496986,497793,496280,496698,-,0.9079,0.2913
rplO,CDS,NC_002505,rpmJ2,CDS,NC_002505,39,2,1.0615547907809978e-69,6.056068710627252e-67,2,-,2755613,2756009,2754089,2754258,-,0.9977,0.0
VCA0114,CDS,NC_002506,VCA0113,CDS,NC_002506,39,2,1.330382576928874e-59,6.451249725573566e-57,2,+,124711,125346,123546,124051,+,0.9775,0.0
VC2726,CDS,NC_002505,VC2729,CDS,NC_002505,39,1,2.1739434300597233e-44,8.016988064950912e-42,2,-,2899396,2900372,2901341,2901950,-,0.9584,0.0
VC2745:VC2753,IGR,NC_002505,VC0059:ccrB,IGR,NC_002505,39,9,3.124062493377855e-69,1.767395754776339e-66,2,-,2928042,2937463,53651,58772,+,0.5507,0.0
ruvA,CDS,NC_002505,ruvB,CDS,NC_002505,39,7,1.165411423760237e-69,6.628306319453769e-67,2,-,1986067,1986588,1984897,1985759,-,0.8192,0.1404
VC1455:VC1464,IGR,NC_002505,VC0583,3UTR,NC_002505,39,2,5.2870319934634335e-23,1.1084243278558887e-20,2,+,1566585,1566865,612525,612576,-,0.0556,0.0
flgG,CDS,NC_002505,flgE,CDS,NC_002505,39,2,8.095138380274453e-32,2.218430340739198e-29,2,-,2342379,2343192,2344216,2345414,-,1.0,0.0138
VC0385,CDS,NC_002505,VC0386,CDS,NC_002505,39,7,6.005345284653527e-80,3.993431619689478e-77,2,+,398867,400158,400446,401223,+,0.8298,0.0
VC2022,CDS,NC_002505,VC2024,CDS,NC_002505,39,5,1.488865487708644e-68,8.3221785777482e-66,2,-,2175317,2176261,2177295,2178168,-,1.0,0.1444
VCA0803,CDS,NC_002506,Vcr078,sRNA,NC_002505,39,1,2.357874841191725e-5,0.000969280475011795,2,-,745394,746322,2332937,2333105,-,0.9607,0.0
glyS,CDS,NC_002505,glyQ:VC0024,IGR,NC_002505,39,2,1.5866291722083705e-53,6.872681207589265e-51,2,-,16898,18951,20024,20922,-,0.986,0.1914
mraY,CDS,NC_002505,VC2405,CDS,NC_002505,39,0,2.6971635075894434e-65,1.4345913012034073e-62,2,-,2573586,2574657,2574754,2576004,-,0.9889,0.0073
mraY,CDS,NC_002505,murD,CDS,NC_002505,39,1,4.2861074980963004e-64,2.2351571707879685e-61,2,-,2573569,2574655,2572203,2573525,-,1.0,0.0277
ilvM,CDS,NC_002505,VC0028,CDS,NC_002505,39,1,1.4748334530642013e-59,7.14707545367722e-57,2,-,27619,27899,24853,26604,-,0.9085,0.0158
VC2084,3UTR,NC_002505,sucC,CDS,NC_002505,39,0,2.0478909637650874e-43,7.405848091006208e-41,2,-,2243065,2243218,2244243,2245255,-,0.906,0.0
VC1124,CDS,NC_002505,VC1122,CDS,NC_002505,39,1,1.9056334901350663e-78,1.2396112654138884e-75,2,+,1192251,1192727,1190583,1191625,+,0.9558,0.131
VC1258,CDS,NC_002505,Vcr052,sRNA,NC_002505,38,0,1.999697104455874e-52,8.513784527301723e-50,2,+,1330239,1331815,1332750,1332966,+,0.5991,0.0
VC2128,CDS,NC_002505,fliJ,CDS,NC_002505,38,5,5.996420709883824e-45,2.2445910207325986e-42,2,-,2281281,2282556,2282834,2283331,-,0.6947,0.0283
VC2725,CDS,NC_002505,VC2723,3UTR,NC_002505,38,1,2.373998533608193e-56,1.0909757741167122e-53,2,-,2898167,2899371,2896719,2896925,-,1.0,0.0
VC0998,CDS,NC_002505,VC1000,CDS,NC_002505,38,0,6.543073340795585e-21,1.2671638912999484e-18,2,+,1065381,1069753,1070915,1071793,+,0.9815,0.0
VCA1040,CDS,NC_002506,VCA1038,CDS,NC_002506,38,4,3.5897362260816063e-56,1.6446101233272474e-53,2,+,990276,991117,988740,989418,+,0.9431,0.1762
VC2175,CDS,NC_002505,VC2178,CDS,NC_002505,38,2,1.6990329268224852e-68,9.489829594832318e-66,2,-,2320833,2321649,2322892,2323677,-,0.9894,0.1035
flgE,CDS,NC_002505,flgH,CDS,NC_002505,38,2,1.246631718723265e-27,3.0294489484360887e-25,2,-,2344119,2345327,2341604,2342378,-,1.0,0.0
VC0252:VC0255,IGR,NC_002505,VCA0202,CDS,NC_002506,38,30,2.7769829759811273e-81,1.8835359954036135e-78,2,+,260564,260775,220197,220255,-,0.1725,0.016
hslU,CDS,NC_002505,VC2675,CDS,NC_002505,38,2,2.8443241169549487e-71,1.6659306740915146e-68,2,-,2841214,2842179,2842618,2843192,-,1.0,0.0
VCA1045,CDS,NC_002506,mtlR,CDS,NC_002506,38,5,2.8729653551091543e-53,1.239428124879014e-50,2,+,994929,996757,998097,998677,+,0.9625,0.0
VC2062,CDS,NC_002505,VC2058,CDS,NC_002505,38,3,1.7861125276856133e-30,4.70981223349167e-28,2,-,2216450,2217625,2213667,2214150,-,1.0,0.0219
VC0583,3UTR,NC_002505,VC1274,5UTR,NC_002505,38,0,1.1673635652992988e-81,7.983099124411063e-79,2,-,612525,612568,1348754,1348824,+,0.2685,0.0
VC2464,CDS,NC_002505,VC2463,CDS,NC_002505,38,1,2.3767539790144614e-46,9.08803544504141e-44,2,-,2647076,2647560,2645343,2646749,-,1.0,0.1288
VC0574,CDS,NC_002505,Vssrna24,sRNA,NC_002505,38,1,5.076162039324087e-17,8.205055581017592e-15,2,+,604828,605368,106481,106540,+,0.4395,0.0
VC2124,CDS,NC_002505,fliQ,CDS,NC_002505,38,6,2.1159678127614272e-55,9.518948888382388e-53,2,-,2278245,2278595,2277028,2277328,-,0.8689,0.0
VC1147,CDS,NC_002505,VC1147:VC1153,IGR,NC_002505,38,1,1.6376968182669756e-76,1.0338006156981114e-73,2,+,1217793,1219079,1219137,1221761,+,1.0,0.0
VqmR,sRNA,NC_002506,VC0244,CDS,NC_002505,38,5,4.104988037570395e-8,3.322664347271319e-6,2,+,1031460,1031589,250434,251337,+,1.0,0.0
VC1377,3UTR,NC_002505,VC1376,CDS,NC_002505,38,1,2.9390335514091357e-71,1.7200532627373849e-68,2,+,1471572,1471804,1469610,1470630,+,1.0,0.1329
VC1134,CDS,NC_002505,hisH,CDS,NC_002505,38,4,4.3068888094514545e-74,2.6106038717627286e-71,2,+,1203494,1204522,1205629,1206276,+,1.0,0.0
