name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
VC2718:VC2723,IGR,NC_002505,VC2725,CDS,NC_002505,90,2,2.805455781974051e-106,2.681391495718007e-103,2,-,2894771,2896753,2898166,2899397,-
VC0255,CDS,NC_002505,VC0258,CDS,NC_002505,90,13,9.17679428201294e-190,2.0352822637013496e-186,2,+,262110,262292,263545,264210,+
VC0998,CDS,NC_002505,VC0633,CDS,NC_002505,89,2,1.2332577753115828e-7,9.439416896137558e-6,2,+,1065223,1069841,674815,675862,-
VCA1095,CDS,NC_002506,VCA1096,CDS,NC_002506,89,2,3.023750212720388e-104,2.8074600453304934e-101,2,-,1050264,1052458,1052449,1052873,-
rumA,CDS,NC_002505,VC2451,CDS,NC_002505,89,7,1.367366236125785e-168,2.498763172304797e-165,2,-,2633112,2634424,2630946,2633050,-
dnaE,CDS,NC_002505,VC2244,CDS,NC_002505,89,7,1.2927770175750914e-119,1.4486428979339426e-116,2,-,2397805,2401091,2396726,2397680,-
VC1766,CDS,NC_002505,VC1767,CDS,NC_002505,89,13,9.893427059717849e-147,1.4642624685386525e-143,2,-,1908996,1910859,1910863,1912299,-
flgL,CDS,NC_002505,flgK,CDS,NC_002505,89,4,8.171787705452827e-135,1.0829328409989613e-131,2,-,2336202,2337194,2337395,2339290,-
VC0385,CDS,NC_002505,VC0384,CDS,NC_002505,89,8,1.98101368619083e-170,3.701613218263445e-167,2,+,398809,400410,396870,398688,+
VC2293,CDS,NC_002505,VC2295,CDS,NC_002505,89,4,2.7768137985123683e-93,2.2757024294479357e-90,2,-,2447411,2448200,2449457,2450829,-
VCA0119,CDS,NC_002506,VCA0120,CDS,NC_002506,89,8,1.005753337849935e-112,1.0354244466516843e-109,2,+,131048,132473,132497,135896,+
infB,CDS,NC_002505,nusA,CDS,NC_002505,89,12,1.8872521423589726e-107,1.8295281734599982e-104,2,+,685308,688050,683880,685322,+
VC0415,CDS,NC_002505,VC0416,CDS,NC_002505,88,10,2.1558596396577717e-108,2.106311503468931e-105,2,+,442167,443208,443260,444147,+
VCA0052,CDS,NC_002506,VC0633,CDS,NC_002505,88,1,5.262753799190634e-72,3.2005507885138044e-69,2,-,61061,61267,674807,675403,-
secY,CDS,NC_002505,rplR,CDS,NC_002505,88,2,1.1304407860719845e-95,9.590372207086839e-93,2,-,2754289,2755618,2756738,2757119,-
VC0402,CDS,NC_002505,VC0400,CDS,NC_002505,88,4,7.957174148469603e-110,7.887712450531635e-107,2,+,427908,429394,426724,427370,+
fliF,CDS,NC_002505,fliH,CDS,NC_002505,88,5,5.491135870932241e-72,3.336726658845881e-69,2,-,2286592,2288330,2284636,2285460,-
VC1093,CDS,NC_002505,VC1091,CDS,NC_002505,88,5,1.0627848990420687e-88,8.172269173582561e-86,2,+,1161377,1162211,1158680,1160283,+
VC1008,CDS,NC_002505,VC1008:uvrB,IGR,NC_002505,88,9,6.620783024826381e-157,1.0947992050552399e-153,2,+,1078390,1079253,1079357,1081776,+
surE,CDS,NC_002505,VC0533,CDS,NC_002505,88,8,5.753507748360544e-114,6.0312415908332976e-111,2,+,562350,563094,563711,564617,+
VC0554,CDS,NC_002505,VC0552,CDS,NC_002505,88,3,1.450101493039622e-144,2.1127328610617704e-141,2,+,587106,589581,585708,586641,+
VC0411,CDS,NC_002505,VC0413,CDS,NC_002505,87,2,4.378761794214616e-102,3.976628654566586e-99,2,+,436488,437081,437803,438253,+
flhB,CDS,NC_002505,fliQ,CDS,NC_002505,87,9,1.2182161309008227e-106,1.1703299024751043e-103,2,-,2275090,2276092,2277012,2277331,-
VC2244,CDS,NC_002505,dnaE,CDS,NC_002505,87,4,3.6812848097316354e-116,3.9646376511815553e-113,2,-,2396726,2397687,2397789,2401105,-
aceE,CDS,NC_002505,aceF,CDS,NC_002505,87,5,5.9360543791752135e-173,1.1494077440348134e-169,2,-,2584897,2587574,2582974,2584877,-
Vcr203,sRNA,NC_002505,VC0574,CDS,NC_002505,87,9,4.5425657797903295e-58,2.2061048927870883e-55,2,+,606807,606884,604855,605987,+
VC0406,CDS,NC_002505,VC0409,CDS,NC_002505,87,7,2.769331920048123e-29,7.199473130499229e-27,2,+,433122,434342,435418,436005,+
VC2726,CDS,NC_002505,VC2723,CDS,NC_002505,87,7,5.5653903577076e-91,4.415788673436411e-88,2,-,2899363,2900373,2896904,2897668,-
VC0552,CDS,NC_002505,VC0554,CDS,NC_002505,87,2,1.5364581014388024e-142,2.166748002379598e-139,2,+,585711,586655,587092,589940,+
oppB,CDS,NC_002505,VC1093,CDS,NC_002505,87,14,2.760379864382026e-114,2.9017687728223415e-111,2,+,1160453,1161307,1161370,1162304,+
VC0601,CDS,NC_002505,VC0602,CDS,NC_002505,87,4,2.04350155828294e-152,3.2496805269972734e-149,2,+,626286,628740,628932,630934,+
VC0410,CDS,NC_002505,VC0409,CDS,NC_002505,86,86,1.0950265727687974e-55,5.102509794050555e-53,2,+,435985,436508,435435,436006,+
VC0409,CDS,NC_002505,VC0406,CDS,NC_002505,86,8,1.2324137853180756e-28,3.1448557411910736e-26,2,+,435436,436004,433100,434343,+
VCA0688,CDS,NC_002506,VCA0691,CDS,NC_002506,86,7,4.807528895773189e-53,2.1161564382927004e-50,2,-,625879,627627,629303,630071,-
VC0075,CDS,NC_002505,VC0076,CDS,NC_002505,86,31,3.1689731378093355e-116,3.4227565964092166e-113,2,-,75249,76152,76208,76655,-
rplE,CDS,NC_002505,rplN,CDS,NC_002505,86,3,3.535339610632234e-134,4.643895362213573e-131,2,-,2758384,2758662,2759291,2759696,-
VCA0690,CDS,NC_002506,VCA0689,CDS,NC_002506,86,16,4.7100802524852933e-66,2.6115717820119087e-63,2,-,628093,629322,627714,628056,-
glgC,CDS,NC_002505,glgA,3UTR,NC_002505,86,3,2.310401729856653e-109,2.275146034421607e-106,2,-,1865335,1866542,1863768,1863898,-
VC2294,CDS,NC_002505,VC2293,CDS,NC_002505,86,17,1.536474219754512e-107,1.4914136212733476e-104,2,-,2448184,2449462,2447448,2448193,-
VC2474,CDS,NC_002505,VC2475,CDS,NC_002505,86,8,1.0056459892462316e-148,1.52462051519359e-145,2,-,2654601,2655775,2655856,2657078,-
VC2206,3UTR,NC_002505,VC2207,CDS,NC_002505,86,5,9.332186119269459e-126,1.1124471905729092e-122,2,-,2350813,2350919,2351623,2352033,-
VC1950,CDS,NC_002505,VC1951,CDS,NC_002505,86,3,2.34020549261617e-160,3.966239702676174e-157,2,-,2100357,2102677,2102790,2103936,-
VC0303,CDS,NC_002505,VC0303:VC0306,IGR,NC_002505,86,4,1.3656016003679662e-172,2.6306062292366612e-169,2,+,311829,314673,314825,317149,+
VC1353:VC1355,IGR,NC_002505,VC1353,CDS,NC_002505,86,3,1.8940147284223633e-163,3.315270960861794e-160,2,+,1444908,1446068,1441892,1444730,+
VC2207,CDS,NC_002505,VC2206,CDS,NC_002505,85,31,1.213854804476598e-91,9.74497239798378e-89,2,-,2351344,2352033,2350884,2351349,-
VC0711,CDS,NC_002505,rluD,CDS,NC_002505,85,2,2.87645518696013e-110,2.87037968348113e-107,2,+,759662,762003,757898,758841,+
VC0252:VC0255,IGR,NC_002505,VC0251,CDS,NC_002505,85,13,2.1792494197275366e-66,1.2164378213546794e-63,2,+,260565,262005,257346,259781,+
VC2483,CDS,NC_002505,ilvH,CDS,NC_002505,85,3,1.525123545746364e-173,2.9685020581110833e-170,2,-,2662288,2663682,2661462,2661940,-
truD,CDS,NC_002505,surE,CDS,NC_002505,85,13,1.3491887448346265e-138,1.82352251950598e-135,2,+,561270,562320,562346,563115,+
VCA0268,CDS,NC_002506,VCA0269,CDS,NC_002506,85,2,3.677223330556701e-175,7.290246438403259e-172,2,+,285060,286741,286970,288524,+
VC1160,CDS,NC_002505,VC1161,CDS,NC_002505,85,10,1.159655490847545e-155,1.9007618150401105e-152,2,-,1231641,1232653,1232644,1234059,-
VC2705,3UTR,NC_002505,Vcr078,sRNA,NC_002505,85,0,6.00184326054862e-31,1.6371845569754483e-28,2,+,2878812,2878864,2332933,2333139,-
VC0400,CDS,NC_002505,VC0402,CDS,NC_002505,85,10,5.956707269281979e-105,5.579135631318544e-102,2,+,426720,427380,427927,429403,+
VC2723,CDS,NC_002505,VC2726,CDS,NC_002505,85,2,3.966764253301914e-88,3.019176175839521e-85,2,-,2896909,2897677,2899354,2900372,-
VC1093,CDS,NC_002505,oppB,CDS,NC_002505,85,12,6.837388747914108e-111,6.841214756611066e-108,2,+,1161440,1162308,1160436,1161262,+
Vcr211,sRNA,NC_002505,Vcr078,sRNA,NC_002505,85,1,1.062831416384238e-14,1.5454850808775768e-12,2,+,1861477,1861568,2332937,2333047,-
VC2749,CDS,NC_002505,glnL,CDS,NC_002505,85,6,1.5427918654960572e-173,2.995091975390473e-170,2,+,2922466,2923862,2921375,2922475,+
VC0178,CDS,NC_002505,VC0177:VC0178,IGR,NC_002505,84,15,4.6311894319991685e-113,4.780986661444689e-110,2,+,179420,180426,178765,179179,+
dcuC,3UTR,NC_002506,VC0745,3UTR,NC_002505,84,13,1.338973802742136e-75,8.612505350240291e-73,2,+,602093,602148,798772,798820,-
VC0533,CDS,NC_002505,VC0534,CDS,NC_002505,84,24,1.5744144624693557e-51,6.73966614381398e-49,2,+,563716,564666,564753,565740,+
VC2405,CDS,NC_002505,murE,CDS,NC_002505,84,4,8.43829702622682e-161,1.4366594730634165e-157,2,-,2574663,2576019,2576034,2577510,-
murC,CDS,NC_002505,murG,CDS,NC_002505,84,6,1.616564698702026e-124,1.884944701988254e-121,2,-,2568536,2569849,2569970,2570996,-
VC2009,CDS,NC_002505,VC2007:VC2009,IGR,NC_002505,84,6,3.2165997726796265e-112,3.2978663496524843e-109,2,-,2162573,2163651,2160729,2162316,-
gltD2,CDS,NC_002505,gltB,CDS,NC_002505,84,1,3.2600310500840726e-134,4.2897990975206644e-131,2,+,2542117,2543566,2537731,2542026,+
VC0414,CDS,NC_002505,VC0411,CDS,NC_002505,83,7,1.5963407130197388e-51,6.829615243524827e-49,2,+,438233,441952,436478,437085,+
VC1777,CDS,NC_002505,VC1776,CDS,NC_002505,83,3,1.196232106939957e-124,1.4035877690813952e-121,2,-,1927363,1928433,1926193,1927106,-
VC2063,CDS,NC_002505,VC2061,CDS,NC_002505,83,14,2.339447751685018e-60,1.1838492617934412e-57,2,-,2217609,2219839,2215665,2216478,-
VC2063,CDS,NC_002505,VC2060,CDS,NC_002505,83,4,1.8935695729600086e-53,8.404322939920568e-51,2,-,2217603,2219821,2214654,2215689,-
flhA,CDS,NC_002505,sucA,CDS,NC_002505,83,6,0.0017655850284769216,0.026367022717716942,2,-,2224299,2226411,2246705,2249462,-
fliP,CDS,NC_002505,VC2128,CDS,NC_002505,83,15,1.3321627346486744e-54,6.071234187839286e-52,2,-,2277319,2278202,2280751,2282703,-
VC2294,CDS,NC_002505,VC2292,CDS,NC_002505,83,5,1.0288487578645013e-111,1.0476567859748909e-108,2,-,2448200,2449411,2446766,2447425,-
VC0013,CDS,NC_002505,dnaA,CDS,NC_002505,83,6,2.874752191779639e-119,3.216529242029273e-116,2,+,8911,9990,7376,8828,+
VC2290,CDS,NC_002505,VC2293,CDS,NC_002505,83,4,1.2906291694523211e-114,1.3624851307538346e-111,2,-,2444932,2446173,2447411,2448193,-
VC2143,5UTR,NC_002505,VC2142,5UTR,NC_002505,83,5,3.075446799480532e-83,2.2081117156331798e-80,2,-,2298781,2298871,2297422,2297500,-
VC1034,5UTR,NC_002505,zntA,CDS,NC_002505,83,8,5.19647066205511e-103,4.78317205577821e-100,2,+,1100208,1100409,1097641,1099933,+
lspA,CDS,NC_002505,ileS,CDS,NC_002505,83,4,2.1378889580347815e-148,3.208627890033013e-145,2,+,731527,732085,728669,731477,+
VCA1091,CDS,NC_002506,VCA1093,CDS,NC_002506,82,7,3.870343661009191e-65,2.120795101483994e-62,2,-,1046426,1047228,1049269,1049764,-
VC0403,CDS,NC_002505,VC0406,CDS,NC_002505,82,3,1.0554428031897743e-27,2.621658189014605e-25,2,+,429395,430213,433100,434348,+
VC0242,CDS,NC_002505,VC0243,CDS,NC_002505,82,10,3.2952012462610975e-90,2.5870721902079593e-87,2,+,247915,249290,249380,250464,+
rluD,CDS,NC_002505,VC0711,CDS,NC_002505,82,5,3.093290457565588e-105,2.9191678878948946e-102,2,+,757846,758821,759671,761969,+
VC0384,CDS,NC_002505,VC0385,CDS,NC_002505,82,3,1.721378678914864e-154,2.790866397911475e-151,2,+,396927,398667,398747,400462,+
VC2402,CDS,NC_002505,murG,CDS,NC_002505,82,9,4.8208532884507575e-140,6.599253705397963e-137,2,-,2571121,2572224,2569958,2571010,-
VC2128,CDS,NC_002505,fliN,CDS,NC_002505,81,4,5.458593713372356e-79,3.6955173877367205e-76,2,-,2280722,2282611,2278567,2279018,-
VC1091,CDS,NC_002505,VC1093,CDS,NC_002505,81,7,4.529170844002232e-79,3.077439830802237e-76,2,+,1158667,1160267,1161400,1162286,+
VC2067,CDS,NC_002505,flhF,CDS,NC_002505,81,9,4.091827576744238e-71,2.452530540300742e-68,2,-,2221910,2222776,2222844,2224328,-
Vcr076,sRNA,NC_002505,VC1872,CDS,NC_002505,81,12,5.25431827800206e-30,1.3906416638483513e-27,2,-,2266016,2266135,2014953,2016852,+
rplE,CDS,NC_002505,rpsE,CDS,NC_002505,81,4,1.1253374119935968e-80,7.816890685849722e-78,2,-,2758390,2758956,2756225,2756757,-
VC2547,CDS,NC_002505,VC2546,CDS,NC_002505,81,5,5.549660393300589e-123,6.381409341292216e-120,2,-,2727123,2730294,2726665,2727045,-
VqmR,sRNA,NC_002506,VC0252,CDS,NC_002505,81,2,2.820838718107605e-17,4.681051583060723e-15,2,+,1031455,1031588,259837,260424,+
VC1204,CDS,NC_002505,hutH,CDS,NC_002505,81,1,1.154804787620254e-108,1.1312213430583944e-105,2,-,1279536,1280556,1276355,1277845,-
VC1411:VC1415,IGR,NC_002505,VC1411,CDS,NC_002505,81,7,8.055585057503404e-132,1.0204897072049287e-128,2,+,1505876,1508425,1504283,1505802,+
Vcr017,sRNA,NC_002505,VC1077,5UTR,NC_002505,81,0,6.215828055565338e-163,1.0779168848339985e-159,2,-,350275,350356,1145974,1146053,-
VC0462,CDS,NC_002505,VC0463,CDS,NC_002505,81,4,3.356040279278784e-163,5.833406775483698e-160,2,+,491287,492339,492370,493463,+
VC2271,CDS,NC_002505,VC2269,CDS,NC_002505,80,2,3.789474319730383e-139,5.177918312804833e-136,2,-,2425369,2426412,2423577,2424649,-
VC2725,CDS,NC_002505,VC2727,CDS,NC_002505,80,7,6.474346251527136e-87,4.8780674663547465e-84,2,-,2898236,2899351,2900341,2900968,-
VC0243,CDS,NC_002505,VqmR,sRNA,NC_002506,80,4,5.069347468541352e-32,1.419071740165633e-29,2,+,249608,250467,1031442,1031592,+
VC0420,CDS,NC_002505,VC0419,CDS,NC_002505,80,6,2.0641505076155715e-116,2.2424175059607778e-113,2,+,446680,450161,445204,446673,+
carB,CDS,NC_002505,VC2390,CDS,NC_002505,80,6,1.2586105160361044e-153,2.0273882643850713e-150,2,-,2554125,2556993,2557313,2558446,-
VC0672,CDS,NC_002505,VC0673,CDS,NC_002505,80,11,8.311338085274704e-116,8.887043904177181e-113,2,+,717765,719843,719908,720732,+
VC1344,CDS,NC_002505,VC1345,CDS,NC_002505,80,7,2.3487290661653763e-151,3.680256564308582e-148,2,+,1431478,1432562,1432580,1433714,+
VC1770,CDS,NC_002505,VC1771,CDS,NC_002505,80,7,3.4136416495449188e-143,4.841398888841678e-140,2,-,1916142,1918204,1918187,1921292,-
tuf,3UTR,NC_002505,tuf2,CDS,NC_002505,80,0,1.4363187245279163e-151,2.260064144103592e-148,2,+,336496,336561,381810,382508,+
sucA,CDS,NC_002505,VC2221,CDS,NC_002505,79,3,5.795064450495604e-7,3.896136980714692e-5,2,-,2246632,2249434,2375906,2376021,+
Vcr078,sRNA,NC_002505,VC2613,CDS,NC_002505,79,1,5.781427654793371e-41,2.0382750447596e-38,2,-,2332928,2333016,2781175,2782002,+
VC0254,CDS,NC_002505,VC0258,CDS,NC_002505,79,9,6.592098922834737e-85,4.8209915779914806e-82,2,+,260767,261942,263546,264205,+
VC0583,3UTR,NC_002505,glgA,CDS,NC_002505,79,3,1.6853844603897215e-13,2.2886749320776976e-11,2,-,612525,612568,1863860,1865334,-
VC2767,CDS,NC_002505,VC2769,CDS,NC_002505,79,9,5.611928872730394e-105,5.269417907284429e-102,2,-,2954024,2954434,2955123,2955422,-
VC0641,CDS,NC_002505,nusA,CDS,NC_002505,79,9,4.328972290322501e-134,5.676406686470637e-131,2,+,683349,683777,683904,685296,+
cysE,CDS,NC_002505,gpsA,CDS,NC_002505,79,2,6.182277912241819e-137,8.266092652257523e-134,2,-,2822145,2822946,2823147,2824094,-
VC0672,CDS,NC_002505,VC0671,CDS,NC_002505,79,13,4.824543130100619e-148,7.226353461349789e-145,2,+,717745,719829,717125,717676,+
Vcr017,sRNA,NC_002505,VCA0325:VCA0328,IGR,NC_002506,79,1,4.367409840301712e-133,5.657332284261049e-130,2,-,350275,350353,329433,329618,+
VC1663,3UTR,NC_002505,TarB,sRNA,NC_002505,79,0,7.07176916434033e-103,6.501313118416877e-100,2,+,1795251,1795316,911231,911315,-
VC1265,CDS,NC_002505,VC1264,CDS,NC_002505,79,3,2.536691070554666e-169,4.681403868078586e-166,2,+,1339459,1340715,1337908,1339102,+
VCA0191:VCA0193,IGR,NC_002506,VCA0191,CDS,NC_002506,79,3,1.4733881123334508e-133,1.9185310037352665e-130,2,+,208756,209602,207090,208510,+
VC0147,CDS,NC_002505,VC0149,CDS,NC_002505,78,4,2.3831367602603777e-113,2.4636228369022003e-110,2,+,136963,138114,138851,139832,+
VC1779,CDS,NC_002505,VC1777,CDS,NC_002505,78,4,8.670911651681643e-133,1.1135387362330912e-129,2,-,1929025,1929868,1927122,1928437,-
zntA:VC1034,IGR,NC_002505,zntA,CDS,NC_002505,78,9,5.053955962012721e-83,3.6182161467582606e-80,2,+,1099971,1100242,1097647,1099941,+
fliR,CDS,NC_002505,fliP,CDS,NC_002505,78,7,4.817291962316166e-82,3.4063677614857374e-79,2,-,2276234,2277039,2277304,2278222,-
VC1161,CDS,NC_002505,VC1160,CDS,NC_002505,78,8,2.628895648305482e-140,3.6252470990132597e-137,2,-,1232660,1234158,1231645,1232638,-
VC1345,CDS,NC_002505,VC1344,CDS,NC_002505,78,7,7.91350253036856e-147,1.1735504433021841e-143,2,+,1432574,1433709,1431474,1432575,+
VCA0691,CDS,NC_002506,VCA0688,CDS,NC_002506,78,4,2.229590931160653e-45,8.541447435090892e-43,2,-,629335,630068,625914,627671,-
murE,CDS,NC_002505,VC2405,CDS,NC_002505,78,5,3.9210661829497896e-147,5.849651585484962e-144,2,-,2576022,2577520,2574665,2575964,-
VCA0821,3UTR,NC_002506,groEL2,CDS,NC_002506,78,11,5.522266754673063e-149,8.423350149478024e-146,2,+,767965,768019,766139,767752,+
VCA0821,CDS,NC_002506,groEL2,CDS,NC_002506,78,17,2.1077707295919736e-143,3.0179804275290685e-140,2,+,767735,767990,766133,767747,+
VCA0522,CDS,NC_002506,VCA0521,CDS,NC_002506,78,3,1.3739197485897024e-149,2.1042876037938896e-146,2,+,454744,456771,451635,454596,+
Vcr214,sRNA,NC_002505,VC2221,CDS,NC_002505,77,77,2.6157959039195413e-47,1.0466236311112076e-44,2,+,2375990,2376142,2375907,2376026,+
VC0252,CDS,NC_002505,VC0250,CDS,NC_002505,77,11,1.3640826566485888e-37,4.411682955720359e-35,2,+,259824,260403,256176,257295,+
VC1464:VC1470,IGR,NC_002505,VC1455,3UTR,NC_002505,77,32,7.770150082688366e-144,1.1189884459542913e-140,2,+,1573424,1574714,1566348,1566533,+
VC1411,CDS,NC_002505,VC1411:VC1415,IGR,NC_002505,77,9,7.998728626423026e-124,9.268827523261776e-121,2,+,1504274,1505787,1505870,1507320,+
recF,CDS,NC_002505,gyrB,CDS,NC_002505,77,5,1.1596305308428091e-111,1.1792227647639057e-108,2,+,9996,11099,11080,13514,+
VC0736,CDS,NC_002505,VC0734,CDS,NC_002505,77,2,7.120088330664147e-116,7.624186504195324e-113,2,+,790747,792076,788936,790632,+
VCA0768,CDS,NC_002506,VCA0770,CDS,NC_002506,77,4,1.8600930568448785e-140,2.574568578446084e-137,2,-,711497,712533,713337,713506,-
groES2,5UTR,NC_002506,groEL2,CDS,NC_002506,77,3,1.244093251643622e-178,2.5475553149506103e-175,2,+,765716,765838,766902,767765,+
Vcr078,sRNA,NC_002505,VC2143,5UTR,NC_002505,76,5,7.866596784541761e-6,0.0003886334877063014,2,-,2332928,2333098,2298793,2298904,-
VC0411,CDS,NC_002505,VC0414,CDS,NC_002505,76,9,8.946543303985935e-45,3.392596399380294e-42,2,+,436504,437050,438218,441853,+
VC0410,CDS,NC_002505,VC0745,3UTR,NC_002505,76,5,1.513200328367266e-25,3.4939547822910267e-23,2,+,435985,436417,798783,798822,-
VC2598,3UTR,NC_002505,VC2599,CDS,NC_002505,76,1,2.873625597412574e-104,2.6713924089140685e-101,2,-,2765064,2765266,2766107,2768300,-
VCA1040,CDS,NC_002506,VCA1041,CDS,NC_002506,76,2,1.2144744513964225e-123,1.4051394203000174e-120,2,+,990273,991125,991337,992971,+
VCA1091,CDS,NC_002506,VCA1095,CDS,NC_002506,76,6,2.0580034633823434e-40,7.14108093126418e-38,2,-,1046418,1047231,1050273,1052373,-
ispD,CDS,NC_002505,truD,CDS,NC_002505,76,2,8.97397815348519e-136,1.1913521853503146e-132,2,+,560080,560770,561262,562334,+
truD,CDS,NC_002505,ispD,CDS,NC_002505,76,3,8.973978153486096e-136,1.1913521853503146e-132,2,+,561359,562348,560139,560738,+
VC2767,CDS,NC_002505,VC2766,CDS,NC_002505,76,11,1.7501453599657823e-77,1.1606833581676175e-74,2,-,2954036,2954553,2952435,2954033,-
VC0573,CDS,NC_002505,VC0575,CDS,NC_002505,76,5,2.2542838594048765e-77,1.492375849095371e-74,2,+,604203,604826,606093,606828,+
VC2390,CDS,NC_002505,carB,CDS,NC_002505,76,3,1.6551989772225227e-144,2.4068589672328863e-141,2,-,2557287,2558452,2554193,2557087,-
oppB,CDS,NC_002505,VC1091,CDS,NC_002505,76,9,3.6561499893571277e-79,2.4865080188765473e-76,2,+,1160523,1161366,1158667,1160153,+
prpB,CDS,NC_002505,VC1338,CDS,NC_002505,75,5,1.9230415715170786e-78,1.286764445210521e-75,2,+,1419704,1420595,1422026,1424498,+
VC1264,CDS,NC_002505,VC1265,CDS,NC_002505,75,3,2.580907609994327e-159,4.3348692225769436e-156,2,+,1337876,1339113,1339315,1340693,+
VCA0205,3UTR,NC_002506,VC0633,CDS,NC_002505,75,3,4.130645418529611e-24,9.120587112043028e-22,2,-,222227,222322,674820,675857,-
VC0246,CDS,NC_002505,VC0244,CDS,NC_002505,75,6,1.1145727574612416e-93,9.215174128718654e-91,2,+,252918,253710,250457,251543,+
VCA1091,CDS,NC_002506,VCA1090,CDS,NC_002506,75,31,1.884247791517423e-62,9.855288424355278e-60,2,-,1046421,1047243,1045737,1046446,-
flgH,CDS,NC_002505,flgF,CDS,NC_002505,75,8,1.2676791878395212e-111,1.2873454391530424e-108,2,-,2341605,2342379,2343179,2343964,-
VC2508,CDS,NC_002505,VC2507,CDS,NC_002505,75,5,9.885050457714469e-119,1.0978104967316543e-115,2,+,2698331,2699364,2696804,2698105,+
fliD,CDS,NC_002505,VqmR,sRNA,NC_002506,75,2,3.4209442493044293e-19,6.259180682806898e-17,2,-,2294046,2295763,1031470,1031588,+
VCA0994,CDS,NC_002506,VCA0991:VCA0994,IGR,NC_002506,75,3,1.6968442276676926e-141,2.375003593548561e-138,2,-,948337,949298,946515,948152,-
tuf,CDS,NC_002505,tuf2,CDS,NC_002505,75,1,6.725982322073151e-86,4.982279737561219e-83,2,+,335667,336527,381741,382718,+
VC0647,3UTR,NC_002505,Vcr078,sRNA,NC_002505,75,0,6.301392339278441e-28,1.5794010930378314e-25,2,+,692375,692462,2332936,2333028,-
VC0398,CDS,NC_002505,VC0399,CDS,NC_002505,75,7,8.163583944546043e-112,8.335532219487315e-109,2,+,423523,425270,425291,426663,+
VC2336:VC2338,IGR,NC_002505,VC2338,CDS,NC_002505,75,8,2.137361820907013e-143,3.054498465504164e-140,2,-,2486472,2487346,2487530,2490094,-
VC2718:VC2723,IGR,NC_002505,VC2724,CDS,NC_002505,75,4,2.2160903826203684e-111,2.2443710590750005e-108,2,-,2894159,2896754,2897650,2898159,-
VC1771,CDS,NC_002505,VC1770,CDS,NC_002505,75,1,2.1130068709281486e-132,2.7042797422181077e-129,2,-,1918232,1921676,1916306,1918209,-
secD,CDS,NC_002505,secF,CDS,NC_002505,75,6,1.0400174229492148e-154,1.6935244928667894e-151,2,+,795884,797658,797698,798656,+
Vcr078,sRNA,NC_002505,VCA0803,CDS,NC_002506,74,0,4.68943623811298e-21,9.250380190598912e-19,2,-,2332924,2333038,745412,746272,-
Vcr078,sRNA,NC_002505,VC2420,CDS,NC_002505,74,1,2.390514720451667e-56,1.129401852927019e-53,2,-,2332938,2333090,2594672,2594900,+
VC1872,CDS,NC_002505,CsrD,sRNA,NC_002506,74,1,6.198089618147583e-28,1.5545515926901445e-25,2,+,2014969,2016756,783802,784130,-
VC0243,CDS,NC_002505,VC0242,CDS,NC_002505,74,4,1.7384223539771472e-78,1.1653167344976605e-75,2,+,249347,250465,247924,249299,+
VC0350,CDS,NC_002505,VC0348,CDS,NC_002505,74,2,3.381241513794891e-79,2.3016400453165298e-76,2,+,372981,373959,370427,371774,+
VC0298,3UTR,NC_002505,Vcr078,sRNA,NC_002505,74,2,5.588812286365884e-16,8.700643410645732e-14,2,-,305020,305120,2332936,2333022,-
rpsH,CDS,NC_002505,rplR,CDS,NC_002505,74,19,5.6821425841074136e-92,4.5863235917153286e-89,2,-,2757770,2758063,2756725,2757114,-
clpA,CDS,NC_002505,clpS,CDS,NC_002505,74,8,5.60707034296611e-114,5.8859905921334886e-111,2,+,1213012,1215310,1212663,1213025,+
