name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
Vcr090,sRNA,NC_002506,VC0574,CDS,NC_002505,33,1,6.94E-08,2.23E-06,2,+,3219,3285,604911,605996,+
Vcr090,sRNA,NC_002506,VC0671,CDS,NC_002505,33,0,1.19E-11,6.02E-10,2,+,3208,3285,717124,717577,+
Vcr090,sRNA,NC_002506,VCA0265,CDS,NC_002506,33,1,2.90E-18,2.31E-16,2,+,3206,3285,282290,282619,+
Vcr082,sRNA,NC_002505,VC0706,5UTR,NC_002505,33,0,7.72E-12,3.97E-10,2,-,2433386,2433553,756552,756604,-
VCA0521,CDS,NC_002506,VCA0519,CDS,NC_002506,33,0,4.76E-47,9.25E-45,2,+,451626,454466,449466,450400,+
Vcr064,sRNA,NC_002505,CsrC,sRNA,NC_002505,33,0,9.48E-27,1.06E-24,2,-,1595728,1595799,943846,944252,+
Vcr064,sRNA,NC_002505,VC0259,CDS,NC_002505,33,0,1.47E-26,1.63E-24,2,-,1595728,1595792,264823,265289,-
VC0245,CDS,NC_002505,VC0249,CDS,NC_002505,33,1,6.67E-10,2.85E-08,2,+,251546,252833,254746,256144,+
Qrr3,sRNA,NC_002506,VC1158,CDS,NC_002505,33,1,5.61E-20,4.85E-18,2,+,772265,772365,1229071,1230354,+
Qrr3,sRNA,NC_002506,VC1101,CDS,NC_002505,33,0,2.30E-15,1.54E-13,2,+,772268,772365,1170827,1171589,+
Qrr3,sRNA,NC_002506,VC1371:VC1373,IGR,NC_002505,33,10,1.98E-30,2.52E-28,2,+,772275,772365,1461963,1462046,-
Qrr2,sRNA,NC_002506,VC0162,CDS,NC_002505,33,0,1.64E-06,3.97E-05,2,+,48475,48555,157501,158501,+
VC0249,CDS,NC_002505,VC0246,CDS,NC_002505,33,1,2.31E-12,1.24E-10,2,+,254821,255967,253121,253697,+
VCA0679,CDS,NC_002506,Vcr076,sRNA,NC_002505,33,0,0.006016637453563,0.029218560263653,2,+,615343,615591,2266059,2266157,-
murG,CDS,NC_002505,murC,CDS,NC_002505,33,1,2.53E-71,7.23E-69,2,-,2570020,2571004,2568530,2569940,-
tppB,CDS,NC_002505,GcvB,sRNA,NC_002505,33,0,3.29E-08,1.12E-06,2,-,1053248,1053889,954782,954922,-
VC0162,CDS,NC_002505,VC0158:VC0162,IGR,NC_002505,33,2,9.69E-30,1.20E-27,2,+,157545,158923,156416,157252,+
VC0158:VC0162,IGR,NC_002505,VC0162,CDS,NC_002505,33,1,9.69E-30,1.20E-27,2,+,152874,157375,157602,158925,+
VCA0804,CDS,NC_002506,Vcr089,sRNA,NC_002505,33,0,0.000215684768948,0.002625015735307,2,-,746484,748391,2812096,2812162,-
glgA,CDS,NC_002505,glgC,CDS,NC_002505,33,4,2.14E-73,6.38E-71,2,-,1863896,1865244,1865354,1866564,-
VCA0543,3UTR,NC_002506,VCA0166,CDS,NC_002506,33,0,1.26E-21,1.17E-19,2,+,479863,479956,184239,184398,+
VC2607,CDS,NC_002505,VC2606,CDS,NC_002505,33,3,2.59E-51,5.42E-49,2,-,2776622,2777158,2774818,2776425,-
VC1363:VC1365,IGR,NC_002505,Vcr076,sRNA,NC_002505,33,2,5.45E-16,3.80E-14,2,+,1453872,1454444,2266052,2266135,-
rdgC,CDS,NC_002505,Vcr076,sRNA,NC_002505,33,0,1.42E-07,4.30E-06,2,-,771129,772029,2266068,2266136,-
rplN,5UTR,NC_002505,nudE,CDS,NC_002505,33,1,6.18E-69,1.69E-66,2,-,2759696,2759736,2895437,2895990,+
VC1482,CDS,NC_002505,Vcr076,sRNA,NC_002505,33,1,1.61E-06,3.90E-05,2,+,1586752,1588130,2266036,2266135,-
VC2202,CDS,NC_002505,Vcr079,sRNA,NC_002505,33,1,9.22E-47,1.79E-44,2,-,2348290,2349003,2347197,2347360,-
VC1865,3UTR,NC_002505,deoA,CDS,NC_002505,33,0,1.26E-75,3.88E-73,2,+,2006675,2006751,2505632,2505822,-
VCA0036,CDS,NC_002506,GcvB,sRNA,NC_002505,33,0,2.77E-22,2.64E-20,2,-,44702,45315,954759,954922,-
Spot42,sRNA,NC_002505,VC1576,CDS,NC_002505,32,1,0.003835975892446,0.021563161149072,2,+,106109,106183,1686967,1687254,-
Spot42,sRNA,NC_002505,prfB,CDS,NC_002505,32,5,0.011026683909954,0.043709641319342,2,+,106080,106183,709517,710576,+
Spot42,sRNA,NC_002505,VCA0536,CDS,NC_002506,32,0,1.52E-06,3.70E-05,2,+,106110,106183,473255,474031,-
Spot42,sRNA,NC_002505,VC2237,CDS,NC_002505,32,0,6.50E-05,0.000982895197968,2,+,106109,106184,2391064,2392267,+
Spot42,sRNA,NC_002505,VCA0235,CDS,NC_002506,32,0,0.001016388501092,0.008492449353836,2,+,106077,106183,256244,257329,+
Spot42,sRNA,NC_002505,VCA0570,3UTR,NC_002506,32,0,0.000492632037816,0.004984283287735,2,+,106093,106183,508221,508302,-
Spot42,sRNA,NC_002505,VC2734,5UTR,NC_002505,32,0,5.68E-16,3.95E-14,2,+,106115,106183,2908146,2908252,-
Spot42,sRNA,NC_002505,VC0703,CDS,NC_002505,32,0,1.02E-06,2.59E-05,2,+,106123,106184,751461,753496,-
Spot42,sRNA,NC_002505,VC0454,CDS,NC_002505,32,1,0.000334568141053,0.00370571433984,2,+,106094,106183,485386,486126,+
Spot42,sRNA,NC_002505,VC1538:VC1542,IGR,NC_002505,32,0,4.03E-13,2.31E-11,2,+,106127,106183,1651738,1652681,-
GcvB,sRNA,NC_002505,VC1048,5UTR,NC_002505,32,0,0.000124486956849,0.001687075015288,2,-,954718,954910,1118421,1118471,+
GcvB,sRNA,NC_002505,nagA:VC1005,IGR,NC_002505,32,0,1.05E-09,4.37E-08,2,-,954718,954841,1060989,1069942,-
GcvB,sRNA,NC_002505,serB,CDS,NC_002505,32,0,5.77E-24,5.86E-22,2,-,954718,954840,2501900,2502407,-
GcvB,sRNA,NC_002505,VCA0333,CDS,NC_002506,32,0,9.12E-18,7.07E-16,2,-,954717,954760,334192,334393,+
GcvB,sRNA,NC_002505,VC1864,CDS,NC_002505,32,0,1.14E-23,1.15E-21,2,-,954718,954857,2003696,2004452,-
GcvB,sRNA,NC_002505,VCA0982,CDS,NC_002506,32,0,4.24E-23,4.17E-21,2,-,954718,954828,930668,930878,-
Vcr043,sRNA,NC_002505,flgD,CDS,NC_002505,32,1,0.001276780029566,0.01002079513746,2,+,1114644,1114749,2345556,2346155,-
Vcr043,sRNA,NC_002505,VC0631,CDS,NC_002505,32,0,3.06E-08,1.04E-06,2,+,1114664,1114748,672037,672631,+
Vcr043,sRNA,NC_002505,bcp,CDS,NC_002505,32,0,1.29E-09,5.34E-08,2,+,1114622,1114750,2308145,2308552,+
TfoR,sRNA,NC_002505,lpxC,CDS,NC_002505,32,0,6.52E-07,1.72E-05,2,+,2236592,2236709,2564032,2564847,-
TfoR,sRNA,NC_002505,VC1382,CDS,NC_002505,32,0,1.94E-05,0.00034867441715,2,+,2236671,2236709,1472980,1476738,+
TfoR,sRNA,NC_002505,VC2474,CDS,NC_002505,32,2,1.37E-05,0.000258191472293,2,+,2236607,2236709,2654642,2655841,-
TfoR,sRNA,NC_002505,VC0433,CDS,NC_002505,32,0,2.22E-13,1.30E-11,2,+,2236608,2236709,463697,464999,+
TfoR,sRNA,NC_002505,VC0097:VC0105,IGR,NC_002505,32,0,4.76E-14,2.92E-12,2,+,2236597,2236709,96151,100743,+
TfoR,sRNA,NC_002505,VC2080,CDS,NC_002505,32,0,7.83E-06,0.000158177735579,2,+,2236592,2236709,2237068,2240398,-
TfoR,sRNA,NC_002505,VC0894,CDS,NC_002505,32,0,7.13E-19,5.88E-17,2,+,2236608,2236709,954111,954275,+
TfoR,sRNA,NC_002505,VC2659,3UTR,NC_002505,32,0,3.38E-23,3.34E-21,2,+,2236648,2236709,2830074,2830138,+
TfoR,sRNA,NC_002505,VC1117,CDS,NC_002505,32,0,4.24E-19,3.53E-17,2,+,2236607,2236710,1186167,1186357,+
TfoR,sRNA,NC_002505,VCA0952,5UTR,NC_002506,32,0,3.53E-20,3.08E-18,2,+,2236580,2236709,902085,902250,-
Vcr227,sRNA,NC_002506,VC0432,CDS,NC_002505,32,0,3.66E-12,1.94E-10,2,+,479946,480023,462475,462960,+
Vcr227,sRNA,NC_002506,malG,CDS,NC_002506,32,3,6.65E-15,4.32E-13,2,+,479949,480023,893629,894172,-
Vssrna24,sRNA,NC_002505,VC2024,CDS,NC_002505,32,1,9.07E-11,4.25E-09,2,+,106502,106538,2177297,2178280,-
Qrr1,sRNA,NC_002505,VCA0104,CDS,NC_002506,32,1,2.06E-14,1.30E-12,2,-,1089963,1090041,113199,114394,-
Vcr229,sRNA,NC_002506,VC1433,CDS,NC_002505,32,0,1.25E-10,5.79E-09,2,+,897529,897724,1530640,1531105,-
Vcr229,sRNA,NC_002506,VC0395,5UTR,NC_002505,32,0,1.28E-12,7.04E-11,2,+,897527,897724,421493,421543,-
VrrA,sRNA,NC_002505,VC0517,CDS,NC_002505,32,0,1.37E-07,4.16E-06,2,+,1878692,1878824,550405,552302,-
VrrA,sRNA,NC_002505,secA,CDS,NC_002505,32,0,9.53E-08,2.99E-06,2,+,1878731,1878824,2560480,2563120,-
VrrA,sRNA,NC_002505,VC0597,CDS,NC_002505,32,0,1.18E-23,1.19E-21,2,+,1878731,1878825,624295,624634,-
VqmR,sRNA,NC_002506,VC0248,CDS,NC_002505,32,1,0.002925259565672,0.017898206234518,2,+,1031474,1031589,254512,254746,+
VqmR,sRNA,NC_002506,guaA,CDS,NC_002505,32,0,5.26E-11,2.51E-09,2,+,1031479,1031588,821608,823112,+
VqmR,sRNA,NC_002506,VC1279,CDS,NC_002505,32,0,6.14E-05,0.000936553853586,2,+,1031480,1031589,1353585,1355109,+
VqmR,sRNA,NC_002506,ihfA,CDS,NC_002505,32,0,2.31E-26,2.56E-24,2,+,1031480,1031588,1300255,1300578,+
VqmR,sRNA,NC_002506,VC1177,CDS,NC_002505,32,0,1.95E-25,2.10E-23,2,+,1031507,1031588,1249291,1250091,+
Vcr001,sRNA,NC_002505,ndk,CDS,NC_002505,32,0,1.81E-29,2.21E-27,2,+,21897,21940,807961,808287,+
Vcr001,sRNA,NC_002505,VC0248,CDS,NC_002505,32,3,2.09E-16,1.50E-14,2,+,21898,21940,254543,254750,+
Vcr001,sRNA,NC_002505,VC0573,CDS,NC_002505,32,1,1.79E-32,2.42E-30,2,+,21901,21940,604211,604816,+
Vcr001,sRNA,NC_002505,VC1449,5UTR,NC_002505,32,0,4.99E-05,0.000786155367433,2,+,21898,21940,1549187,1549291,+
VC2647,5UTR,NC_002505,VC2221,CDS,NC_002505,32,0,0.004736433762033,0.024876410088111,2,+,2821340,2821518,2375907,2376027,+
Vcr017,sRNA,NC_002505,VC1442,5UTR,NC_002505,32,2,3.23E-22,3.07E-20,2,-,350275,350367,1539550,1539695,-
Vcr017,sRNA,NC_002505,VC2108,CDS,NC_002505,32,0,4.94E-28,5.81E-26,2,-,350275,350361,2264808,2265049,-
Vcr090,sRNA,NC_002506,ushA,CDS,NC_002505,32,0,0.00117798639599,0.009455009941058,2,+,3212,3286,2318873,2320275,-
Vcr090,sRNA,NC_002506,VC2732,CDS,NC_002505,32,1,0.000120683674472,0.001645134367247,2,+,3226,3285,2903657,2905199,-
Vcr090,sRNA,NC_002506,VC2041,CDS,NC_002505,32,0,3.61E-09,1.41E-07,2,+,3214,3285,2197362,2198504,+
Vcr090,sRNA,NC_002506,VC0963:VC0970,IGR,NC_002505,32,1,8.10E-16,5.59E-14,2,+,3218,3285,1033255,1034123,+
Vcr090,sRNA,NC_002506,VCA0595:VCA0599,IGR,NC_002506,32,1,8.76E-28,1.02E-25,2,+,3222,3285,533840,534607,-
Vcr082,sRNA,NC_002505,VC0920,CDS,NC_002505,32,0,4.60E-48,9.12E-46,2,-,2433387,2433470,983256,983381,+
Vcr064,sRNA,NC_002505,VC0490,CDS,NC_002505,32,0,0.006688231998201,0.03131837314122,2,-,1595729,1595802,523435,525059,-
Vcr064,sRNA,NC_002505,VC0968,CDS,NC_002505,32,1,3.32E-45,6.23E-43,2,-,1595728,1595772,1032193,1033018,-
Qrr3,sRNA,NC_002506,VCA0935,CDS,NC_002506,32,2,0.000744233305929,0.006768294241693,2,+,772276,772365,886908,887184,+
Qrr3,sRNA,NC_002506,VCA1042,CDS,NC_002506,32,1,8.83E-11,4.14E-09,2,+,772285,772365,993043,993425,-
ruvA,CDS,NC_002505,ruvB,3UTR,NC_002505,32,1,3.06E-56,6.97E-54,2,-,1985964,1986585,1984742,1984876,-
VCA0680,CDS,NC_002506,VCA0678,CDS,NC_002506,32,2,3.95E-46,7.54E-44,2,+,615560,616158,612567,614886,+
VCA0543,CDS,NC_002506,VCA0542,CDS,NC_002506,32,5,1.05E-45,1.98E-43,2,+,479334,479857,478252,479149,+
TarB,sRNA,NC_002505,Vcr067,sRNA,NC_002505,32,1,2.05E-07,6.01E-06,2,-,911232,911282,1801897,1802072,+
Vcr224,sRNA,NC_002506,hfq,5UTR,NC_002505,32,0,2.37E-44,4.38E-42,2,+,14710,14765,370093,370165,+
VC1577,CDS,NC_002505,VC1579,CDS,NC_002505,32,2,9.86E-58,2.31E-55,2,-,1687441,1688176,1688645,1689870,-
VC2599,CDS,NC_002505,VC2598,CDS,NC_002505,32,4,4.73E-50,9.64E-48,2,-,2766203,2768359,2765243,2766002,-
VC0350,CDS,NC_002505,VC0349,CDS,NC_002505,32,1,1.34E-42,2.39E-40,2,+,372981,373981,371765,372944,+
VCA0313,CDS,NC_002506,VCA0387,5UTR,NC_002506,32,0,2.15E-83,7.29E-81,2,+,323494,323874,365983,366129,+
trkA,CDS,NC_002505,VC0044,CDS,NC_002505,32,13,5.29E-58,1.25E-55,2,-,40538,41933,41981,43268,-
VC1101,CDS,NC_002505,VC1102,CDS,NC_002505,32,4,1.20E-71,3.45E-69,2,+,1170714,1171541,1171867,1172740,+
mazG,CDS,NC_002505,VC2451,CDS,NC_002505,32,2,1.42E-73,4.26E-71,2,-,2629946,2630719,2631179,2632981,-
recC,CDS,NC_002505,VC2320,CDS,NC_002505,32,1,3.25E-72,9.49E-70,2,-,2472629,2475852,2468978,2472267,-
VCA1100,CDS,NC_002506,MicX,sRNA,NC_002506,32,0,2.26E-16,1.61E-14,2,+,1056208,1056275,893383,893512,-
truA:VC1000,IGR,NC_002505,Qrr2,sRNA,NC_002506,32,32,6.50E-30,8.11E-28,2,+,1070827,1070854,48457,48498,+
Spot42,sRNA,NC_002505,VC1274,5UTR,NC_002505,31,0,2.04E-06,4.80E-05,2,+,106103,106184,1348754,1348859,+
Spot42,sRNA,NC_002505,VCA0511,CDS,NC_002506,31,1,0.000253405377159,0.002982903052079,2,+,106093,106184,440281,442404,+
Spot42,sRNA,NC_002505,VCA1063,CDS,NC_002506,31,0,0.008521309806791,0.036899972285986,2,+,106120,106184,1013177,1015327,-
Spot42,sRNA,NC_002505,VC1731,CDS,NC_002505,31,1,1.37E-06,3.37E-05,2,+,106088,106184,1870192,1870431,+
Spot42,sRNA,NC_002505,gmk,CDS,NC_002505,31,0,1.33E-13,7.90E-12,2,+,106141,106184,2880537,2880585,+
Spot42,sRNA,NC_002505,VC2112,CDS,NC_002505,31,3,1.07E-09,4.45E-08,2,+,106095,106183,2270331,2270621,-
Spot42,sRNA,NC_002505,VC1182,CDS,NC_002505,31,0,1.81E-07,5.36E-06,2,+,106093,106185,1255660,1256591,-
Spot42,sRNA,NC_002505,VCA0770,5UTR,NC_002506,31,0,9.58E-13,5.33E-11,2,+,106104,106184,713499,713600,-
Spot42,sRNA,NC_002505,VC1890,CDS,NC_002505,31,0,0.00015124014714,0.001975667106479,2,+,106091,106184,2038678,2039396,-
Spot42,sRNA,NC_002505,rfaD,CDS,NC_002505,31,0,0.000563498715025,0.005522882960752,2,+,106090,106184,245124,245869,-
Spot42,sRNA,NC_002505,VC2004,CDS,NC_002505,31,0,1.34E-11,6.76E-10,2,+,106129,106184,2156714,2157165,+
Spot42,sRNA,NC_002505,VC1832,CDS,NC_002505,31,2,2.99E-06,6.77E-05,2,+,106110,106184,1973918,1974258,+
Spot42,sRNA,NC_002505,VC1363,3UTR,NC_002505,31,1,2.01E-15,1.35E-13,2,+,106129,106183,1453595,1453695,+
GcvB,sRNA,NC_002505,CsrD,sRNA,NC_002506,31,0,6.82E-07,1.80E-05,2,-,954718,954919,783746,784123,-
GcvB,sRNA,NC_002505,hisS,CDS,NC_002505,31,2,4.20E-07,1.15E-05,2,-,954717,954830,812225,813552,+
GcvB,sRNA,NC_002505,VC2022,CDS,NC_002505,31,2,1.29E-11,6.51E-10,2,-,954718,954853,2175317,2176031,-
GcvB,sRNA,NC_002505,VC0758,5UTR,NC_002505,31,0,1.92E-09,7.78E-08,2,-,954718,954863,809866,809976,+
GcvB,sRNA,NC_002505,VC1738,5UTR,NC_002505,31,0,2.31E-38,3.67E-36,2,-,954718,954875,1875304,1875340,-
Vcr076,sRNA,NC_002505,VC2185:flgA,IGR,NC_002505,31,0,0.000312712926867,0.003516765634564,2,-,2266015,2266123,2332447,2347206,+
Vcr076,sRNA,NC_002505,VC1269,CDS,NC_002505,31,0,1.80E-20,1.60E-18,2,-,2266016,2266091,1344757,1345189,+
Vcr043,sRNA,NC_002505,flgB,5UTR,NC_002505,31,1,4.68E-14,2.87E-12,2,+,1114629,1114749,2346986,2347101,-
TfoR,sRNA,NC_002505,VCA0837,CDS,NC_002506,31,1,7.84E-06,0.000158369744793,2,+,2236607,2236709,781831,783141,-
TfoR,sRNA,NC_002505,VCA0924,CDS,NC_002506,31,0,0.000133974359439,0.001790088707878,2,+,2236592,2236710,876447,878073,-
TfoR,sRNA,NC_002505,VC2697,CDS,NC_002505,31,0,3.63E-20,3.16E-18,2,+,2236607,2236709,2863810,2864724,-
TfoR,sRNA,NC_002505,VCA0999,CDS,NC_002506,31,1,1.42E-20,1.27E-18,2,+,2236592,2236709,953844,954189,+
TfoR,sRNA,NC_002505,VC2177,CDS,NC_002505,31,0,2.08E-13,1.22E-11,2,+,2236592,2236709,2322557,2322786,-
TfoR,sRNA,NC_002505,rumA,CDS,NC_002505,31,0,1.21E-07,3.72E-06,2,+,2236608,2236709,2633115,2634442,-
TfoR,sRNA,NC_002505,VC1371,CDS,NC_002505,31,0,1.20E-19,1.02E-17,2,+,2236606,2236709,1461561,1461791,-
Qrr1,sRNA,NC_002505,VC1451,CDS,NC_002505,31,0,6.17E-05,0.000941362619207,2,-,1089964,1090039,1554939,1561558,+
Qrr1,sRNA,NC_002505,VC2095,CDS,NC_002505,31,1,4.69E-07,1.28E-05,2,-,1089964,1090039,2256763,2257821,-
Vcr229,sRNA,NC_002506,VCA1041,CDS,NC_002506,31,0,5.31E-07,1.43E-05,2,+,897540,897724,991365,992940,+
VrrA,sRNA,NC_002505,VC0548,CDS,NC_002505,31,0,4.33E-10,1.89E-08,2,+,1878686,1878824,580577,580786,+
VrrA,sRNA,NC_002505,VCA0545,CDS,NC_002506,31,0,3.55E-08,1.20E-06,2,+,1878740,1878824,481961,483625,+
VrrA,sRNA,NC_002505,VC0360,CDS,NC_002505,31,1,6.21E-13,3.50E-11,2,+,1878693,1878824,378978,379415,+
VrrA,sRNA,NC_002505,VC0414,CDS,NC_002505,31,0,0.008077082626,0.035580088743693,2,+,1878709,1878824,438211,441986,+
VrrA,sRNA,NC_002505,VC2293,CDS,NC_002505,31,1,2.86E-17,2.15E-15,2,+,1878722,1878824,2447816,2448087,-
VrrA,sRNA,NC_002505,VC0635,5UTR,NC_002505,31,2,1.62E-32,2.19E-30,2,+,1878720,1878823,677241,677290,-
VqmR,sRNA,NC_002506,VCA0451:VCA0455,IGR,NC_002506,31,0,3.91E-08,1.31E-06,2,+,1031502,1031589,404002,404297,+
VqmR,sRNA,NC_002506,potE,5UTR,NC_002506,31,0,6.51E-35,9.49E-33,2,+,1031502,1031589,1013101,1013167,-
VqmR,sRNA,NC_002506,VCA0763,5UTR,NC_002506,31,0,1.42E-30,1.80E-28,2,+,1031480,1031589,708181,708348,-
Vcr001,sRNA,NC_002505,dnaA,CDS,NC_002505,31,1,1.64E-11,8.22E-10,2,+,21885,21941,7376,7988,+
Vcr001,sRNA,NC_002505,VC0254,CDS,NC_002505,31,0,2.04E-15,1.37E-13,2,+,21898,21940,261197,261749,+
Vcr017,sRNA,NC_002505,VC0287,CDS,NC_002505,31,2,1.04E-28,1.24E-26,2,-,350274,350363,296352,296872,+
Vcr017,sRNA,NC_002505,alaS,5UTR,NC_002505,31,0,1.43E-28,1.71E-26,2,-,350274,350349,576494,576545,+
tmRNA,CDS,NC_002505,VC0826,CDS,NC_002505,31,0,2.99E-30,3.77E-28,2,-,914254,914276,889276,889412,+
Vcr090,sRNA,NC_002506,VCA0768,CDS,NC_002506,31,0,0.000163112451356,0.002100970988186,2,+,3224,3286,711506,712757,-
Vcr090,sRNA,NC_002506,VC0412,CDS,NC_002505,31,5,1.74E-05,0.000316496794173,2,+,3232,3286,437082,437819,+
Vcr090,sRNA,NC_002506,VC1753,CDS,NC_002505,31,0,2.67E-14,1.67E-12,2,+,3232,3285,1887817,1888289,+
Vcr090,sRNA,NC_002506,VC2769,CDS,NC_002505,31,1,1.42E-13,8.42E-12,2,+,3223,3285,2955190,2955411,-
Vcr090,sRNA,NC_002506,VCA0536:VCA0537,IGR,NC_002506,31,0,5.41E-32,7.23E-30,2,+,3230,3286,474174,474214,-
Vcr064,sRNA,NC_002505,VC2348,3UTR,NC_002505,31,0,7.21E-37,1.10E-34,2,-,1595729,1595771,2504336,2504420,-
Vcr064,sRNA,NC_002505,VCA1042,CDS,NC_002506,31,1,2.02E-20,1.79E-18,2,-,1595728,1595784,993167,993393,-
Vcr064,sRNA,NC_002505,VC1903,CDS,NC_002505,31,1,5.98E-17,4.43E-15,2,-,1595728,1595788,2052492,2054447,-
Vcr214,sRNA,NC_002505,VC2773,CDS,NC_002505,31,0,1.60E-16,1.15E-14,2,+,2376021,2376143,2957699,2958050,-
Vcr214,sRNA,NC_002505,VC1492,CDS,NC_002505,31,2,2.75E-12,1.47E-10,2,+,2376024,2376143,1597949,1602434,-
Vcr214,sRNA,NC_002505,VCA0735,CDS,NC_002506,31,0,6.21E-29,7.50E-27,2,+,2376099,2376143,679800,680454,+
Qrr3,sRNA,NC_002506,dnaA,CDS,NC_002505,31,6,3.56E-05,0.000591150670726,2,+,772286,772366,7523,8781,+
Qrr3,sRNA,NC_002506,VC0289,CDS,NC_002505,31,8,3.01E-25,3.21E-23,2,+,772281,772366,299602,299765,-
Qrr3,sRNA,NC_002506,coaD,3UTR,NC_002505,31,1,1.85E-29,2.26E-27,2,+,772266,772366,228101,228240,-
Qrr2,sRNA,NC_002506,VCA0954,CDS,NC_002506,31,0,2.71E-15,1.81E-13,2,+,48475,48555,903110,903471,+
VC1765,CDS,NC_002505,VC1764,CDS,NC_002505,31,0,4.82E-54,1.06E-51,2,-,1906019,1908678,1903787,1905757,-
dcuC,3UTR,NC_002506,MicX,sRNA,NC_002506,31,0,0.000131663279643,0.00176511025957,2,+,602107,602149,893349,893460,-
Vcr220,sRNA,NC_002505,VC1919,5UTR,NC_002505,31,0,5.79E-30,7.24E-28,2,+,2653948,2654007,2069162,2069252,-
VCA0516,CDS,NC_002506,VCA0518,CDS,NC_002506,31,0,1.04E-47,2.05E-45,2,-,445431,446824,447966,449017,-
VC1189,CDS,NC_002505,VC1189:VC1198,IGR,NC_002505,31,5,1.96E-39,3.21E-37,2,+,1263839,1264230,1264638,1267955,+
VCA0936,5UTR,NC_002506,Vcr076,sRNA,NC_002505,31,3,1.55E-10,7.10E-09,2,+,887301,887424,2266034,2266135,-
VC1764,CDS,NC_002505,Vcr089,sRNA,NC_002505,31,0,1.07E-10,4.96E-09,2,-,1904985,1905438,2812115,2812163,-
VCA0025,5UTR,NC_002506,Vcr043,sRNA,NC_002505,31,0,0.000448975490388,0.004649506419511,2,+,30455,30498,1114590,1114730,+
VC0829,CDS,NC_002505,VC0831,CDS,NC_002505,31,0,4.66E-50,9.51E-48,2,+,891391,892307,893004,894137,+
aceF,CDS,NC_002505,VC2412,CDS,NC_002505,31,0,1.86E-53,4.05E-51,2,-,2583185,2584858,2581311,2582732,-
VCA0919,5UTR,NC_002506,Vcr017,sRNA,NC_002505,31,0,1.15E-12,6.38E-11,2,+,871281,871339,350291,350368,-
VC2363,CDS,NC_002505,thrA,CDS,NC_002505,31,15,3.19E-65,8.35E-63,2,-,2518999,2519836,2519859,2522039,-
VCA0792,CDS,NC_002506,VC1478,CDS,NC_002505,31,0,2.26E-85,7.82E-83,2,-,736639,736927,1583498,1584146,+
VC0533,CDS,NC_002505,Qrr2,sRNA,NC_002506,31,25,0.002497603872901,0.016048753476134,2,+,564349,564639,48448,48503,+
nudC,CDS,NC_002505,Qrr2,sRNA,NC_002506,31,31,1.17E-16,8.48E-15,2,+,350226,350248,48458,48500,+
Spot42,sRNA,NC_002505,sbcB,CDS,NC_002505,30,1,6.84E-07,1.80E-05,2,+,106086,106183,1307179,1308587,-
Spot42,sRNA,NC_002505,VC2625,CDS,NC_002505,30,0,0.000118231826994,0.001617444224366,2,+,106103,106183,2796118,2796825,-
Spot42,sRNA,NC_002505,mnmA,5UTR,NC_002505,30,1,0.009828791572775,0.040554805371308,2,+,106134,106184,1196533,1196723,-
Spot42,sRNA,NC_002505,VC1610:VC1613,IGR,NC_002505,30,0,2.11E-05,0.000375373787444,2,+,106110,106183,1725835,1727334,-
Spot42,sRNA,NC_002505,Vcr204,sRNA,NC_002505,30,1,1.35E-05,0.000253323578596,2,+,106124,106183,677907,678102,+
Spot42,sRNA,NC_002505,Vcr068,sRNA,NC_002505,30,0,8.69E-13,4.85E-11,2,+,106110,106183,1897781,1897962,-
GcvB,sRNA,NC_002505,miaA,CDS,NC_002505,30,0,6.80E-06,0.000139911536782,2,-,954717,954783,369578,369898,+
GcvB,sRNA,NC_002505,gpsA,CDS,NC_002505,30,0,2.80E-07,8.00E-06,2,-,954717,954859,2823067,2823895,-
GcvB,sRNA,NC_002505,tppB,5UTR,NC_002505,30,0,6.09E-32,8.11E-30,2,-,954717,954841,1053851,1053914,-
Vcr076,sRNA,NC_002505,VC0997,CDS,NC_002505,30,0,1.48E-06,3.62E-05,2,-,2266015,2266101,1063295,1064725,+
Vcr076,sRNA,NC_002505,VC1391,CDS,NC_002505,30,0,1.18E-16,8.60E-15,2,-,2266016,2266085,1481604,1482701,+
Vcr076,sRNA,NC_002505,VC0175,5UTR,NC_002505,30,1,0.000195209626559,0.00242714085478,2,-,2266016,2266121,176935,177107,-
Vcr043,sRNA,NC_002505,fur,CDS,NC_002505,30,1,2.32E-05,0.000407074925631,2,+,1114589,1114749,2263261,2263717,+
Vcr043,sRNA,NC_002505,VCA0891,CDS,NC_002506,30,2,1.07E-06,2.70E-05,2,+,1114619,1114749,843832,844956,-
Vcr043,sRNA,NC_002505,VC2080,CDS,NC_002505,30,0,0.008424903101011,0.036612679606941,2,+,1114609,1114749,2237065,2240401,-
TfoR,sRNA,NC_002505,hemE,CDS,NC_002505,30,0,8.20E-07,2.12E-05,2,+,2236592,2236709,350533,351062,+
TfoR,sRNA,NC_002505,fliP,CDS,NC_002505,30,1,0.000402352074686,0.004277480768681,2,+,2236608,2236709,2277366,2278196,-
TfoR,sRNA,NC_002505,uvrA,CDS,NC_002505,30,1,0.011069548942991,0.043829353047376,2,+,2236598,2236709,417824,420251,-
TfoR,sRNA,NC_002505,rpmB,CDS,NC_002505,30,0,1.14E-05,0.000219327031359,2,+,2236608,2236710,226249,226451,+
