name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
U5.VC0770,VC0770,Vcr017,Vcr017,gene,srna,0.0,-1.0,23,"1,2",220.03,0.0,1.88,17.15,NC_002505,825257,825278,NC_002505,-350294,-350277
VC0490,Vcr026,U3.VC0491,VC0491,srna,gene,-1.0,0.583732057416268,23,1,802.2,0.0,4.67,0.47,NC_002505,-523584,-523527,NC_002505,-525031,-525000
U5.VC1099,VC1099,Vcr043,Vcr043,gene,srna,0.0,-1.0,23,1,1.77,0.0216819117,0.72,133.45,NC_002505,1169215,1169273,NC_002505,1114706,1114714
rumA,rumA,Vcr017,Vcr017,gene,srna,0.49815043156596794,-1.0,23,1,320.49,0.0,0.4,17.15,NC_002505,-2633471,-2633463,NC_002505,-350289,-350286
VC0533,VC0533,Vcr090,Vcr090,gene,srna,0.5465587044534413,-1.0,23,1,6.43,0.0,0.75,9.03,NC_002505,564500,564596,NC_002506,3213,3250
VC2248,VC2248,Qrr2,Qrr2,gene,srna,0.2545955882352941,-1.0,23,1,463.04,0.0,0.15,6.09,NC_002505,-2403596,-2403517,NC_002506,48514,48520
VC0230,VC0230,Vcr090,Vcr090,gene,srna,0.42953020134228187,-1.0,23,1,30.25,0.0,0.3,9.03,NC_002505,-234777,-234709,NC_002506,3230,3251
VC2213,VC2213,Vcr017,Vcr017,gene,srna,0.0,-1.0,23,1,6.32,0.0,1.19,17.15,NC_002505,-2366194,-2366107,NC_002505,-350293,-350285
IG.VC2430|VC2421,IG.VC2430|VC2421,Spot42,Spot42,igr,srna,0.8018490409824756,-1.0,23,1,5.12,1.6434e-6,0.36,130.25,NC_002505,-2597385,-2597311,NC_002505,106142,106153
U5.VCA0923 -> VCA0923,VCA0923,TfoR,TfoR,gene,srna,0.0,-1.0,23,1,46.33,0.0,2.18,81.16,NC_002506,874510,874560,NC_002505,2236621,2236674
VC0028,VC0028,Spot42,Spot42,gene,srna,0.4329752452125175,-1.0,23,1,3.84,2.96929e-5,0.43,130.25,NC_002505,-25593,-25519,NC_002505,106107,106152
IG.VC1131|hisG -> U5.hisG,IG.VC1131|hisG,Vcr090,Vcr090,igr,srna,0.7692307692307693,-1.0,23,1,6.3,1.0e-10,0.1,9.03,NC_002505,1201047,1201131,NC_002506,3243,3250
U3.VC2242 -> VC2241,Vcr081,Vcr082,Vcr082,srna,srna,-1.0,-1.0,23,1,5.86,1.0e-10,1.02,380.29,NC_002505,-2395197,-2395041,NC_002505,-2433399,-2433388
VCA0496,VCA0496,Vcr090,Vcr090,gene,srna,0.4142857142857143,-1.0,23,1,2.37,0.0005390893,4.18,9.03,NC_002506,430692,430759,NC_002506,3228,3250
dnaA -> U3.dnaA,dnaA,TfoR,TfoR,gene,srna,0.7281722933643772,-1.0,23,1,1.82,0.0136485545,0.3,81.16,NC_002505,8711,8885,NC_002505,2236649,2236674
VC0558,VC0558,Spot42,Spot42,gene,srna,0.004430379746835443,-1.0,23,1,1.49,0.2605975388,0.27,130.25,NC_002505,-593467,-593369,NC_002505,106127,106147
VC0244,VC0244,VrrA,VrrA,gene,srna,0.3136136849607983,-1.0,23,1,1.03,0.9558700433,0.77,44.64,NC_002505,250900,251190,NC_002505,1878728,1878789
VC1898,VC1898,VC1898 -> U3.VC1898,VC1898,gene,gene,0.1729939603106126,0.817946505608283,23,1,8213.42,0.0,0.42,0.91,NC_002505,2044963,2045127,NC_002505,2046511,2046568
trkA,trkA,Vcr076,Vcr076,gene,srna,0.09009546539379475,-1.0,23,2,3.64,2.5025e-6,1.39,78.42,NC_002505,-41656,-41614,NC_002505,-2266046,-2266027
VC0821,VC0821,Vcr227,Vcr227,gene,srna,0.08326530612244898,-1.0,23,2,20.33,0.0,11.77,79.69,NC_002505,880673,880698,NC_002506,479969,479988
VrrA,VrrA,VC2278,VC2278,srna,gene,-1.0,0.6733668341708543,23,2,212.99,0.0,5.27,3.05,NC_002505,1878684,1878691,NC_002505,-2431996,-2431913
Vcr067,Vcr067,Vcr214,Vcr214,srna,srna,-1.0,-1.0,23,2,2.87,2.51948e-5,4.07,9.77,NC_002505,1801907,1802075,NC_002505,2376102,2376108
VC0655,VC0654,Vcr017,Vcr017,gene,srna,0.5453446191051995,-1.0,22,"1,2",11.19,9.49e-8,1.88,17.15,NC_002505,700200,700286,NC_002505,-350294,-350286
IG.VC0866|VC0857,Vcr037,VqmR,VqmR,srna,srna,-1.0,-1.0,22,"1,2",29.85,0.0,0.28,4.98,NC_002505,-929789,-929747,NC_002506,1031500,1031557
IG.VC0386|metH,IG.VC0386|metH,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.7127490039840637,0.39424958603040794,22,"1,2",323.33,0.0,0.25,0.21,NC_002505,406700,406747,NC_002505,-2931199,-2931120
maf,maf,Qrr2,Qrr2,gene,srna,0.1450381679389313,-1.0,22,"1,2",54.46,0.0,0.63,6.09,NC_002505,444838,444860,NC_002506,48512,48525
VC1248,VC1248,Spot42,Spot42,gene,srna,0.005759162303664921,-1.0,22,"1,2",10.47,2.885e-7,2.0,130.25,NC_002505,-1320699,-1320690,NC_002505,106100,106153
VC0862,VC0862,Vcr090,Vcr090,gene,srna,0.27994011976047906,-1.0,22,"1,2",62.21,0.0,0.4,9.03,NC_002505,927331,927386,NC_002506,3227,3250
VC2767 -> VC2766,VC2767,Vcr001,Vcr001,gene,srna,0.4477791116446579,-1.0,22,"1,2",36.32,0.0,0.09,23.4,NC_002505,-2954099,-2954004,NC_002505,21901,21906
U5.VC0604 -> VC0604,VC0604,Vcr043,Vcr043,gene,srna,0.0,-1.0,22,"1,2",2.74,0.0001460179,1.63,38.81,NC_002505,633803,633896,NC_002505,1114617,1114699
IG.VC0341|VC0343,IG.VC0341|VC0343,TfoR,TfoR,igr,srna,0.8978178039487357,-1.0,22,"1,2",2.68,0.0008278062,0.89,81.16,NC_002505,364402,364484,NC_002505,2236610,2236674
U5.VC0567 -> VC0567,VC0567,Vcr001,Vcr001,gene,srna,0.0,-1.0,22,"1,2",44.55,0.0,1.13,23.4,NC_002505,-601589,-601502,NC_002505,21901,21906
IG.VC0386|metH,IG.VC0386|metH,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.7119521912350597,0.1072306688745045,22,"1,2",300.91,0.0,0.25,0.16,NC_002505,406700,406740,NC_002505,-2936891,-2936868
IG.VC0386|metH,IG.VC0386|metH,Vcr089,Vcr089,igr,srna,0.7122177954847277,-1.0,22,"1,2",2.23,0.0004639007,0.25,61.28,NC_002505,406701,406740,NC_002505,-2812134,-2812106
U5.VC1442 -> VC1442,VC1442,VrrA,VrrA,gene,srna,0.0,-1.0,22,"1,2",4.48,8.0e-10,0.76,44.64,NC_002505,-1539599,-1539436,NC_002505,1878733,1878789
VC1745,VC1745,Spot42,Spot42,gene,srna,0.34144960362400906,-1.0,22,1,3.5,0.0001118364,1.47,130.25,NC_002505,-1880983,-1880907,NC_002505,106122,106148
U3.secY,secY,Vcr090,Vcr090,gene,srna,0.7876376988984088,-1.0,22,1,4.55,3.43e-8,0.07,9.03,NC_002505,-2754193,-2754115,NC_002506,3242,3250
ksgA,ksgA,Vcr017,Vcr017,gene,srna,0.40331010452961674,-1.0,22,1,138.44,0.0,0.25,17.15,NC_002505,-471963,-471952,NC_002505,-350293,-350286
U5.VC1556 -> VC1556,VC1556,VqmR,VqmR,gene,srna,0.0,-1.0,22,1,11.98,0.0,0.2,4.98,NC_002505,-1667998,-1667962,NC_002506,1031519,1031553
U3.VCA0859,VCA0859,Vcr214,Vcr214,gene,srna,0.7023712183156173,-1.0,22,1,613.83,0.0,1.37,11.63,NC_002506,-807972,-807963,NC_002505,2376104,2376108
VC1765,VC1765,GcvB,GcvB,gene,srna,0.43141330166270786,-1.0,22,1,20.67,0.0,0.94,11.67,NC_002505,-1907295,-1907215,NC_002505,-954736,-954729
U5.VC0348 -> U3.hfq,hfq,TfoR,TfoR,gene,srna,0.2824156305506217,-1.0,22,1,3.25,7.489e-6,0.19,81.16,NC_002505,370425,370491,NC_002505,2236669,2236674
gmk -> U5.rpoZ,gmk,Spot42,Spot42,gene,srna,0.49945828819068255,-1.0,22,1,4.32,1.44948e-5,0.26,130.25,NC_002505,2880537,2880568,NC_002505,106141,106149
VC2295,VC2295,Vcr090,Vcr090,gene,srna,0.12677725118483413,-1.0,22,1,8.0,0.0,0.2,9.03,NC_002505,-2450499,-2450413,NC_002506,3240,3250
U5.VCA0933,VCA0933,Vcr001,Vcr001,gene,srna,0.0,-1.0,22,"1,2",13.41,0.0,0.1,23.4,NC_002506,885936,885999,NC_002505,21902,21913
GcvB,GcvB,Vcr036,Vcr036,srna,srna,-1.0,-1.0,22,"1,2",13.32,0.0,5.96,0.83,NC_002505,-954883,-954800,NC_002505,-840449,-840389
VC1865,VC1865,Vcr229,Vcr229,gene,srna,0.1430113329735564,-1.0,22,"1,2",2.19,0.008031426,1.2,29.82,NC_002505,2005504,2005598,NC_002506,897557,897689
U3.VC1957,VC1957,Vcr043,Vcr043,gene,srna,0.4194078947368421,-1.0,22,"1,2",1.3,0.173878357,0.9,83.06,NC_002505,-2110581,-2110512,NC_002505,1114630,1114715
tolB,tolB,VrrA,VrrA,gene,srna,0.5665859564164649,-1.0,22,1,3.2,9.0133e-6,0.46,44.64,NC_002505,-1977411,-1977360,NC_002505,1878756,1878788
IG.fre|murB,IG.fre|murB,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.6979597107438017,0.3434212954419635,22,1,227.91,0.0,0.21,0.18,NC_002505,329095,329137,NC_002505,55636,55660
IG.VC0611|VC0597,IG.VC0611|VC0597,GcvB,GcvB,igr,srna,0.4194919995524225,-1.0,22,1,11.73,0.0,17.62,11.67,NC_002505,-635213,-635120,NC_002505,-954736,-954724
VCA0125,VCA0125,GcvB,GcvB,gene,srna,0.04107142857142857,-1.0,22,1,4.48,5.36e-8,0.49,11.67,NC_002506,-141283,-141185,NC_002505,-954761,-954729
VC2357,VC2357,VC0038,VC0038,gene,gene,0.0,0.0,22,1,160.93,0.0,2.32,0.65,NC_002505,2513884,2513994,NC_002505,-36682,-36613
U5.VCA0068 -> VCA0068,VCA0068,VqmR,VqmR,gene,srna,0.0,-1.0,22,1,61.36,0.0,2.0,4.98,NC_002506,-79162,-79081,NC_002506,1031517,1031554
U3.VCA0592 -> VCA0591,VCA0591,VqmR,VqmR,gene,srna,0.0,-1.0,22,"1,2",18.53,0.0,0.38,4.98,NC_002506,-530466,-530361,NC_002506,1031502,1031554
U5.tuf,VC0361,Vcr064,Vcr064,gene,srna,0.8484974958263773,-1.0,22,1,12.68,0.0,0.09,12.86,NC_002505,381698,381750,NC_002505,-1595745,-1595733
VC1730,VC1730,Vcr017,Vcr017,gene,srna,0.6767918088737201,-1.0,22,1,20.92,0.0,0.18,17.15,NC_002505,-1867798,-1867634,NC_002505,-350292,-350282
VCA0772,VCA0772,Vcr076,Vcr076,gene,srna,0.6125166444740346,-1.0,22,1,1.23,0.4630823325,0.72,94.09,NC_002506,714839,715014,NC_002505,-2266045,-2266027
U5.hemE -> hemE,hemE,Vcr043,Vcr043,gene,srna,0.0,-1.0,22,1,2.66,0.0001999286,0.71,38.81,NC_002505,350423,350577,NC_002505,1114609,1114696
Vcr089,Vcr089,VC0341,VC0341,srna,gene,-1.0,0.16449704142011834,22,2,6.75,1.0e-10,57.48,2.4,NC_002505,-2812119,-2812118,NC_002505,361422,361470
VCA0624,VCA0624,TfoR,TfoR,gene,srna,0.036720751494449186,-1.0,22,2,4.78,1.84e-8,0.79,72.34,NC_002506,558309,558396,NC_002505,2236669,2236678
U3.VC2386 -> VC2387,VC2387,Vcr076,Vcr076,gene,srna,0.0,-1.0,22,2,1.73,0.0304378946,2.34,78.42,NC_002505,2552326,2552394,NC_002505,-2266066,-2266021
VC0330,VC0330,TfoR,TfoR,gene,srna,0.4256926952141058,-1.0,22,2,18.93,0.0,0.61,72.34,NC_002505,-348829,-348822,NC_002505,2236670,2236674
VC2007,VC2007,TfoR,TfoR,gene,srna,0.4878048780487805,-1.0,22,2,61.51,0.0,1.14,72.34,NC_002505,-2159688,-2159620,NC_002505,2236669,2236674
Vcr081,Vcr081,Qrr3,Qrr3,srna,srna,-1.0,-1.0,22,2,260.57,0.0,0.9,42.17,NC_002505,-2394840,-2394831,NC_002506,772323,772331
dnaG,dnaG,GcvB,GcvB,gene,srna,0.3746630727762803,-1.0,22,2,27.8,0.0,1.32,9.67,NC_002505,-552885,-552837,NC_002505,-954760,-954728
VC2111,VC2111,TfoR,TfoR,gene,srna,0.18742442563482467,-1.0,22,2,10.69,0.0,2.68,72.34,NC_002505,-2269889,-2269727,NC_002505,2236669,2236684
U3.VC0013 -> recF,recF,TfoR,TfoR,gene,srna,0.0,-1.0,22,2,2.16,0.0025183917,0.74,72.34,NC_002505,10031,10188,NC_002505,2236671,2236674
VC2056,VC2056,TfoR,TfoR,gene,srna,0.004132231404958678,-1.0,22,2,5.47,4.5e-9,2.2,72.34,NC_002505,-2212535,-2212485,NC_002505,2236669,2236674
IG.VCA0942|VCA0946 -> Vcr229,Vcr229,VCA0946,VCA0946,srna,gene,-1.0,0.4278676988036594,22,2,1.72,0.0263683413,25.25,1.99,NC_002506,897526,897580,NC_002506,898544,898696
VCA0287,VCA0287,TfoR,TfoR,gene,srna,0.7724416517055656,-1.0,21,"1,2",4.35,1.3721e-6,0.13,81.16,NC_002506,308337,308389,NC_002505,2236626,2236675
VC2773 -> U3.VC2773,VC2773,VrrA,VrrA,gene,srna,0.570363466915191,-1.0,21,1,2.76,0.0001032501,1.91,44.64,NC_002505,-2957783,-2957700,NC_002505,1878730,1878788
aroB,aroB,TfoR,TfoR,gene,srna,0.37285714285714283,-1.0,21,1,65.81,0.0,0.24,81.16,NC_002505,-2799794,-2799752,NC_002505,2236626,2236674
IG.VC0158|VC0162,IG.VC0158|VC0162,TfoR,TfoR,igr,srna,0.9375884517407302,-1.0,21,1,15.38,0.0,0.4,81.16,NC_002505,156802,156897,NC_002505,2236670,2236674
U5.VC2220 -> VC2220,VC2220,TfoR,TfoR,gene,srna,0.0,-1.0,21,1,43.87,0.0,2.74,81.16,NC_002505,2374550,2374583,NC_002505,2236671,2236674
VC0694,VC0694,TfoR,TfoR,gene,srna,0.2560728744939271,-1.0,21,1,32.01,0.0,1.42,81.16,NC_002505,-742659,-742612,NC_002505,2236632,2236684
Spot42,Spot42,U3.ligA,ligA,srna,gene,-1.0,0.8432221741013426,21,1,9.29,0.0,30.54,3.84,NC_002505,106077,106097,NC_002505,1037300,1037395
VC2656 -> VC2657,VC2656,Vcr043,Vcr043,gene,srna,0.7817836812144212,-1.0,21,1,2.51,0.0004435312,0.09,38.81,NC_002505,2828502,2828597,NC_002505,1114623,1114697
VC1843,VC1843,TfoR,TfoR,gene,srna,0.09331476323119778,-1.0,21,1,13.61,0.0,0.37,81.16,NC_002505,-1982577,-1982521,NC_002505,2236627,2236674
thrA,Thr leader,GcvB,GcvB,srna,srna,-1.0,-1.0,21,"1,2",6.84,6.71e-8,0.51,11.67,NC_002505,-2522257,-2522102,NC_002505,-954786,-954728
VC2381,VC2381,Spot42,Spot42,gene,srna,0.2424778761061947,-1.0,21,1,2.5,0.003329041,0.64,130.25,NC_002505,2546304,2546383,NC_002505,106123,106148
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.2601736163379999,0.34323675954973243,21,1,464.46,0.0,0.08,0.18,NC_002505,-2933853,-2933812,NC_002505,55636,55658
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.9077320538844805,0.32486813830826333,21,"1,2",116.6,0.0,0.18,0.18,NC_002505,58685,58726,NC_002505,764601,764623
VC1765,VC1765,Vcr043,Vcr043,gene,srna,0.31561757719714967,-1.0,21,1,1.35,0.2570059315,0.4,83.06,NC_002505,-1907673,-1907617,NC_002505,1114642,1114713
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.5486978774650008,0.3723464477780923,21,1,230.98,0.0,0.21,0.13,NC_002505,-2928099,-2928065,NC_002505,152811,152902
U5.VC0343 -> VC0343,VC0343,Vcr090,Vcr090,gene,srna,0.0,-1.0,21,1,4.07,6.165e-7,0.48,9.03,NC_002505,364825,364985,NC_002506,3228,3250
VC1912,VC1912,Vcr082,Vcr082,gene,srna,0.5929203539823009,-1.0,21,1,13.16,0.0,0.47,226.84,NC_002505,-2061798,-2061790,NC_002505,-2433450,-2433397
VC0249,VC0249,Qrr3,Qrr3,gene,srna,0.2594752186588921,-1.0,21,1,15.31,0.0,0.44,49.32,NC_002505,255305,255391,NC_002506,772275,772331
proA,proA,Vcr082,Vcr082,gene,srna,0.51513200257566,-1.0,21,1,56.36,0.0,0.35,380.29,NC_002505,-2427394,-2427210,NC_002505,-2433398,-2433392
dapA -> VC2156,VC2156,TfoR,TfoR,gene,srna,0.0,-1.0,21,1,3.68,2.8276e-6,0.42,81.16,NC_002505,-2306493,-2306305,NC_002505,2236626,2236674
IG.fre|murB,IG.fre|murB,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.6979597107438017,0.3794225870365129,21,1,240.77,0.0,0.21,0.13,NC_002505,329094,329137,NC_002505,152900,152912
VC0377 -> U3.VC0377,VC0377,Vcr090,Vcr090,gene,srna,0.3416557161629435,-1.0,21,1,1.43,0.1539577295,0.46,9.03,NC_002505,-393172,-393002,NC_002506,3213,3250
VC0243,VC0243,Vcr001,Vcr001,gene,srna,0.2287121745249824,-1.0,21,1,9.73,0.0,0.46,23.4,NC_002505,249710,249886,NC_002505,21904,21905
IG.VC0449|VC0446,IG.VC0449|VC0446,U3.VCA0543 -> Vcr227,Vcr227,igr,srna,0.3213264722698685,-1.0,21,1,4.51,1.803e-7,0.22,82.96,NC_002505,-478685,-478479,NC_002506,479932,479989
IG.VCA0942|VCA0946 -> Vcr229,Vcr229,U5.VC2751 -> VC2751,VC2751,srna,gene,-1.0,0.0,21,1,8.77,0.0,26.73,0.49,NC_002506,897526,897598,NC_002505,2926536,2926694
U5.secG,secG,Vcr230,Vcr230,gene,srna,0.0,-1.0,21,2,78.38,0.0,0.77,26.34,NC_002505,682498,682498,NC_002506,938028,938043
VC0706,Vcr034,Spot42,Spot42,srna,srna,-1.0,-1.0,21,2,5.38,2.7e-9,1.44,10.95,NC_002505,-756361,-756312,NC_002505,106084,106099
U5.VC0695 -> VC0695,VC0695,Vcr214,Vcr214,gene,srna,0.0,-1.0,21,2,133.34,0.0,0.4,9.77,NC_002505,743519,743540,NC_002505,2376102,2376109
U5.VC0633 -> VC0633,VC0633,U5.VC0632,VC0633,gene,gene,0.0,0.6989644970414202,21,2,23.73,0.0,0.42,0.11,NC_002505,-675884,-675803,NC_002505,-674792,-674778
VC0236,VC0236,Spot42,Spot42,gene,srna,0.09029850746268657,-1.0,21,2,2.39,0.0030431783,0.81,109.49,NC_002505,-241196,-241142,NC_002505,106142,106149
IG.VC0001|dnaA,IG.VC0001|dnaA,Spot42,Spot42,igr,srna,0.987315875613748,-1.0,21,2,4.66,2.9907e-6,1.15,109.49,NC_002505,7127,7181,NC_002505,106144,106148
U5.VC1099,VC1099,Vcr082,Vcr082,gene,srna,0.0,-1.0,21,2,53.3,0.0,0.86,138.36,NC_002505,1169217,1169232,NC_002505,-2433399,-2433393
VC2699,VC2699,TarB,TarB,gene,srna,0.6925948973242066,-1.0,21,2,24.29,0.0,1.5,5.45,NC_002505,2867774,2867825,NC_002505,-911247,-911243
VC2627,VC2627,Vcr090,Vcr090,gene,srna,0.061408450704225355,-1.0,20,"1,2",9.2,2.275e-7,0.48,9.03,NC_002505,-2799059,-2799003,NC_002506,3217,3250
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.5493000150534397,0.3463738697176601,20,"1,2",183.78,0.0,0.21,0.18,NC_002505,-2928098,-2928043,NC_002505,55642,55686
IG.VC0713|VC0714,IG.VC0713|VC0714,Vcr089,Vcr089,igr,srna,0.9191248290681774,-1.0,20,"1,2",2.18,0.0326098738,0.21,61.28,NC_002505,767642,767666,NC_002505,-2812129,-2812106
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.9206876343035749,0.3043824701195219,20,"1,2",227.43,0.0,0.21,0.2,NC_002505,767642,767681,NC_002505,403618,403680
VC0247,VC0247,Qrr1,Qrr1,gene,srna,0.13901345291479822,-1.0,20,"1,2",10.09,1.32e-8,0.43,16.02,NC_002505,253906,253997,NC_002505,-1089998,-1089969
glpT -> U3.glpT,glpT,TarB,TarB,gene,srna,0.7231604342581424,-1.0,20,"1,2",253.27,0.0,1.33,8.8,NC_002506,-151383,-151302,NC_002505,-911258,-911243
Vcr017,Vcr017,U5.VC2217 -> VC2217,VC2217,srna,gene,-1.0,0.0,20,"1,2",6.74,0.0,12.49,28.8,NC_002505,-350330,-350303,NC_002505,-2374197,-2374125
VC1215 -> U3.VC1215,VC1215,Spot42,Spot42,gene,srna,0.456242707117853,-1.0,20,"1,2",2.4,0.0030508445,0.72,130.25,NC_002505,1293605,1293680,NC_002505,106107,106150
VC2456,Vcr219,Vcr090,Vcr090,srna,srna,-1.0,-1.0,20,"1,2",11.11,0.0,1.61,9.03,NC_002505,-2639199,-2639140,NC_002506,3230,3251
Vcr014,Vcr014,VqmR,VqmR,srna,srna,-1.0,-1.0,20,"1,2",13.95,0.0,0.5,4.98,NC_002505,196373,196497,NC_002506,1031518,1031560
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.fre|murB,IG.fre|murB,igr,igr,0.5490993025239601,0.3012654958677686,20,1,525.39,0.0,0.21,0.17,NC_002505,-2928091,-2928057,NC_002505,326008,326079
VC2428,VC2428,Vcr090,Vcr090,gene,srna,0.10865384615384616,-1.0,20,1,41.21,0.0,0.45,9.03,NC_002505,2602417,2602470,NC_002506,3230,3250
VC1193,VC1193,Vcr214,Vcr214,gene,srna,0.0,-1.0,20,1,9.13,0.0,2.4,11.63,NC_002505,-1266571,-1266545,NC_002505,2376102,2376113
VC2076,VC2076,TfoR,TfoR,gene,srna,0.10943396226415095,-1.0,20,1,29.69,0.0,0.37,81.16,NC_002505,-2233553,-2233519,NC_002505,2236631,2236674
IG.VC1287|VC1280,IG.VC1287|VC1280,Vcr090,Vcr090,igr,srna,0.832870627429206,-1.0,20,1,1236.18,0.0,Inf,9.03,NC_002505,-1357755,-1357717,NC_002506,3242,3250
U3.miaA -> U5.hfq,hfq,Vcr224,Vcr224,gene,srna,0.0,-1.0,20,1,42.58,0.0,0.78,2.53,NC_002505,370105,370130,NC_002506,14727,14730
Spot42,Spot42,U3.VC1435 -> VC1434,VC1434,srna,gene,-1.0,0.0,20,1,5.3,1.22e-8,30.54,0.5,NC_002505,106077,106086,NC_002505,-1532448,-1532402
VC0244,VC0244,Vcr227,Vcr227,gene,srna,0.3271560940841055,-1.0,20,1,1.99,0.0083479325,0.87,82.96,NC_002505,251038,251091,NC_002506,479968,479989
IG.VC2497|VC2489,IG.VC2497|VC2489,U3.VC1897,VC1897,igr,gene,0.45167836306755726,0.4846153846153846,20,1,1841.34,0.0,0.08,1.89,NC_002505,-2676432,-2676425,NC_002505,-2043799,-2043793
U3.obgE,Vcr022,GcvB,GcvB,srna,srna,-1.0,-1.0,20,1,48.55,0.0,0.46,11.67,NC_002505,468523,468568,NC_002505,-954773,-954729
Vcr017,Vcr017,VC2348,VC2348,srna,gene,-1.0,0.6835526315789474,20,1,11.23,0.0,12.49,0.74,NC_002505,-350325,-350301,NC_002505,-2504452,-2504408
VC2416,VC2416,Vcr076,Vcr076,gene,srna,0.0,-1.0,20,1,1.74,0.040960476,0.64,94.09,NC_002505,2588904,2588965,NC_002505,-2266047,-2266026
VC2013,VC2013,TfoR,TfoR,gene,srna,0.525527192008879,-1.0,20,1,8.12,0.0,0.19,81.16,NC_002505,-2167094,-2167010,NC_002505,2236610,2236681
IG.VC0257|VC0262,IG.VC0257|VC0262,TfoR,TfoR,igr,srna,0.6363636363636364,-1.0,20,1,37.6,0.0,0.95,81.16,NC_002505,265921,265978,NC_002505,2236626,2236675
VCA0516,VCA0516,TfoR,TfoR,gene,srna,0.34916748285994126,-1.0,20,1,6.16,1.4e-9,0.33,81.16,NC_002506,-446061,-446020,NC_002505,2236668,2236675
IG.VC0929|metN,IG.VC0929|metN,VrrA,VrrA,igr,srna,0.5671010042327164,-1.0,20,1,217.46,0.0,0.08,44.64,NC_002505,-978343,-978301,NC_002505,1878770,1878788
VC2387 -> U3.VC2387,VC2387,TarB,TarB,gene,srna,0.5070883315158125,-1.0,20,1,124.75,0.0,1.88,8.8,NC_002505,2552833,2552895,NC_002505,-911262,-911233
VC0249,VC0249,Vcr043,Vcr043,gene,srna,0.15510204081632653,-1.0,20,1,3.11,4.1024e-5,0.45,38.81,NC_002505,255149,255189,NC_002505,1114632,1114687
U3.VC1515 -> VC1514,VC1514,TfoR,TfoR,gene,srna,0.0,-1.0,20,1,24.0,0.0,0.34,81.16,NC_002505,-1627977,-1627939,NC_002505,2236665,2236674
U5.VC1919 -> VC1919,VC1919,Vcr220,Vcr220,gene,srna,0.0,-1.0,20,1,72.34,0.0,0.88,9.86,NC_002505,-2069198,-2069162,NC_002505,2653964,2653972
IG.VC1993|VC1990,IG.VC1993|VC1990,Spot42,Spot42,igr,srna,0.962457337883959,-1.0,20,1,9.53,5.67e-8,0.38,130.25,NC_002505,-2143590,-2143531,NC_002505,106133,106148
IG.VC1189|VC1198,IG.VC1189|VC1198,MicX,MicX,igr,srna,0.32679965307892456,-1.0,20,"1,2",2.72,0.0002744264,3.4,61.03,NC_002505,1266240,1266296,NC_002506,-893385,-893282
Vcr017,Vcr017,VC0247,VC0247,srna,gene,-1.0,0.4654708520179372,20,"1,2",3.15,4.702e-7,12.49,0.56,NC_002505,-350328,-350302,NC_002505,254253,254388
VC2164 -> U5.VC2165,VC2164,Vcr043,Vcr043,gene,srna,0.7434435575826682,-1.0,20,"1,2",2.15,0.0009166101,1.25,83.06,NC_002505,2313709,2313750,NC_002505,1114619,1114714
VC0596,VC0596,VrrA,VrrA,gene,srna,0.1970509383378016,-1.0,20,"1,2",4.43,1.163e-7,0.54,44.64,NC_002505,-623596,-623301,NC_002505,1878749,1878789
VC0406,VC0406,TfoR,TfoR,gene,srna,0.31582403151674326,-1.0,20,"1,2",3.98,4.0365e-6,2.59,81.16,NC_002505,433701,433779,NC_002505,2236667,2236675
VC0553,VC0553,Vcr017,Vcr017,gene,srna,0.278580814717477,-1.0,20,"1,2",7.55,0.0,6.16,17.15,NC_002505,586926,587091,NC_002505,-350294,-350282
VC0270,VC0270,GcvB,GcvB,gene,srna,0.3578125,-1.0,20,1,6.45,9.0e-10,0.42,11.67,NC_002505,276240,276324,NC_002505,-954794,-954729
Vcr090,Vcr090,cyaA,cyaA,srna,gene,-1.0,0.01942776404097492,20,"1,2",1.4,0.1176547643,7.67,0.49,NC_002506,3202,3242,NC_002505,116200,116316
IG.fre|murB,IG.fre|murB,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.2997159090909091,0.30557768924302786,20,1,58.23,0.0,0.12,0.2,NC_002505,325973,326092,NC_002505,403617,403699
VC0251,VC0251,TfoR,TfoR,gene,srna,0.6175729204177169,-1.0,20,"1,2",1.49,0.0989405484,0.31,81.16,NC_002505,259018,259296,NC_002505,2236613,2236674
