name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
U3.rplV -> rpsC,rpsC,rpmC -> rpsQ,rpmC,gene,gene,0.01098901098901099,0.11812627291242363,15,1,2.09,0.0142889609,0.82,0.83,NC_002505,-2761275,-2761214,NC_002505,-2760147,-2760001
nusA,nusA,VC0641 -> U3.VC0641,VC0641,gene,gene,0.5450475657526581,0.33774834437086093,15,1,13.11,0.0,1.63,0.92,NC_002505,684901,684997,NC_002505,683616,683895
IG.VC0386|metH,IG.VC0386|metH,VC0059,VC0059,igr,gene,0.26162018592297476,0.0,15,1,3.45,0.000104942,1.19,0.28,NC_002505,403305,403349,NC_002505,53510,53632
asnC,asnC,asnC,asnC,gene,gene,0.6423529411764706,0.0,15,1,91.6,0.0,4.54,2.13,NC_002505,-1376195,-1376111,NC_002505,-1377377,-1377235
VC0762,VC0762,U3.hisS -> VC0761,VC0761,gene,gene,0.3904109589041096,0.0,15,"1,2",60.36,0.0,2.05,2.68,NC_002505,814802,814947,NC_002505,813602,813766
VC1866,VC1866,VC1866,VC1866,gene,gene,0.09006211180124224,0.5085403726708074,15,1,10.25,1.0e-10,0.51,0.87,NC_002505,2007300,2007372,NC_002505,2008334,2008494
IG.VC0252|VC0255,IG.VC0252|VC0255,VC0251 -> U3.VC0251,VC0251,igr,gene,0.4328786791098349,0.8267915016204537,15,1,34.71,0.0,1.13,2.12,NC_002505,261118,261198,NC_002505,259614,259862
frr,frr,U3.VC2256 -> VC2255,VC2255,gene,gene,0.4002333722287048,0.09544658493870403,15,1,36.22,0.0,3.73,1.88,NC_002505,-2412998,-2412904,NC_002505,-2411899,-2411632
VC0241,VC0241,VC0242,VC0242,gene,gene,0.42118537200504413,0.34240094618568895,15,1,56.39,0.0,1.04,2.52,NC_002505,247322,247593,NC_002505,248620,248697
VC1903,VC1903,VC1903,VC1903,gene,gene,0.31615336266499056,0.7096165933375236,15,1,104.77,0.0,7.0,4.67,NC_002505,-2053680,-2053411,NC_002505,-2052376,-2052213
cyaA,cyaA,cyaA,cyaA,gene,gene,0.4747439067467326,0.0,15,1,7.24,1.3e-8,5.2,1.34,NC_002505,117513,117581,NC_002505,116108,116298
VC1866,VC1866,VC1866,VC1866,gene,gene,0.36645962732919257,0.7927018633540373,15,2,12.83,0.0,1.12,1.26,NC_002505,2008008,2008088,NC_002505,2009102,2009191
U3.VCA0165 -> VCA0166,VCA0166,VC2368,VC2368,gene,gene,0.0,0.0,15,2,5.42,5.277e-7,0.6,0.86,NC_002506,184104,184389,NC_002505,2524647,2524654
rpsE -> U3.rpsE,rpsE,secY,secY,gene,gene,0.45080946450809467,0.6468788249694002,15,2,2.31,0.005960932,0.85,0.88,NC_002505,-2756250,-2756201,NC_002505,-2754421,-2754346
Vcr043,Vcr043,U3.recR,recR,srna,gene,-1.0,0.508869179600887,14,"1,2",9.69,3.7e-8,3.31,2.83,NC_002505,1114604,1114633,NC_002505,1125789,1125797
pfkA -> U3.pfkA,pfkA,Vcr058,Vcr058,gene,srna,0.6671814671814672,-1.0,14,"1,2",37.9,0.0,6.08,0.63,NC_002505,-2856797,-2856733,NC_002505,-1578797,-1578745
IG.VC0386|metH,IG.VC0386|metH,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.3039840637450199,0.9110536999446393,14,"1,2",34.5,0.0,0.5,0.46,NC_002505,403609,403690,NC_002505,58701,58734
Vcr090,Vcr090,VC0985 -> U3.VC0985,VC0985,srna,gene,-1.0,0.7920253738106027,14,"1,2",122.54,0.0,0.19,6.91,NC_002506,3202,3227,NC_002505,1050100,1050167
U3.VC0428,VC0428,VC1841 -> U5.VC1840,VC1841,gene,gene,0.4260515603799186,0.31442463533225284,14,"1,2",36.76,0.0,3.29,4.03,NC_002505,-456845,-456819,NC_002505,-1981270,-1981208
IG.fre|murB,IG.fre|murB,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.02815082644628099,0.2721234616135964,14,"1,2",12.03,0.0,0.27,0.59,NC_002505,323915,323948,NC_002505,764321,764364
VC0713,VC0713,IG.VC0158|VC0162,IG.VC0158|VC0162,gene,igr,0.0,0.11420888763090857,14,"1,2",23.75,0.0,0.22,0.26,NC_002505,762706,762772,NC_002505,151012,151055
U5.VC1866,VC1866,VC0428,VC0428,gene,gene,0.0,0.35278154681139756,14,1,18.97,0.0,0.41,1.95,NC_002505,2006861,2006866,NC_002505,-456895,-456877
IG.VC0386|metH,IG.VC0386|metH,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.30345285524568394,0.921273686266849,14,1,54.58,0.0,0.5,0.39,NC_002505,403603,403680,NC_002505,767636,767694
IG.VC0386|metH,IG.VC0386|metH,IG.fre|murB,IG.fre|murB,igr,igr,0.7135458167330677,0.7037706611570248,14,1,334.91,0.0,0.27,0.4,NC_002505,406706,406755,NC_002505,329124,329198
VC0560,VC0560,IG.VC0059|ccrB,IG.VC0059|ccrB,gene,igr,0.6130563798219585,0.985975272190441,14,1,217.02,0.0,2.27,4.58,NC_002505,595803,595894,NC_002505,59124,59135
VC2278,VC2278,VC2277 -> U5.frsA,VC2277,gene,gene,0.0,0.42539267015706805,14,1,665.47,0.0,7.11,3.54,NC_002505,-2433099,-2433015,NC_002505,-2431398,-2431344
VC0633,VC0633,U3.VCA0205,VCA0205,gene,gene,0.0,0.7469287469287469,14,1,22.93,0.0,1.06,7.81,NC_002505,-675787,-675748,NC_002506,-222276,-222272
VC0395,VC0395,U3.VC2033,VC2033,gene,gene,0.0,0.8605898123324397,14,1,7.92,1.49e-8,2.89,6.74,NC_002505,-421495,-421435,NC_002505,-2187592,-2187577
IG.VC0167|VC0170,IG.VC0167|VC0170,Vcr090,Vcr090,igr,srna,0.3322277501381979,-1.0,14,1,53.78,0.0,1.25,0.26,NC_002505,167172,167175,NC_002506,3230,3248
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.2594711224848211,0.5502533995684681,14,"1,2",235.85,0.0,0.19,0.39,NC_002505,-2933881,-2933800,NC_002505,-2928069,-2928023
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.39379798283907874,0.9230318421566712,14,"1,2",20.65,0.0,0.43,0.39,NC_002505,-2931230,-2931104,NC_002505,767657,767691
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.39204174820613175,0.7140770252324037,14,"1,2",15.61,0.0,0.43,0.41,NC_002505,-2931293,-2931101,NC_002505,406718,406750
VC0249,VC0249,VqmR,VqmR,gene,srna,0.4868804664723032,-1.0,14,"1,2",2.52,0.0053177009,1.62,1.32,NC_002505,255677,255798,NC_002506,1031505,1031553
VC0349,VC0349,U3.VC2536,VC2536,gene,gene,0.45326160053799597,0.5300794551645857,14,1,8.21,8.7e-9,2.61,2.79,NC_002505,372548,372660,NC_002505,2718945,2718949
VC2033 -> U3.VC2033,VC2033,VC1491 -> U3.VC1491,VC1491,gene,gene,0.8357908847184986,0.6748091603053435,14,1,2.23,0.0108116024,8.57,5.18,NC_002505,-2187749,-2187566,NC_002505,-1596497,-1596449
aspS,aspS,aspS,aspS,gene,gene,0.027951807228915663,0.6380722891566265,14,1,114.06,0.0,1.49,4.32,NC_002505,1238200,1238463,NC_002505,1239507,1239689
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.32755120871009413,0.10713031260976466,14,1,3.75,7.5593e-5,0.37,0.42,NC_002505,55541,55583,NC_002505,-2936961,-2936804
aspS,aspS,aspS,aspS,gene,gene,0.6154216867469879,0.03662650602409639,14,1,125.11,0.0,6.5,1.28,NC_002505,1239424,1239678,NC_002505,1238201,1238499
U5.VC0713,VC0713,VC1866 -> U5.VC1867,VC1866,gene,gene,0.0,0.812111801242236,14,1,2.87,0.0011417363,0.38,1.38,NC_002505,762535,762572,NC_002505,2009150,2009241
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.3731955844891027,0.19227192018263295,14,"1,2",4.1,6.67743e-5,0.4,0.46,NC_002505,152750,152974,NC_002505,-2679587,-2679404
VC2466,VC2466,VC2464,VC2464,gene,gene,0.38699360341151384,0.2506493506493506,14,1,68.81,0.0,2.53,3.1,NC_002505,-2648694,-2648600,NC_002505,-2647338,-2647101
VC1903,VC1903,VC1903,VC1903,gene,gene,0.18667504714016342,0.5672532998114393,14,1,97.43,0.0,4.12,4.53,NC_002505,-2053998,-2053918,NC_002505,-2052887,-2052607
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.3205704239109201,0.19633043037118458,14,"1,2",3.6,9.85768e-5,0.43,0.52,NC_002505,764507,764667,NC_002505,-2679495,-2679401
aspS,aspS,U5.aspS -> aspS,aspS,gene,gene,0.7036144578313253,0.0,14,1,151.29,0.0,10.46,2.79,NC_002505,1239704,1239765,NC_002505,1238050,1238199
IG.fre|murB,IG.fre|murB,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.3012654958677686,0.45286209520588483,14,1,24.98,0.0,0.44,0.22,NC_002505,326007,326082,NC_002505,-2676442,-2676387
VCA0768,VCA0768,U5.VCA0769 -> U3.VCA0770,VCA0770,gene,gene,0.26658163265306123,0.014319809069212411,14,1,41.65,0.0,3.07,1.42,NC_002506,-712294,-712005,NC_002506,-713370,-713303
IG.VCA0942|VCA0946 -> Vcr229,Vcr229,VCA0946 -> U3.VCA0946,VCA0946,srna,gene,-1.0,0.6798029556650246,14,"1,2",26.6,0.0,2.6,2.67,NC_002506,897526,897655,NC_002506,898913,898996
VC1903,VC1903,VC1903,VC1903,gene,gene,0.2532998114393463,0.6913890634820867,14,1,114.19,0.0,4.62,4.06,NC_002505,-2053890,-2053601,NC_002505,-2052376,-2052329
infB,infB,VC0641,VC0641,gene,gene,0.11982643524699599,0.0013245033112582781,14,1,9.26,1.9e-9,1.34,0.9,NC_002505,685809,685884,NC_002505,683429,683576
VC1985,VC1985,VC1985,VC1985,gene,gene,0.1065,0.7045,14,1,216.29,0.0,4.67,4.89,NC_002505,-2138470,-2138407,NC_002505,-2137368,-2137115
VC1343 -> U3.VC1343,VC1343,IG.VCA0274|VCA0279,IG.VCA0274|VCA0279,gene,igr,0.6671408250355618,0.014677616634632186,14,2,1201.77,0.0,0.66,0.83,NC_002505,-1429992,-1429912,NC_002506,292198,292227
VC0162,VC0162,IG.VC0158|VC0162,IG.VC0158|VC0162,gene,igr,0.3806053811659193,0.9658930087744126,14,2,23.83,0.0,1.67,2.38,NC_002505,158250,158291,NC_002505,156902,157197
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.10642781875658588,0.9226411408478219,14,2,20.2,0.0,0.45,0.27,NC_002505,-2936992,-2936800,NC_002505,767654,767691
U3.VC2657 -> VC2658,VC2658,VC2656,VC2656,gene,gene,0.03953147877013177,0.3776091081593928,14,2,15.9,0.0,1.87,1.13,NC_002505,2829401,2829596,NC_002505,2827615,2827782
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.0791309147473531,0.023590090470956285,14,2,8.97,3.1e-9,0.3,0.25,NC_002505,-2937461,-2937418,NC_002505,-2681544,-2681438
cyaA,cyaA,cyaA,cyaA,gene,gene,0.3041328152596256,0.743553514659131,14,2,16.19,0.0,1.7,2.62,NC_002505,116957,117170,NC_002505,118217,118399
VC0059,VC0059,VC2183,VC2183,gene,gene,0.0,0.4397106109324759,14,2,4.67,7.0932e-6,0.29,2.93,NC_002505,53591,53626,NC_002505,2328518,2328522
dnaA,dnaA,VC0013,VC0013,gene,gene,0.580325960419092,0.6492857142857142,14,2,24.27,0.0,1.96,2.79,NC_002505,8404,8685,NC_002505,9912,9952
IG.VC0386|metH,IG.VC0386|metH,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.7131474103585658,0.914559881897029,13,"1,2",297.27,0.0,0.27,0.46,NC_002505,406701,406744,NC_002505,58703,58776
VC1866,VC1866,VC0038 -> U5.VC0037,VC0038,gene,gene,0.48874223602484473,0.034261241970021415,13,1,2.81,0.002150697,0.89,13.26,NC_002505,2008329,2008397,NC_002505,-36552,-36505
pfkA -> U3.pfkA,pfkA,Vcr061,Vcr061,gene,srna,0.6617760617760617,-1.0,13,1,29.92,0.0,6.08,0.7,NC_002505,-2856794,-2856748,NC_002505,-1584899,-1584866
thyA,thyA,Vcr211,Vcr211,gene,srna,0.20330147697654213,-1.0,13,1,114.91,0.0,2.17,8.87,NC_002505,721932,721973,NC_002505,1861531,1861533
VC1843,VC1843,VC1841 -> U5.VC1840,VC1841,gene,gene,0.09331476323119778,0.31118314424635335,13,1,293.13,0.0,2.29,4.03,NC_002505,-1982587,-1982511,NC_002505,-1981275,-1981209
VC0899,VC0899,U3.VC0899,VC0899,gene,gene,0.06873879258816497,0.7764494919306635,13,1,1699.49,0.0,2.67,6.58,NC_002505,-958394,-958345,NC_002505,-957196,-957176
rpsH,rpsH,U3.rplR -> rpsE,rpsE,gene,gene,0.21676300578034682,0.0,13,1,17.98,0.0,0.65,0.71,NC_002505,-2757764,-2757748,NC_002505,-2756686,-2756601
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.10743138140398414,0.9214690369212737,13,1,61.49,0.0,0.44,0.39,NC_002505,-2936891,-2936860,NC_002505,767642,767691
pgi,pgi,U3.pgi,pgi,gene,gene,0.057889344262295084,0.7756147540983607,13,1,150.41,0.0,1.13,1.21,NC_002505,390103,390195,NC_002505,391539,391560
IG.VC0386|metH,IG.VC0386|metH,IG.fre|murB,IG.fre|murB,igr,igr,0.30385126162018594,0.7036415289256198,13,1,39.9,0.0,0.5,0.4,NC_002505,403603,403687,NC_002505,329122,329197
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.fre|murB,IG.fre|murB,igr,igr,0.37206340220775547,0.6984762396694215,13,1,34.14,0.0,0.5,0.4,NC_002505,152810,152897,NC_002505,329105,329135
VC0424 -> Vcr201,Vcr201,U3.VC0257,VC0257,srna,gene,-1.0,0.6902730375426621,13,1,554.85,0.0,2.07,1.54,NC_002505,455251,455288,NC_002505,263621,263630
dinG,dinG,U3.VC0428,VC0428,gene,gene,0.7818947368421053,0.4423337856173677,13,1,153.44,0.0,1.55,1.95,NC_002505,1996262,1996293,NC_002505,-456825,-456815
clpA,clpA,IG.VC0037|VC0036,IG.VC0037|VC0036,gene,igr,0.5038910505836576,0.41025641025641024,13,1,189.72,0.0,2.67,7.44,NC_002505,1214449,1214498,NC_002505,-35957,-35952
VC0478,VC0478,pgk,pgk,gene,gene,0.5879360465116279,0.22056833558863329,13,1,34.52,0.0,1.52,1.6,NC_002505,510339,510388,NC_002505,508517,508577
U5.VC2256,frr,Spot42,Spot42,gene,srna,0.49941656942823803,-1.0,13,1,14.29,0.0,2.48,0.47,NC_002505,-2412873,-2412860,NC_002505,106108,106147
cyaA,cyaA,Vcr090,Vcr090,gene,srna,0.01095019427764041,-1.0,13,"1,2",10.99,3.1e-9,1.24,0.26,NC_002505,116184,116287,NC_002506,3214,3250
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.3080679820277398,0.909946484591253,13,"1,2",19.48,0.0,0.4,0.46,NC_002505,764459,764598,NC_002505,58702,58735
VC0251,VC0251,U5.VC0252 -> U3.VC0251,VC0251,gene,gene,0.14476053294922578,0.863521786100108,13,"1,2",20.02,0.0,1.37,1.65,NC_002505,257801,257886,NC_002505,259738,259862
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.fre|murB,IG.fre|murB,igr,igr,0.1907499788619261,0.30229855371900827,13,"1,2",4.62,0.0002330835,0.4,0.43,NC_002505,-2679596,-2679453,NC_002505,326008,326096
VC2657,VC2657,VC2656,VC2656,gene,gene,0.5122873345935728,0.46774193548387094,13,1,15.5,0.0,1.53,1.82,NC_002505,2829233,2829272,NC_002505,2827807,2827970
VC1097,VC1097,VC1097,VC1097,gene,gene,0.06751227495908348,0.5343698854337152,13,1,23.13,0.0,1.37,1.41,NC_002505,-1167390,-1167203,NC_002505,-1166196,-1166114
dnaE,dnaE,dnaE,dnaE,gene,gene,0.7179757511860833,0.4280442804428044,13,1,205.52,0.0,3.91,2.95,NC_002505,-2398496,-2398209,NC_002505,-2399597,-2399306
VC0013,VC0013,dnaA,dnaA,gene,gene,0.5207142857142857,0.5838183934807916,13,1,16.07,0.0,2.8,1.86,NC_002505,9712,9793,NC_002505,8411,8689
VC1054,VC1054,recR -> U3.recR,recR,gene,gene,0.5929352396972245,0.46674057649667405,13,1,137.68,0.0,1.21,2.83,NC_002505,1124123,1124378,NC_002505,1125711,1125796
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.fre|murB,IG.fre|murB,igr,igr,0.31705411213127566,0.6982179752066116,13,1,12.96,1.0e-10,0.43,0.4,NC_002505,764503,764641,NC_002505,329102,329133
VC0108,VC0108,VC0108,VC0108,gene,gene,0.6810567010309279,0.31378865979381443,13,1,183.7,0.0,5.17,2.43,NC_002505,105331,105393,NC_002505,104157,104287
U5.VC1576 -> VC1576,VC1576,VC1574,VC1574,gene,gene,0.0,0.2986822840409956,13,1,227.42,0.0,1.27,1.82,NC_002505,-1687286,-1687135,NC_002505,-1686093,-1686064
VC0249,VC0249,VC0250,VC0250,gene,gene,0.4122448979591837,0.3686797752808989,13,1,29.42,0.0,1.45,1.82,NC_002505,255522,255699,NC_002505,256705,256998
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.341206864735191,0.45387672275302277,13,1,22.46,0.0,0.5,0.22,NC_002505,55601,55671,NC_002505,-2676418,-2676387
pheT,pheT,pheT,pheT,gene,gene,0.2627465574990696,0.698920729438035,13,1,203.91,0.0,2.55,1.87,NC_002505,1298214,1298397,NC_002505,1299414,1299541
VC2295 -> VC2294,VC2295,U5.VC2295 -> VC2295,VC2295,gene,gene,0.693127962085308,0.0,13,1,46.21,0.0,0.96,0.99,NC_002505,-2449594,-2449406,NC_002505,-2450865,-2450610
rplV,rplV,rpmC -> rpsQ,rpsQ,gene,gene,0.10917721518987342,0.0,13,1,2.27,0.012259858,0.47,0.66,NC_002505,-2761572,-2761505,NC_002505,-2760099,-2759903
VC0251,VC0251,VC0251,VC0251,gene,gene,0.38242707958228306,0.7958228303925099,13,1,24.66,0.0,1.27,2.65,NC_002505,258416,258592,NC_002505,259610,259695
lysS,lysS,lysS,lysS,gene,gene,0.01958650707290533,0.6354733405875952,13,1,32.07,0.0,2.33,2.96,NC_002505,710743,710795,NC_002505,711807,711995
VC2370,VC2370,VC2369,VC2369,gene,gene,0.4031387935262383,0.026345502446368085,13,1,47.84,0.0,7.81,4.3,NC_002505,-2528597,-2528514,NC_002505,-2527506,-2527418
VC1903,VC1903,VC1903,VC1903,gene,gene,0.5801382778126964,0.20615964802011313,13,1,87.56,0.0,4.51,3.78,NC_002505,-2052794,-2052617,NC_002505,-2053975,-2053818
VC2753 -> IG.VC2753|VC2745,VC2753,IG.fre|murB,IG.fre|murB,gene,igr,0.12954545454545455,0.2583935950413223,13,1,5.49,2.8268e-6,0.27,1.57,NC_002505,-2939194,-2939007,NC_002505,325683,325741
VC2342,VC2342,VC2342,VC2342,gene,gene,0.005446166736489317,0.48722245496439043,13,1,6.91,2.176e-7,1.33,0.73,NC_002505,-2497376,-2497264,NC_002505,-2496221,-2496119
VC1258,VC1258,VC1258,VC1258,gene,gene,0.2577077747989276,0.6685656836461126,13,1,61.43,0.0,1.5,1.73,NC_002505,1331010,1331241,NC_002505,1332312,1332391
IG.VC0252|VC0255,IG.VC0252|VC0255,U5.VC0252 -> VC0252,VC0252,igr,gene,0.36109117013639624,0.0,13,1,51.71,0.0,1.3,1.3,NC_002505,260940,261176,NC_002505,259803,259935
rplP -> rpmC,rpmC,rplV,rplV,gene,gene,0.0,0.1661392405063291,13,1,1.88,0.0505199543,0.82,0.54,NC_002505,-2760293,-2760101,NC_002505,-2761545,-2761460
VC0911,VC0911,VC0911 -> U3.VC0911,VC0911,gene,gene,0.19617706237424548,0.7530181086519114,13,2,210.24,0.0,3.47,1.67,NC_002505,971807,971880,NC_002505,972903,972999
U5.VC2142,VC2142,U5.VC2143,VC2143,gene,gene,0.0,0.0,13,2,309.78,0.0,2.92,0.4,NC_002505,-2297459,-2297455,NC_002505,-2298839,-2298819
VC2033 -> U3.VC2033,VC2033,U3.VC2614,VC2614,gene,gene,0.8532171581769437,0.5418454935622318,13,2,13.61,1.0e-10,2.45,1.61,NC_002505,-2187645,-2187567,NC_002505,2782910,2782914
VC2342,VC2342,VC2342,VC2342,gene,gene,0.7318810222036028,0.12274821952241308,13,2,5.05,6.6821e-6,1.43,1.3,NC_002505,-2495665,-2495508,NC_002505,-2497074,-2497007
VC0647,VC0647,VC0647 -> U5.VC0648,VC0647,gene,gene,0.3207081103334706,0.8027995059695348,13,2,8.84,1.3e-8,2.6,1.76,NC_002505,691054,691295,NC_002505,692303,692387
VC2766,VC2767,VC2769,VC2769,gene,gene,0.5114045618247299,0.13464991023339318,13,2,8.5,2.05e-8,0.86,1.89,NC_002505,-2954028,-2953946,NC_002505,-2955182,-2955125
VC0998,VC0998,VC0998 -> U5.truA,VC0998,gene,gene,0.4882865440464666,0.9022265246853823,13,2,40.16,0.0,4.75,7.03,NC_002505,1067502,1067797,NC_002505,1069716,1069861
VC0251 -> U5.VC0252,VC0251,VC0251,VC0251,gene,gene,0.8289521065898452,0.1526827511703277,12,"1,2",46.5,1.2e-8,1.38,1.58,NC_002505,259704,259794,NC_002505,257834,257897
IG.VC0386|metH,IG.VC0386|metH,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.3042496679946879,0.8110670818001698,12,"1,2",24.64,4.8e-9,0.5,0.28,NC_002505,403607,403688,NC_002505,155929,155993
IG.VC0158|VC0162,IG.VC0158|VC0162,U5.VC1840,VC1841,igr,gene,0.08802717237475234,0.3273905996758509,12,"1,2",35.43,3.0e-10,0.15,4.03,NC_002505,150834,150882,NC_002505,-1981255,-1981208
leuS,leuS,U5.VC0954,leuS,gene,gene,0.23887343532684283,0.8636995827538247,12,"1,2",2066.94,0.0,3.45,1.1,NC_002505,-1020592,-1020527,NC_002505,-1018792,-1018734
VC1097 -> U3.VC1097,VC1097,VC1097,VC1097,gene,gene,0.8187397708674304,0.047872340425531915,12,1,51.73,0.0,4.99,1.14,NC_002505,-1165496,-1165424,NC_002505,-1167378,-1167310
VC0651 -> U3.VC0651,VC0651,VC0652,VC0652,gene,gene,0.6230899830220713,0.0,12,1,112.81,0.0,5.7,5.28,NC_002505,-695358,-695319,NC_002505,-697186,-697114
IG.VC1786|VC1803,IG.VC1786|VC1803,VC0239,VC0239,igr,gene,0.6604547481052162,0.0,12,1,6.07,2.655e-6,2.88,3.12,NC_002505,1944153,1944155,NC_002505,-244896,-244881
U3.gltB,gltB,gltD -> U3.gltD,gltD,gene,gene,0.9286164182238085,0.744606413994169,12,1,1068.06,0.0,2.18,4.48,NC_002505,2542201,2542254,NC_002505,2543542,2543580
IG.VC0386|metH,IG.VC0386|metH,VCA0025 -> U3.VCA0025,VCA0025,igr,gene,0.026162018592297477,0.7268957345971564,12,1,16.93,0.0,0.31,128.82,NC_002505,401539,401570,NC_002506,31826,31896
IG.VC2753|VC2745,IG.VC2753|VC2745,VC0713,VC0713,igr,gene,0.2827537759044608,0.0,12,1,2.66,0.0049730637,0.2,0.25,NC_002505,-2933399,-2933364,NC_002505,762620,762655
VC2656,VC2656,VC2658,VC2658,gene,gene,0.36907020872865276,0.17276720351390923,12,"1,2",21.81,9.766e-7,1.0,1.82,NC_002505,2827602,2827758,NC_002505,2829524,2829654
VC0517,VC0517,VC0517,VC0517,gene,gene,0.7818098300413413,0.1322921451538815,12,1,58.51,0.0,2.04,1.15,NC_002505,-550447,-550417,NC_002505,-551888,-551803
VC2545 -> U3.VC2545,VC2545,FlaX,FlaX,gene,srna,0.463855421686747,-1.0,12,1,67.68,0.0,1.14,11.68,NC_002505,2726610,2726621,NC_002505,-2334593,-2334512
VC0633,VC0633,U5.VC0632 -> U3.VC0633,VC0633,gene,gene,0.0,0.7218934911242604,12,1,3.62,0.000365658,0.69,0.41,NC_002505,-675851,-675809,NC_002505,-674791,-674717
obgE -> Vcr022,Vcr022,U5.obgE -> obgE,Vcr021,srna,srna,-1.0,-1.0,12,1,221.33,0.0,2.62,0.9,NC_002505,468324,468394,NC_002505,467228,467294
IG.VC1797|VC1796,IG.VC1797|VC1796,Vcr090,Vcr090,igr,srna,0.49019607843137253,-1.0,12,1,116.31,0.0,4.17,0.26,NC_002505,-1942481,-1942402,NC_002506,3230,3256
IG.VC0257|VC0262,IG.VC0257|VC0262,IG.VC0257|VC0262,IG.VC0257|VC0262,igr,igr,0.014635519279482128,0.30987897551365046,12,1,3501.37,0.0,1.34,1.41,NC_002505,263725,263757,NC_002505,264782,264797
VC2030,VC2030,U3.VC2033,VC2033,gene,gene,0.862058993637941,0.8622654155495979,12,1,6.89,7.321e-7,1.6,6.74,NC_002505,2184551,2184599,NC_002505,-2187592,-2187566
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.fre|murB,IG.fre|murB,igr,igr,0.3713557882819134,0.30759297520661155,12,"1,2",2.79,0.0454304156,0.5,0.42,NC_002505,152801,152897,NC_002505,326002,326184
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.4506637355204194,0.7183266932270916,12,"1,2",183.87,0.0,0.18,0.41,NC_002505,-2676480,-2676400,NC_002505,406736,406794
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.3378852186750323,0.9226411408478219,12,"1,2",18.5,1.0e-9,0.43,0.39,NC_002505,55540,55696,NC_002505,767654,767692
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.5498017963771389,0.7166002656042497,12,"1,2",210.54,0.0,0.26,0.41,NC_002505,-2928099,-2928022,NC_002505,406711,406788
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3205704239109201,0.5496010838476592,12,"1,2",19.46,1.5647e-6,0.43,0.39,NC_002505,764520,764634,NC_002505,-2928085,-2928025
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3726729891113453,0.27673240002007127,12,"1,2",31.01,3.03e-8,0.5,0.27,NC_002505,-2931599,-2931581,NC_002505,-2933544,-2933442
U3.VC1078,VC1078,Vcr017,Vcr017,gene,srna,0.18636363636363637,-1.0,12,"1,2",64.91,1.0e-10,4.94,1.71,NC_002505,-1145987,-1145978,NC_002505,-350294,-350286
VC0162,Vcr008,VC0162,VC0162,srna,gene,-1.0,0.0913677130044843,12,"1,2",24.62,0.0,1.06,1.63,NC_002505,158816,158899,NC_002505,157714,157852
VC0405,VC0405,VC0406,VC0406,gene,gene,0.4602861371484953,0.36309914642153646,12,1,62.58,0.0,3.25,5.39,NC_002505,432418,432496,NC_002505,433734,433892
